day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
16,10.84,499,0,70.45779167816194,345.82,392,0,52.83655583640043,143.34,180,1,27.40222693169894,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
17,10.44,499,0,70.50898336165312,332.38,387,0,51.14321228926967,157.18,199,1,29.006466555594393,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
18,10.32,499,0,70.52440307135844,319.42,378,0,49.65024199953355,170.26,215,1,30.822606334060875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
19,10.2,499,0,70.5399004182768,306.36,370,0,48.22640482608028,183.44,229,1,32.75023601722091,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
20,10.12,499,0,70.55050007777754,293.86,357,0,46.53943247945986,196.02,242,1,34.1165409639802,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
21,10.08,499,0,70.5554753512498,282.52,347,0,44.89090631060766,207.4,251,1,35.239124824083625,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
22,10.06,499,0,70.5582434183683,270.32,332,0,43.209711682369154,219.62,264,1,36.60594910945599,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
23,10.04,499,0,70.56100559235307,259.76,318,0,41.612674678246194,230.2,277,1,37.687219725156766,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
24,10.04,499,0,70.56100559235307,249.68,302,0,40.037451854737306,240.28,283,1,38.69347885784436,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
25,10.04,499,0,70.56100559235307,239.06,286,0,38.46727206871009,250.9,292,1,39.883120054806675,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
26,10.02,499,0,70.56376187389614,230.02,276,0,36.98399543542242,259.96,301,1,40.77612346579747,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
27,10.02,499,0,70.56376187389614,220.38,265,0,35.8038249011334,269.6,313,1,42.11015680477156,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
28,10.02,499,0,70.56376187389614,212.54,255,0,34.34412286709626,277.44,318,1,42.78477699903486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
29,10.02,499,0,70.56376187389614,204.52,243,0,32.79885513183629,285.46,326,1,43.47704531574973,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
30,10.0,499,0,70.56651226368797,196.54,236,0,31.569301802962492,293.46,331,1,44.4229256863009,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
31,10.0,499,0,70.56651226368797,188.46,226,0,30.54151406909378,301.54,339,1,45.540836126514414,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,30
32,9.98,499,0,70.56925676241745,180.74,222,0,29.30056069673168,309.28,345,1,46.44726656573637,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
33,9.98,499,0,70.56925676241745,173.72,210,0,28.25397931157265,316.3,347,1,47.32960845744125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
34,9.98,499,0,70.56925676241745,166.26,204,0,27.32331739502705,323.76,360,1,48.376735849254764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
35,9.98,499,0,70.56925676241745,159.44,194,0,26.07380419705039,330.58,363,1,49.117140281044,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
36,9.98,499,0,70.56925676241745,153.48,184,0,25.123564026382784,336.54,371,1,49.852111903353595,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
37,9.98,499,0,70.56925676241745,147.32,177,0,24.244031455690077,342.7,377,1,50.66828900016342,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
38,9.98,499,0,70.56925676241745,141.72,173,0,23.797650372784833,348.3,384,1,51.574099653818884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
39,9.98,499,0,70.56925676241745,135.42,168,0,22.89914890139289,354.6,390,1,52.404626684665786,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
40,9.98,499,0,70.56925676241745,130.1,157,0,22.065995632767315,359.92,395,1,53.07670229517478,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
41,9.98,499,0,70.56925676241745,124.92,155,0,21.506373046905264,365.1,406,1,53.83544466279457,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
42,9.98,499,0,70.56925676241745,119.76,150,0,20.671937006285518,370.26,412,1,54.48078110860822,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
43,9.98,499,0,70.56925676241745,114.76,146,0,19.805750556392468,375.26,413,1,55.09020802654645,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
44,9.98,499,0,70.56925676241745,109.84,139,0,18.925590061704114,380.18,418,1,55.68705928156533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
45,9.98,499,0,70.56925676241745,105.48,137,0,18.45041894331057,384.54,423,1,56.32131216583676,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
46,9.98,499,0,70.56925676241745,101.06,129,0,17.59221766716691,388.96,429,1,56.84348723307118,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
47,9.98,499,0,70.56925676241745,96.86,123,0,16.89705927801929,393.16,429,1,57.382483283272975,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
48,9.98,499,0,70.56925676241745,93.04,119,0,16.475039871742656,396.98,435,1,57.93504103383234,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
49,9.98,499,0,70.56925676241745,89.32,114,0,15.92641240973302,400.7,437,1,58.43337388576386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
50,9.98,499,0,70.56925676241745,85.74,110,0,15.31680416392135,404.28,440,1,58.892513643631354,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
51,9.98,499,0,70.56925676241745,82.1,109,0,14.916433890176299,407.92,442,1,59.416839501327644,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
52,9.98,499,0,70.56925676241745,78.16,104,0,14.36600295198099,411.86,444,1,59.95406745235582,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
53,9.98,499,0,70.56925676241745,74.78,100,0,14.036817477546652,415.24,447,1,60.44817648876041,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
54,9.98,499,0,70.56925676241745,71.74,96,0,13.538772741535283,418.28,448,1,60.84541805230023,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
55,9.98,499,0,70.56925676241745,68.78,92,0,13.123106277377582,421.24,451,1,61.24842688525452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
56,9.98,499,0,70.56925676241745,66.06,87,0,12.596419964353654,423.96,453,1,61.58914561140509,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
57,9.98,499,0,70.56925676241745,63.56,85,0,12.464087186302697,426.46,454,1,61.974389048696416,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
58,9.98,499,0,70.56925676241745,61.04,81,0,11.78023249138235,428.98,456,1,62.25408436727797,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
59,9.98,499,0,70.56925676241745,58.48,79,0,11.203570859328737,431.54,456,1,62.56562595403653,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
60,9.98,499,0,70.56925676241745,56.08,79,0,11.07458941054904,433.94,459,1,62.932231124327025,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
61,9.98,499,0,70.56925676241745,53.56,75,0,10.604504241315654,436.46,462,1,63.2582042755188,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
62,9.98,499,0,70.56925676241745,51.44,74,0,10.384761206023107,438.58,463,1,63.562307531866004,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
63,9.98,499,0,70.56925676241745,49.62,70,0,10.046605681238098,440.4,465,1,63.79911073527786,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
64,9.98,499,0,70.56925676241745,47.64,66,0,9.6801079434022,442.38,466,1,64.05797437971836,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
65,9.98,499,0,70.56925676241745,45.96,63,0,9.50179360082364,444.06,468,1,64.29790678028743,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
66,9.98,499,0,70.56925676241745,43.96,58,0,9.041762515558297,446.06,469,1,64.54784967726798,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
67,9.98,499,0,70.56925676241745,41.98,57,0,8.920258987729182,448.04,471,1,64.84265413999006,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
68,9.98,499,0,70.56925676241745,40.1,54,0,8.598172563316663,449.92,472,1,65.0939164529503,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
69,9.98,499,0,70.56925676241745,38.48,54,0,8.139698635548557,451.54,472,1,65.28812436939408,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
70,9.98,499,0,70.56925676241745,36.9,53,0,8.06162489318173,453.12,475,1,65.52445874539944,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
71,9.98,499,0,70.56925676241745,35.14,50,0,8.043275807423596,454.88,478,1,65.79518002320317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
72,9.98,499,0,70.56925676241745,33.9,50,0,7.825259987856699,456.12,479,1,65.96060667286999,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
73,9.98,499,0,70.56925676241745,32.36,48,0,7.660553611368637,457.66,480,1,66.17867280849532,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
74,9.98,499,0,70.56925676241745,30.92,42,0,7.269842656130733,459.1,482,1,66.3559510887905,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
75,9.98,499,0,70.56925676241745,29.46,41,0,6.7255528564193,460.56,482,1,66.52240991130857,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
76,9.98,499,0,70.56925676241745,28.28,39,0,6.682416769219878,461.74,485,1,66.69847166501627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
77,9.98,499,0,70.56925676241745,27.06,39,0,6.409208935872933,462.96,486,1,66.8577411450642,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
78,9.98,499,0,70.56925676241745,25.82,37,0,6.126856236842741,464.2,488,1,67.01994829442765,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
79,9.98,499,0,70.56925676241745,24.62,37,0,5.872419103099588,465.4,488,1,67.17932140539824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
80,9.98,499,0,70.56925676241745,23.78,36,0,5.880753804243333,466.24,488,1,67.30726376181133,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
81,9.98,499,0,70.56925676241745,22.86,36,0,5.742821606144492,467.16,488,1,67.43443073815921,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
82,9.98,499,0,70.56925676241745,22.04,35,0,5.699838880644446,467.98,491,1,67.55451011394202,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
83,9.98,499,0,70.56925676241745,21.24,31,0,5.542268009928566,468.78,492,1,67.66191163213087,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
84,9.98,499,0,70.56925676241745,20.32,30,0,5.403853500333,469.7,492,1,67.78906359330495,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
85,9.98,499,0,70.56925676241745,19.58,30,0,5.218061255419116,470.44,493,1,67.8856060605198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
86,9.98,499,0,70.56925676241745,18.74,28,0,4.881493582074726,471.28,493,1,67.98650526361229,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
87,9.98,499,0,70.56925676241745,18.08,28,0,4.814264518817268,471.94,493,1,68.08050756423663,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
88,9.98,499,0,70.56925676241745,17.6,28,0,4.7680912195081815,472.42,493,1,68.14902338078734,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
89,9.98,499,0,70.56925676241745,16.68,26,0,4.5195267948071285,473.34,493,1,68.26945712037121,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
90,9.98,499,0,70.56925676241745,16.0,26,0,4.453844933748543,474.02,493,1,68.36650630004044,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
91,9.98,499,0,70.56925676241745,15.5,25,0,4.277372834737104,474.52,493,1,68.42968683850839,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
92,9.98,499,0,70.56925676241745,14.92,23,0,4.164181571841615,475.1,493,1,68.50897453499604,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
93,9.98,499,0,70.56925676241745,14.44,23,0,4.12142238177302,475.58,493,1,68.57770506989178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
94,9.98,499,0,70.56925676241745,13.92,22,0,4.144531681281114,476.1,494,1,68.65627191647815,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
95,9.98,499,0,70.56925676241745,13.2,22,0,4.140393356054125,476.82,496,1,68.76273611158169,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
96,9.98,499,0,70.56925676241745,12.66,21,0,3.899816845516136,477.36,496,1,68.82861293955932,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
97,9.98,499,0,70.56925676241745,12.12,21,0,3.931245842929568,477.9,496,1,68.91024923028208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
98,9.98,499,0,70.56925676241745,11.62,21,0,3.713681269499116,478.4,496,1,68.9720440261332,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
99,9.98,499,0,70.56925676241745,11.22,21,0,3.649377917354336,478.8,497,1,69.02764900045932,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
100,9.98,499,0,70.56925676241745,10.8,21,0,3.763411392091283,479.22,498,1,69.09570115692688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
101,9.98,499,0,70.56925676241745,10.28,18,0,3.540091086110524,479.74,498,1,69.1605083726786,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
102,9.98,499,0,70.56925676241745,9.82,18,0,3.4563753575450824,480.2,499,1,69.22397838663615,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
103,9.98,499,0,70.56925676241745,9.54,18,0,3.447625624829296,480.48,499,1,69.26472141467877,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
104,9.98,499,0,70.56925676241745,9.22,17,0,3.3153323470549028,480.8,499,1,69.30529914657261,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
105,9.98,499,0,70.56925676241745,9.0,17,0,3.319700011034928,481.02,499,1,69.33782723531424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
106,9.98,499,0,70.56925676241745,8.68,17,0,3.2415667665560766,481.34,499,1,69.38111546864513,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
107,9.98,499,0,70.56925676241745,8.28,14,0,2.9488150508435806,481.74,499,1,69.42675188679807,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
108,9.98,499,0,70.56925676241745,7.98,14,0,2.903129908444699,482.04,499,1,69.4688184345601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
109,9.98,499,0,70.56925676241745,7.82,13,0,2.869188891997036,482.2,499,1,69.49085977189182,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
110,9.98,499,0,70.56925676241745,7.42,12,0,2.770765752845746,482.6,499,1,69.54546303369781,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
111,9.98,499,0,70.56925676241745,7.08,12,0,2.783625590587109,482.94,499,1,69.59574523706203,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
112,9.98,499,0,70.56925676241745,6.76,11,0,2.7297304942848424,483.26,499,1,69.6404204701932,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
113,9.98,499,0,70.56925676241745,6.34,11,0,2.6924687101435443,483.68,499,1,69.70036160711983,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
114,9.98,499,0,70.56925676241745,6.14,10,0,2.6342330332507387,483.88,499,1,69.72735240541827,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
115,9.98,499,0,70.56925676241745,5.82,10,0,2.568967075837036,484.2,499,1,69.77163917132134,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
116,9.98,499,0,70.56925676241745,5.6,10,0,2.5475077857324293,484.42,499,1,69.80295590489864,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
117,9.98,499,0,70.56925676241745,5.44,10,0,2.516557415297691,484.58,499,1,69.82517235121979,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
118,9.98,499,0,70.56925676241745,5.22,10,0,2.460214027523721,484.8,499,1,69.85524391225627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
119,9.98,499,0,70.56925676241745,5.08,9,0,2.3633252257040245,484.94,499,1,69.87230627132234,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
120,9.98,499,0,70.56925676241745,4.92,9,0,2.3633252257040245,485.1,500,1,69.89562188852514,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
121,9.98,499,0,70.56925676241745,4.74,9,0,2.310667365388058,485.28,500,1,69.92008266001746,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
122,9.98,499,0,70.56925676241745,4.52,8,0,2.2428116464903276,485.5,500,1,69.94990919163774,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
123,9.98,499,0,70.56925676241745,4.24,8,0,2.1434284952584055,485.78,500,1,69.98754699726143,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
124,9.98,499,0,70.56925676241745,4.12,8,0,2.172556098240044,485.9,500,1,70.00590354114604,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
125,9.98,499,0,70.56925676241745,4.04,8,0,2.1567170819160704,485.98,500,1,70.01705040158986,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
126,9.98,499,0,70.56925676241745,3.88,8,0,2.1250690264899488,486.14,500,1,70.03935045561815,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
127,9.98,499,0,70.56925676241745,3.74,8,0,2.1170830915026766,486.28,500,1,70.0594616255742,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
128,9.98,499,0,70.56925676241745,3.62,7,0,2.039307605586779,486.4,500,1,70.07459582182288,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
129,9.98,499,0,70.56925676241745,3.54,7,0,2.022425296922646,486.48,500,1,70.08573175703003,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
130,9.98,499,0,70.56925676241745,3.4,7,0,2.0101781827814698,486.62,500,1,70.10571900162421,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
131,9.98,499,0,70.56925676241745,3.24,7,0,1.9749451038611954,486.78,500,1,70.12795593828208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
132,9.98,499,0,70.56925676241745,3.14,7,0,1.9692534584642651,486.88,500,1,70.14231597114482,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
133,9.98,499,0,70.56925676241745,3.02,6,0,1.9218401046276201,487.0,500,1,70.15842131656507,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
134,9.98,499,0,70.56925676241745,2.94,6,0,1.8780145834125477,487.08,500,1,70.1688459273452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
135,9.98,499,0,70.56925676241745,2.86,6,0,1.8845234335047605,487.16,500,1,70.18062992255435,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
136,9.98,499,0,70.56925676241745,2.78,6,0,1.8548337292774537,487.24,500,1,70.19144665608106,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
137,9.98,499,0,70.56925676241745,2.72,6,0,1.7847425927704477,487.3,500,1,70.19833418571254,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
138,9.98,499,0,70.56925676241745,2.62,6,0,1.7366399648018407,487.4,500,1,70.21163343341156,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
139,9.98,499,0,70.56925676241745,2.46,5,0,1.5806224555341404,487.56,500,1,70.23115187634012,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
140,9.98,499,0,70.56925676241745,2.38,5,0,1.5238244046892448,487.64,500,1,70.24149596287113,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
141,9.98,499,0,70.56925676241745,2.3,5,0,1.4880476182856899,487.72,500,1,70.25232656471316,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
142,9.98,499,0,70.56925676241745,2.18,5,0,1.452513655139719,487.84,500,1,70.26897593954132,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
143,9.98,499,0,70.56925676241745,2.08,5,0,1.3678524804098084,487.94,500,1,70.28176818190839,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
144,9.98,499,0,70.56925676241745,1.94,4,0,1.2521002763520246,488.08,500,1,70.29989404003975,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
145,9.98,499,0,70.56925676241745,1.92,4,0,1.2427750383389455,488.1,500,1,70.30262572389077,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
146,9.98,499,0,70.56925676241745,1.9,4,0,1.2163847404233143,488.12,500,1,70.30506121648042,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
147,9.98,499,0,70.56925676241745,1.88,4,0,1.206106909668882,488.14,500,1,70.30778108881444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
148,9.98,499,0,70.56925676241745,1.86,4,0,1.2123514005301215,488.16,500,1,70.31078530789031,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
149,9.98,499,0,70.56925676241745,1.78,4,0,1.2001700559776127,488.24,500,1,70.32216244266274,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
150,9.98,499,0,70.56925676241745,1.72,4,0,1.2128563015309213,488.3,500,1,70.33106840986756,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
151,9.98,499,0,70.56925676241745,1.56,4,0,1.231557832128703,488.46,500,1,70.35455687778432,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
152,9.98,499,0,70.56925676241745,1.5,4,0,1.2330483215451478,488.52,500,1,70.36326731864504,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
153,9.98,499,0,70.56925676241745,1.46,4,0,1.2157134463653305,488.56,500,1,70.36875466180327,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
154,9.98,499,0,70.56925676241745,1.42,4,0,1.2468736413731027,488.6,500,1,70.37508835677927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
155,9.98,499,0,70.56925676241745,1.4,4,0,1.212183053462653,488.62,500,1,70.37737635093266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
156,9.98,499,0,70.56925676241745,1.3,4,0,1.1293848786315641,488.72,500,1,70.39046781478066,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
157,9.98,499,0,70.56925676241745,1.24,4,0,1.0606120681868905,488.78,500,1,70.39807801179732,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
158,9.98,499,0,70.56925676241745,1.22,4,0,1.0554039752722215,488.8,500,1,70.40089285148105,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
159,9.98,499,0,70.56925676241745,1.18,4,0,1.003870062329192,488.84,500,1,70.40592507533927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
160,9.98,499,0,70.56925676241745,1.14,4,0,0.9691148917798076,488.88,500,1,70.41122359512912,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
161,9.98,499,0,70.56925676241745,1.12,4,0,0.9822921964383478,488.9,500,1,70.41429875662865,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
162,9.98,499,0,70.56925676241745,1.1,4,0,0.9741558354989898,488.92,500,1,70.41707816971096,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
163,9.98,499,0,70.56925676241745,1.04,3,0,0.9249379460707797,488.98,500,1,70.4250911919023,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
164,9.98,499,0,70.56925676241745,0.94,3,0,0.8429781995389675,489.08,500,1,70.43852146462508,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
165,9.98,499,0,70.56925676241745,0.9,3,0,0.8390957231764808,489.12,500,1,70.4442578879766,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
166,9.98,499,0,70.56925676241745,0.82,3,0,0.8002550613806239,489.2,500,1,70.45537015496738,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
167,9.98,499,0,70.56925676241745,0.76,3,0,0.7969328960560773,489.26,500,1,70.46400441620776,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
168,9.98,499,0,70.56925676241745,0.74,3,0,0.8033094811148314,489.28,500,1,70.46696722144182,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
169,9.98,499,0,70.56925676241745,0.72,3,0,0.7570080742566726,489.3,500,1,70.46934490562951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
170,9.98,499,0,70.56925676241745,0.66,3,0,0.7174216873994126,489.36,500,1,70.47760101548548,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
171,9.98,499,0,70.56925676241745,0.64,3,0,0.7216760537322907,489.38,500,1,70.48053429341832,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
172,9.98,499,0,70.56925676241745,0.62,3,0,0.7253429871306345,489.4,500,1,70.48346165837017,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
173,9.98,499,0,70.56925676241745,0.58,3,0,0.7309485031694875,489.44,500,1,70.48929865227628,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
174,9.98,499,0,70.56925676241745,0.56,3,0,0.7329003050503236,489.46,500,1,70.49220828269908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
175,9.98,499,0,70.56925676241745,0.54,3,0,0.7059513771774762,489.48,500,1,70.49482250491876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
176,9.98,499,0,70.56925676241745,0.54,3,0,0.7059513771774762,489.48,500,1,70.49482250491876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
177,9.98,499,0,70.56925676241745,0.5,2,0,0.6468132241526725,489.52,500,1,70.50003328990385,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
