day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
111,0.0,0,0,0.0,7.4,15,2,2.554457383722133,492.6,498,485,2.5544573837221263,0.0421,12
112,0.0,0,0,0.0,7.15,14,2,2.5834555200820515,492.85,498,486,2.583455520082056,0.0421,12
113,0.0,0,0,0.0,6.79,14,2,2.5198003768937607,493.21,498,486,2.519800376893759,0.0421,12
114,0.0,0,0,0.0,6.51,13,2,2.3762078268458837,493.49,498,487,2.3762078268458815,0.0421,12
115,0.0,0,0,0.0,6.16,13,1,2.2728969633620895,493.84,499,487,2.2728969633620864,0.0421,12
116,0.0,0,0,0.0,5.92,12,1,2.135226432768178,494.08,499,488,2.1352264327681816,0.0421,12
117,0.0,0,0,0.0,5.76,11,1,2.1654775291590838,494.24,499,489,2.165477529159086,0.0421,12
118,0.0,0,0,0.0,5.52,11,1,2.1764580623043708,494.48,499,489,2.1764580623043734,0.0421,12
119,0.0,0,0,0.0,5.31,10,1,2.0434423323540516,494.69,499,490,2.0434423323540543,0.0421,12
120,0.0,0,0,0.0,5.06,9,0,1.92180470738661,494.94,500,491,1.9218047073866087,0.0421,12
121,0.0,0,0,0.0,4.88,9,0,1.8437993273661744,495.12,500,491,1.8437993273661777,0.0421,12
122,0.0,0,0,0.0,4.67,9,0,1.8589396347532552,495.33,500,491,1.8589396347532499,0.0421,12
123,0.0,0,0,0.0,4.46,9,0,1.7833120927650383,495.54,500,491,1.7833120927650437,0.0421,12
124,0.0,0,0,0.0,4.18,8,0,1.6840307586144607,495.82,500,492,1.684030758614453,0.0421,12
125,0.0,0,0,0.0,3.94,8,0,1.6318793775982048,496.06,500,492,1.6318793775982194,0.0421,12
126,0.0,0,0,0.0,3.84,8,0,1.6619326707241187,496.16,500,492,1.6619326707241304,0.0421,12
127,0.0,0,0,0.0,3.7,7,0,1.6422453217986945,496.3,500,493,1.6422453217987125,0.0421,12
128,0.0,0,0,0.0,3.54,7,0,1.6355890422571058,496.46,500,493,1.6355890422571069,0.0421,12
129,0.0,0,0,0.0,3.4,7,0,1.6080605044147394,496.6,500,493,1.608060504414744,0.0421,12
130,0.0,0,0,0.0,3.17,7,0,1.6084059490594085,496.83,500,493,1.6084059490594127,0.0421,12
131,0.0,0,0,0.0,2.94,7,0,1.6006311886315983,497.06,500,493,1.6006311886316043,0.0421,12
132,0.0,0,0,0.0,2.89,7,0,1.5563165526721137,497.11,500,493,1.55631655267212,0.0421,12
133,0.0,0,0,0.0,2.77,6,0,1.4692470414082408,497.23,500,494,1.4692470414082468,0.0421,12
134,0.0,0,0,0.0,2.7,6,0,1.4459976109624424,497.3,500,494,1.445997610962444,0.0421,12
135,0.0,0,0,0.0,2.62,6,0,1.454911570085164,497.38,500,494,1.4549115700851554,0.0421,12
136,0.0,0,0,0.0,2.55,6,0,1.5,497.45,500,494,1.500000000000021,0.0421,12
137,0.0,0,0,0.0,2.4,6,0,1.435481125130547,497.6,500,494,1.4354811251305428,0.0421,12
138,0.0,0,0,0.0,2.28,6,0,1.3932013856618508,497.72,500,494,1.3932013856618604,0.0421,12
139,0.0,0,0,0.0,2.18,5,0,1.3056211030182012,497.82,500,495,1.3056211030182068,0.0421,12
140,0.0,0,0,0.0,2.07,5,0,1.2411708385653644,497.93,500,495,1.2411708385653724,0.0421,12
141,0.0,0,0,0.0,1.99,5,0,1.2018084016778356,498.01,500,495,1.2018084016778352,0.0421,12
142,0.0,0,0,0.0,1.91,5,0,1.223465850307513,498.09,500,495,1.2234658503075158,0.0421,12
143,0.0,0,0,0.0,1.87,5,0,1.1690883956175753,498.13,500,495,1.169088395617573,0.0421,12
144,0.0,0,0,0.0,1.77,5,0,1.1621557815568706,498.23,500,495,1.1621557815568697,0.0421,12
145,0.0,0,0,0.0,1.69,5,0,1.1343578257180038,498.31,500,495,1.1343578257179932,0.0421,12
146,0.0,0,0,0.0,1.63,5,0,1.142874278370817,498.37,500,495,1.1428742783708268,0.0421,12
147,0.0,0,0,0.0,1.57,5,0,1.1481649830415612,498.43,500,495,1.1481649830415408,0.0421,12
148,0.0,0,0,0.0,1.54,5,0,1.1319064100941036,498.46,500,495,1.1319064100941116,0.0421,12
149,0.0,0,0,0.0,1.45,4,0,1.07661084384791,498.55,500,496,1.0766108438479114,0.0421,12
150,0.0,0,0,0.0,1.41,4,0,1.0453842751965818,498.59,500,496,1.0453842751965803,0.0421,12
151,0.0,0,0,0.0,1.37,4,0,1.0015644328406006,498.63,500,496,1.001564432840594,0.0421,12
152,0.0,0,0,0.0,1.35,4,0,1.018763362061469,498.65,500,496,1.0187633620614618,0.0421,12
153,0.0,0,0,0.0,1.29,4,0,0.9670845491747477,498.71,500,496,0.9670845491747376,0.0421,12
154,0.0,0,0,0.0,1.23,4,0,0.9519252156349343,498.77,500,496,0.9519252156349295,0.0421,12
155,0.0,0,0,0.0,1.2,4,0,0.9428090415820634,498.8,500,496,0.9428090415820611,0.0421,12
156,0.0,0,0,0.0,1.19,4,0,0.928722376453401,498.81,500,496,0.9287223764534027,0.0421,12
157,0.0,0,0,0.0,1.15,4,0,0.9360890055238477,498.85,500,496,0.9360890055238389,0.0421,12
158,0.0,0,0,0.0,1.09,4,0,0.9221735413706256,498.91,500,496,0.9221735413706256,0.0421,12
159,0.0,0,0,0.0,1.02,4,0,0.9209130295966108,498.98,500,496,0.9209130295966117,0.0421,12
160,0.0,0,0,0.0,1.0,4,0,0.9211323729436767,499.0,500,496,0.921132372943678,0.0421,12
161,0.0,0,0,0.0,0.97,4,0,0.9040313751594727,499.03,500,496,0.9040313751594761,0.0421,12
162,0.0,0,0,0.0,0.93,4,0,0.8791065253018446,499.07,500,496,0.8791065253018472,0.0421,12
163,0.0,0,0,0.0,0.93,4,0,0.8791065253018446,499.07,500,496,0.8791065253018472,0.0421,12
164,0.0,0,0,0.0,0.9,4,0,0.8468599159080072,499.1,500,496,0.8468599159080107,0.0421,12
165,0.0,0,0,0.0,0.82,4,0,0.8087900927567139,499.18,500,496,0.8087900927567052,0.0421,12
166,0.0,0,0,0.0,0.8,4,0,0.8040302522073697,499.2,500,496,0.8040302522073723,0.0421,12
167,0.0,0,0,0.0,0.75,4,0,0.7961396760860393,499.25,500,496,0.7961396760860425,0.0421,12
168,0.0,0,0,0.0,0.72,4,0,0.7923880286064321,499.28,500,496,0.7923880286064372,0.0421,12
169,0.0,0,0,0.0,0.67,3,0,0.7393007889659367,499.33,500,497,0.7393007889659365,0.0421,12
170,0.0,0,0,0.0,0.66,3,0,0.7415517445863032,499.34,500,497,0.7415517445863055,0.0421,12
171,0.0,0,0,0.0,0.63,3,0,0.7338152686370383,499.37,500,497,0.7338152686370365,0.0421,12
172,0.0,0,0,0.0,0.62,3,0,0.735533888417183,499.38,500,497,0.735533888417187,0.0421,12
173,0.0,0,0,0.0,0.57,3,0,0.7000000000000001,499.43,500,497,0.7000000000000023,0.0421,12
174,0.0,0,0,0.0,0.57,3,0,0.7000000000000001,499.43,500,497,0.7000000000000023,0.0421,12
175,0.0,0,0,0.0,0.56,3,0,0.700937323384289,499.44,500,497,0.7009373233842919,0.0421,12
176,0.0,0,0,0.0,0.53,3,0,0.6583573068132101,499.47,500,497,0.6583573068132137,0.0421,12
177,0.0,0,0,0.0,0.51,3,0,0.6589707309451797,499.49,500,497,0.6589707309451788,0.0421,12
178,0.0,0,0,0.0,0.48,3,0,0.6587407638361193,499.52,500,497,0.6587407638361201,0.0421,12
179,0.0,0,0,0.0,0.44,3,0,0.6083592771553749,499.56,500,497,0.6083592771553735,0.0421,12
180,0.0,0,0,0.0,0.44,3,0,0.6083592771553749,499.56,500,497,0.6083592771553735,0.0421,12
181,0.0,0,0,0.0,0.43,3,0,0.607279078174013,499.57,500,497,0.6072790781740128,0.0421,12
182,0.0,0,0,0.0,0.43,3,0,0.607279078174013,499.57,500,497,0.6072790781740128,0.0421,12
183,0.0,0,0,0.0,0.42,3,0,0.6060303022726893,499.58,500,497,0.6060303022726883,0.0421,12
184,0.0,0,0,0.0,0.41,3,0,0.604611904907235,499.59,500,497,0.6046119049072342,0.0421,12
185,0.0,0,0,0.0,0.39,3,0,0.6012613005301036,499.61,500,497,0.6012613005301033,0.0421,12
186,0.0,0,0,0.0,0.39,3,0,0.6012613005301036,499.61,500,497,0.6012613005301033,0.0421,12
187,0.0,0,0,0.0,0.38,3,0,0.5993262210114949,499.62,500,497,0.5993262210114957,0.0421,12
188,0.0,0,0,0.0,0.34,3,0,0.5724305789148303,499.66,500,497,0.5724305789148226,0.0421,12
189,0.0,0,0,0.0,0.32,3,0,0.5482755334738736,499.68,500,497,0.5482755334738694,0.0421,12
190,0.0,0,0,0.0,0.3,3,0,0.5412294272573257,499.7,500,497,0.5412294272573257,0.0421,12
191,0.0,0,0,0.0,0.3,3,0,0.5412294272573257,499.7,500,497,0.5412294272573257,0.0421,12
192,0.0,0,0,0.0,0.3,3,0,0.5412294272573257,499.7,500,497,0.5412294272573257,0.0421,12
193,0.0,0,0,0.0,0.28,3,0,0.5333333333333333,499.72,500,497,0.5333333333333287,0.0421,12
194,0.0,0,0,0.0,0.28,3,0,0.5333333333333333,499.72,500,497,0.5333333333333287,0.0421,12
195,0.0,0,0,0.0,0.27,3,0,0.5290548080293664,499.73,500,497,0.5290548080293564,0.0421,12
196,0.0,0,0,0.0,0.25,2,0,0.4793724854411023,499.75,500,498,0.4793724854410951,0.0421,12
197,0.0,0,0,0.0,0.24,2,0,0.4739688435398098,499.76,500,498,0.47396884353980484,0.0421,12
198,0.0,0,0,0.0,0.23,2,0,0.4682872294787989,499.77,500,498,0.468287229478791,0.0421,12
199,0.0,0,0,0.0,0.22,2,0,0.4623173950192375,499.78,500,498,0.4623173950192311,0.0421,12
200,0.0,0,0,0.0,0.22,2,0,0.4623173950192375,499.78,500,498,0.4623173950192311,0.0421,12
1,497.62,499,492,1.2615526748872727,2.28,8,1,1.2719189352225946,0.1,1,0,0.3015113445777637,0.0421,14
2,494.68,499,484,3.110360659850151,5.08,16,0,3.063898618994229,0.24,1,0,0.42923469599092784,0.0421,14
3,488.28,499,461,7.3568218873932345,10.96,36,0,7.0709535310581595,0.76,4,0,0.9002805398902336,0.0421,14
4,474.95,499,414,15.884923924300288,23.47,81,0,15.195995618197669,1.58,6,0,1.4437605218471807,0.0421,14
5,449.45,499,338,31.604044939938575,47.17,155,0,29.891742381906454,3.38,10,0,2.351788487706556,0.0421,14
6,404.33,499,234,55.54687800917039,88.6,243,0,51.49874961706557,7.07,23,0,4.77843429832768,0.0421,14
7,333.08,499,135,80.69842600445165,153.41,334,0,73.77690846208063,13.51,38,0,7.730949214525714,0.0421,14
8,242.14,499,55,99.22569111766254,234.36,394,0,88.49282570932064,23.5,58,0,11.815500861413392,0.0421,14
9,152.67,499,21,99.17142132731995,311.14,418,0,86.18889520446155,36.19,74,0,14.623693932875655,0.0421,14
10,85.21,499,8,87.61166554400126,363.65,421,0,73.59078430994965,51.14,92,1,17.289583481671762,0.0421,14
11,45.83,499,3,75.29364132675762,387.23,430,0,61.41263894527105,66.94,113,1,19.722222506757713,0.0421,14
12,25.1,499,0,66.21094236520796,391.6,429,0,53.329355912294695,83.3,125,1,21.23295513672989,0.0421,14
13,15.16,499,0,60.297196611384166,385.15,423,0,47.8668977372662,99.69,138,1,22.140823394943116,0.0421,14
14,10.31,499,0,55.136688733042774,374.85,411,0,43.09570627092564,114.84,158,1,23.402805667938903,0.0421,14
15,7.54,499,0,51.33892531525424,362.75,409,0,40.3190245092033,129.71,173,1,24.237584554788153,0.0421,14
16,6.25,499,0,50.089288961681916,349.6,400,0,39.276538348567136,144.15,186,1,24.551070251723253,0.0421,14
17,5.53,499,0,49.910314514632084,336.43,414,0,38.39356401241954,158.04,197,1,24.880693095026288,0.0421,14
18,5.23,499,0,49.88387626389025,323.24,408,0,37.25970011319539,171.53,212,1,25.2084060855449,0.0421,14
19,5.11,499,0,49.89076856372117,310.93,389,0,36.007927017266745,183.96,226,1,25.666438409059808,0.0421,14
20,5.06,499,0,49.89439757218149,299.07,384,0,35.03367932245609,195.87,238,1,26.600165185178604,0.0421,14
21,5.05,499,0,49.89531971330507,286.8,372,0,34.048687659190776,208.15,257,1,27.61765465213961,0.0421,14
22,5.02,499,0,49.89746658616219,275.31,356,0,32.73638046670106,219.67,267,1,28.038593532356924,0.0421,14
23,5.0,499,0,49.89909009109476,264.64,340,0,31.372161628624266,230.36,273,1,28.399573193549195,0.0421,14
24,5.0,499,0,49.89909009109476,254.12,327,0,30.369868107861272,240.88,280,1,29.165941116516727,0.0421,14
25,4.99,499,0,49.900000000000006,243.47,316,0,29.548950997463614,251.54,287,1,30.145914509534485,0.0421,14
26,4.99,499,0,49.900000000000006,234.56,303,0,28.79229694964199,260.45,295,1,30.89420690359312,0.0421,14
27,4.99,499,0,49.900000000000006,224.93,288,0,27.944119925018907,270.08,305,1,31.676610878812077,0.0421,14
28,4.99,499,0,49.900000000000006,216.21,282,0,27.240157151091505,278.8,310,1,32.44171152181473,0.0421,14
29,4.99,499,0,49.900000000000006,207.68,271,0,26.571755339423508,287.33,322,1,33.20370400416134,0.0421,14
30,4.99,499,0,49.900000000000006,199.54,260,0,25.74640114107546,295.47,330,1,33.784060254397,0.0421,14
31,4.99,499,0,49.900000000000006,191.85,250,0,24.77346862017403,303.16,339,1,34.20134086803786,0.0421,14
32,4.99,499,0,49.900000000000006,184.27,240,0,23.97467308421429,310.74,347,1,34.74484773954902,0.0421,14
33,4.99,499,0,49.900000000000006,176.92,229,0,23.083808659366035,318.09,354,1,35.20476752608453,0.0421,14
34,4.99,499,0,49.900000000000006,169.92,219,0,22.176372903419423,325.09,361,1,35.62121005890461,0.0421,14
35,4.99,499,0,49.900000000000006,163.0,214,0,21.560813687537095,332.01,365,1,36.217495353723315,0.0421,14
36,4.99,499,0,49.900000000000006,156.61,209,0,20.937567126381165,338.4,372,1,36.73739734434602,0.0421,14
37,4.99,499,0,49.900000000000006,150.38,201,0,20.201900100653095,344.63,380,1,37.17761219450286,0.0421,14
38,4.99,499,0,49.900000000000006,144.47,186,0,19.2345727241025,350.54,388,1,37.464709320164815,0.0421,14
39,4.99,499,0,49.900000000000006,138.77,180,0,18.39128856142209,356.24,393,1,37.80655707117164,0.0421,14
40,4.99,499,0,49.900000000000006,133.06,174,0,17.90311749840279,361.95,399,1,38.329874679279776,0.0421,14
41,4.99,499,0,49.900000000000006,127.74,169,0,17.677023836527788,367.27,405,1,38.91997877022477,0.0421,14
42,4.99,499,0,49.900000000000006,122.9,164,0,17.06345850528597,372.11,408,1,39.271367470847046,0.0421,14
43,4.99,499,0,49.900000000000006,118.24,155,0,16.627906444506856,376.77,412,1,39.68050560731962,0.0421,14
44,4.99,499,0,49.900000000000006,113.71,149,0,16.14535927945322,381.3,420,1,40.05488658570811,0.0421,14
45,4.99,499,0,49.900000000000006,108.99,141,0,15.664084248800993,386.02,427,1,40.4557321355857,0.0421,14
46,4.99,499,0,49.900000000000006,104.75,136,0,15.307867522317009,390.26,429,1,40.84576063211652,0.0421,14
47,4.99,499,0,49.900000000000006,100.32,130,0,14.60861790765017,394.69,434,1,41.13532606537901,0.0421,14
48,4.99,499,0,49.900000000000006,96.19,125,0,14.053789165167878,398.82,435,1,41.446906526374924,0.0421,14
49,4.99,499,0,49.900000000000006,92.3,124,0,13.834154776633026,402.71,437,1,41.84417823933518,0.0421,14
50,4.99,499,0,49.900000000000006,88.43,119,0,13.368329073680906,406.58,438,1,42.15775567598875,0.0421,14
51,4.99,499,0,49.900000000000006,84.72,117,0,12.823652389473938,410.29,441,1,42.43123849241263,0.0421,14
52,4.99,499,0,49.900000000000006,81.47,112,0,12.350483571279481,413.54,443,1,42.67623472262998,0.0421,14
53,4.99,499,0,49.900000000000006,78.19,108,0,12.011522246021386,416.82,445,1,42.9658967418147,0.0421,14
54,4.99,499,0,49.900000000000006,74.92,102,0,11.525711266642949,420.09,448,1,43.215713331933785,0.0421,14
55,4.99,499,0,49.900000000000006,71.82,95,0,11.036559996921895,423.19,450,1,43.448958793071434,0.0421,14
56,4.99,499,0,49.900000000000006,68.76,91,0,10.669620803046755,426.25,451,1,43.71149098857695,0.0421,14
57,4.99,499,0,49.900000000000006,65.99,87,0,10.278441692998197,429.02,452,1,43.93658883418054,0.0421,14
58,4.99,499,0,49.900000000000006,63.28,81,0,9.892431552464846,431.73,455,1,44.15831367553187,0.0421,14
59,4.99,499,0,49.900000000000006,60.79,79,0,9.539174942617343,434.22,457,1,44.3643272839061,0.0421,14
60,4.99,499,0,49.900000000000006,58.38,78,0,9.296224931648222,436.63,460,1,44.58600926548844,0.0421,14
61,4.99,499,0,49.900000000000006,56.09,74,0,8.855854651932901,438.92,461,1,44.75492862650588,0.0421,14
62,4.99,499,0,49.900000000000006,53.97,73,0,8.656701730363874,441.04,465,1,44.954279804344246,0.0421,14
63,4.99,499,0,49.900000000000006,52.03,69,0,8.335702693470983,442.98,465,1,45.11085783876754,0.0421,14
64,4.99,499,0,49.900000000000006,49.91,69,0,8.163846142498269,445.1,467,1,45.315838870369056,0.0421,14
65,4.99,499,0,49.900000000000006,47.93,67,0,7.997796413684678,447.08,467,1,45.50606131233085,0.0421,14
66,4.99,499,0,49.900000000000006,45.86,66,0,7.827715587138519,449.15,469,1,45.7053309005336,0.0421,14
67,4.99,499,0,49.900000000000006,44.09,66,0,7.755213300311819,450.92,473,1,45.88780344547454,0.0421,14
68,4.99,499,0,49.900000000000006,42.49,65,0,7.675877207791358,452.52,475,1,46.049924598804246,0.0421,14
69,4.99,499,0,49.900000000000006,40.99,64,0,7.490728275742625,454.02,477,1,46.183424373563795,0.0421,14
70,4.99,499,0,49.900000000000006,39.31,62,0,7.476150632700515,455.7,480,1,46.36406218857729,0.0421,14
71,4.99,499,0,49.900000000000006,37.67,60,0,7.211179592210355,457.34,480,1,46.50018355562772,0.0421,14
72,4.99,499,0,49.900000000000006,36.3,59,0,7.051756712144338,458.71,481,1,46.62407038637811,0.0421,14
73,4.99,499,0,49.900000000000006,34.97,58,0,7.015790271331743,460.04,481,1,46.762222515032946,0.0421,14
74,4.99,499,0,49.900000000000006,33.74,54,0,6.63419363996298,461.27,482,1,46.83904418971485,0.0421,14
75,4.99,499,0,49.900000000000006,32.26,51,0,6.253273890006286,462.75,482,1,46.945783257461635,0.0421,14
76,4.99,499,0,49.900000000000006,31.05,51,0,6.241559957820696,463.96,483,1,47.07396286481497,0.0421,14
77,4.99,499,0,49.900000000000006,29.76,48,0,6.068830782836761,465.25,483,1,47.189361709879684,0.0421,14
78,4.99,499,0,49.900000000000006,28.37,46,0,5.895821153215815,466.64,484,1,47.315728693724886,0.0421,14
79,4.99,499,0,49.900000000000006,27.27,43,0,5.660165611311629,467.74,485,1,47.40404875518375,0.0421,14
80,4.99,499,0,49.900000000000006,26.24,43,0,5.664206239468362,468.77,486,1,47.51392246787072,0.0421,14
81,4.99,499,0,49.900000000000006,25.26,40,0,5.478368849623513,469.75,488,1,47.59602203053648,0.0421,14
82,4.99,499,0,49.900000000000006,24.34,36,0,5.314778329043337,470.67,489,1,47.674836129765566,0.0421,14
83,4.99,499,0,49.900000000000006,23.33,35,0,5.206939813577859,471.68,490,1,47.769623922498795,0.0421,14
84,4.99,499,0,49.900000000000006,22.42,34,0,4.966920880213719,472.59,490,1,47.84003120670582,0.0421,14
85,4.99,499,0,49.900000000000006,21.54,33,0,4.887460764780901,473.47,490,1,47.924489216544245,0.0421,14
86,4.99,499,0,49.900000000000006,20.66,32,0,4.705938650881308,474.35,490,1,47.99881627328286,0.0421,14
87,4.99,499,0,49.900000000000006,19.73,31,0,4.611919121124956,475.28,490,1,48.087269152504945,0.0421,14
88,4.99,499,0,49.900000000000006,18.91,30,0,4.360277537269871,476.1,491,1,48.14970341958442,0.0421,14
89,4.99,499,0,49.900000000000006,18.0,27,0,4.173025450933819,477.01,492,1,48.228306998686946,0.0421,14
90,4.99,499,0,49.900000000000006,17.15,26,0,4.073503939292848,477.86,492,1,48.30856627718915,0.0421,14
91,4.99,499,0,49.900000000000006,16.32,26,0,4.017336169527004,478.69,492,1,48.390393695652044,0.0421,14
92,4.99,499,0,49.900000000000006,15.62,25,0,3.940927440452196,479.39,492,1,48.45697769020151,0.0421,14
93,4.99,499,0,49.900000000000006,14.97,25,0,3.9605504157830898,480.04,493,1,48.52613999306212,0.0421,14
94,4.99,499,0,49.900000000000006,14.32,25,0,3.8214704452129893,480.69,494,1,48.58247075485627,0.0421,14
95,4.99,499,0,49.900000000000006,13.67,23,0,3.6322211252937646,481.34,494,1,48.635361454793184,0.0421,14
96,4.99,499,0,49.900000000000006,13.07,22,0,3.505421486494856,481.94,494,1,48.688210258560716,0.0421,14
97,4.99,499,0,49.900000000000006,12.46,22,0,3.4856705222810414,482.55,494,1,48.74990287480613,0.0421,14
98,4.99,499,0,49.900000000000006,11.96,21,0,3.4580312025746376,483.05,494,1,48.79960568643473,0.0421,14
99,4.99,499,0,49.900000000000006,11.53,21,0,3.4944544812047744,483.48,497,1,48.84659143634789,0.0421,14
100,4.99,499,0,49.900000000000006,11.02,20,0,3.396314104282684,483.99,497,1,48.892273872713716,0.0421,14
101,4.99,499,0,49.900000000000006,10.69,20,0,3.3805593942692105,484.32,497,1,48.92519129685998,0.0421,14
102,4.99,499,0,49.900000000000006,10.23,19,0,3.3328939104300668,484.78,497,1,48.96929155247719,0.0421,14
103,4.99,499,0,49.900000000000006,9.87,17,0,3.2118939313530617,485.14,497,1,48.998251875640285,0.0421,14
104,4.99,499,0,49.900000000000006,9.45,16,0,3.05959329178097,485.56,497,1,49.03169867287361,0.0421,14
105,4.99,499,0,49.900000000000006,9.07,15,0,2.9991749707295345,485.94,498,1,49.06701663248054,0.0421,14
106,4.99,499,0,49.900000000000006,8.81,15,0,3.0241285580070065,486.2,499,1,49.09524859233768,0.0421,14
107,4.99,499,0,49.900000000000006,8.48,15,0,3.0632391913519164,486.53,499,1,49.1315395832268,0.0421,14
108,4.99,499,0,49.900000000000006,8.12,14,0,2.9414488287442997,486.89,499,1,49.161020733869634,0.0421,14
109,4.99,499,0,49.900000000000006,7.91,14,0,2.9166709956677823,487.1,499,1,49.18107133621407,0.0421,14
110,4.99,499,0,49.900000000000006,7.52,14,0,2.8585508796089547,487.49,499,1,49.21761510235574,0.0421,14
111,4.99,499,0,49.900000000000006,7.19,14,0,2.7217604225904592,487.82,499,1,49.24364902905724,0.0421,14
112,4.99,499,0,49.900000000000006,6.89,14,0,2.643440519054245,488.12,499,1,49.27008230255973,0.0421,14
113,4.99,499,0,49.900000000000006,6.66,14,0,2.6255158223353616,488.35,500,1,49.292648047301675,0.0421,14
114,4.99,499,0,49.900000000000006,6.38,14,0,2.573289370012277,488.63,500,1,49.31851845530502,0.0421,14
115,4.99,499,0,49.900000000000006,6.2,14,0,2.486326242032244,488.81,500,1,49.3324518758272,0.0421,14
116,4.99,499,0,49.900000000000006,5.94,14,0,2.4487473606649663,489.07,500,1,49.3571308286489,0.0421,14
117,4.99,499,0,49.900000000000006,5.67,14,0,2.4081301686351817,489.34,500,1,49.382698479233696,0.0421,14
118,4.99,499,0,49.900000000000006,5.44,13,0,2.36267268622258,489.57,500,1,49.40397379019856,0.0421,14
119,4.99,499,0,49.900000000000006,5.23,11,0,2.210420683028368,489.78,500,1,49.418350168063405,0.0421,14
120,4.99,499,0,49.900000000000006,5.02,10,0,2.098484301498671,489.99,500,1,49.43488626261802,0.0421,14
121,4.99,499,0,49.900000000000006,4.8,9,0,2.074374677590889,490.21,500,1,49.45629536788164,0.0421,14
122,4.99,499,0,49.900000000000006,4.69,9,0,1.9832378382917977,490.32,500,1,49.46376696557028,0.0421,14
123,4.99,499,0,49.900000000000006,4.47,9,0,1.8665313803789625,490.54,500,1,49.48164030499319,0.0421,14
124,4.99,499,0,49.900000000000006,4.28,9,0,1.896727644543559,490.73,500,1,49.502138511095836,0.0421,14
125,4.99,499,0,49.900000000000006,4.13,8,0,1.8403721626262706,490.88,500,1,49.5152828157452,0.0421,14
126,4.99,499,0,49.900000000000006,3.96,8,0,1.7690949577953607,491.05,500,1,49.52998785553754,0.0421,14
127,4.99,499,0,49.900000000000006,3.82,8,0,1.771719475252755,491.19,500,1,49.54432664826823,0.0421,14
128,4.99,499,0,49.900000000000006,3.66,8,0,1.7650936393164973,491.35,500,1,49.5603651921553,0.0421,14
129,4.99,499,0,49.900000000000006,3.54,8,0,1.822530153829056,491.47,500,1,49.574646297836104,0.0421,14
130,4.99,499,0,49.900000000000006,3.38,8,0,1.7452967100354617,491.63,500,1,49.58813294824609,0.0421,14
131,4.99,499,0,49.900000000000006,3.16,8,0,1.6800673387177856,491.85,500,1,49.60823795225217,0.0421,14
132,4.99,499,0,49.900000000000006,3.06,8,0,1.6625403465902426,491.95,500,1,49.61780696158153,0.0421,14
133,4.99,499,0,49.900000000000006,3.0,8,0,1.6391670710664872,492.01,500,1,49.62312408992853,0.0421,14
134,4.99,499,0,49.900000000000006,2.91,8,0,1.6086571349351542,492.1,500,1,49.63126661956782,0.0421,14
135,4.99,499,0,49.900000000000006,2.78,7,0,1.6054201124234548,492.23,500,1,49.64436249235885,0.0421,14
136,4.99,499,0,49.900000000000006,2.66,7,0,1.5841385512305888,492.35,500,1,49.65586113898888,0.0421,14
137,4.99,499,0,49.900000000000006,2.55,7,0,1.5333003949031323,492.46,500,1,49.66543012493649,0.0421,14
138,4.99,499,0,49.900000000000006,2.39,7,0,1.5102010034121522,492.62,500,1,49.68095787882491,0.0421,14
139,4.99,499,0,49.900000000000006,2.36,7,0,1.5009761133773225,492.65,500,1,49.68372190388138,0.0421,14
140,4.99,499,0,49.900000000000006,2.25,7,0,1.4520970554979646,492.76,500,1,49.69342781170128,0.0421,14
141,4.99,499,0,49.900000000000006,2.16,7,0,1.412212248333597,492.85,500,1,49.701406398408864,0.0421,14
142,4.99,499,0,49.900000000000006,2.08,7,0,1.3902982748062707,492.93,500,1,49.70890109914772,0.0421,14
143,4.99,499,0,49.900000000000006,1.97,6,0,1.366666666666667,493.04,500,1,49.71939848649204,0.0421,14
144,4.99,499,0,49.900000000000006,1.89,6,0,1.3325376413657384,493.12,500,1,49.72658171735645,0.0421,14
145,4.99,499,0,49.900000000000006,1.79,5,0,1.2333333333333334,493.22,500,1,49.734157926383595,0.0421,14
146,4.99,499,0,49.900000000000006,1.73,5,0,1.254124508503156,493.28,500,1,49.7407582401297,0.0421,14
147,4.99,499,0,49.900000000000006,1.69,5,0,1.2201589563609647,493.32,500,1,49.74396669167249,0.0421,14
148,4.99,499,0,49.900000000000006,1.66,5,0,1.1994948431685226,493.35,500,1,49.746503861725245,0.0421,14
149,4.99,499,0,49.900000000000006,1.58,5,0,1.190704739966117,493.43,500,1,49.75439780572267,0.0421,14
150,4.99,499,0,49.900000000000006,1.52,5,0,1.184751604192357,493.49,500,1,49.7603336813652,0.0421,14
151,4.99,499,0,49.900000000000006,1.44,5,0,1.1574964275530097,493.57,500,1,49.76779515252242,0.0421,14
152,4.99,499,0,49.900000000000006,1.39,5,0,1.136137351207186,493.62,500,1,49.77236667919745,0.0421,14
153,4.99,499,0,49.900000000000006,1.35,5,0,1.1225422086055428,493.66,500,1,49.77610882844311,0.0421,14
154,4.99,499,0,49.900000000000006,1.35,5,0,1.1225422086055428,493.66,500,1,49.77610882844311,0.0421,14
155,4.99,499,0,49.900000000000006,1.3,5,0,1.1055415967851334,493.71,500,1,49.78079119215735,0.0421,14
156,4.99,499,0,49.900000000000006,1.24,5,0,1.0742157110838557,493.77,500,1,49.7861801846028,0.0421,14
157,4.99,499,0,49.900000000000006,1.19,5,0,1.0511657790041948,493.82,500,1,49.79075002326023,0.0421,14
