day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
75,7.485,0,499,60.76571513344011,31.96,0,47,6.769603953588586,460.555,1,483,57.07684122321504,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
76,7.485,0,499,60.76571513344011,30.725,0,47,6.594452899613895,461.79,1,483,57.218929819145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
77,7.485,0,499,60.76571513344011,29.42,0,45,6.505011597176211,463.095,1,483,57.380034128457204,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
78,7.485,0,499,60.76571513344011,28.235,0,44,6.338823107798466,464.28,1,484,57.51636516076561,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
79,7.485,0,499,60.76571513344011,27.135,0,44,6.2169144376956105,465.38,1,484,57.64669380400459,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
80,7.485,0,499,60.76571513344011,26.0,0,43,6.075736405105278,466.515,1,485,57.77960008454236,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
81,7.485,0,499,60.76571513344011,25.07,0,42,5.89055115968142,467.445,1,485,57.88132873457901,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
82,7.485,0,499,60.76571513344011,24.075,0,41,5.7650284269740695,468.44,1,485,57.99788940883452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
83,7.485,0,499,60.76571513344011,23.11,0,38,5.614759802359397,469.405,1,487,58.108121151166095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
84,7.485,0,499,60.76571513344011,22.185,0,36,5.457996300666614,470.33,1,488,58.212753960091014,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
85,7.485,0,499,60.76571513344011,21.29,0,34,5.3553054518311125,471.225,1,488,58.3187771979947,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
86,7.485,0,499,60.76571513344011,20.46,0,33,5.151806045227071,472.055,1,489,58.407354591282065,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
87,7.485,0,499,60.76571513344011,19.65,0,32,4.917152830632683,472.865,1,490,58.49122061854442,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
88,7.485,0,499,60.76571513344011,18.865,0,31,4.8574426135280895,473.65,1,491,58.58711247999612,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
89,7.485,0,499,60.76571513344011,18.06,0,29,4.712476757070494,474.455,1,492,58.67856375390511,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
90,7.485,0,499,60.76571513344011,17.27,0,27,4.62319909253822,475.245,1,493,58.77257911029924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
91,7.485,0,499,60.76571513344011,16.68,0,26,4.418735806840376,475.835,1,494,58.83233800364282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
92,7.485,0,499,60.76571513344011,16.02,0,26,4.275629196402048,476.495,1,494,58.90602323077261,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
93,7.485,0,499,60.76571513344011,15.305,0,26,4.1105300493284505,477.21,1,494,58.985441522106015,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
94,7.485,0,499,60.76571513344011,14.735,0,25,4.041838354812345,477.78,1,494,59.053349527797835,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
95,7.485,0,499,60.76571513344011,14.185,0,25,3.998840912466521,478.33,1,494,59.12044685369779,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
96,7.485,0,499,60.76571513344011,13.62,0,24,4.001959319128543,478.895,1,495,59.19250576461067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
97,7.485,0,499,60.76571513344011,13.115,0,23,3.8660713311692056,479.4,1,495,59.247543044280924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
98,7.485,0,499,60.76571513344011,12.6,0,23,3.8068966772894943,479.915,1,496,59.3088990161895,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
99,7.485,0,499,60.76571513344011,12.09,0,21,3.695970915067531,480.425,1,497,59.36654197890142,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
100,7.485,0,499,60.76571513344011,11.655,0,20,3.556574349782052,480.86,1,497,59.41312986200945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
101,7.485,0,499,60.76571513344011,11.105,0,20,3.4978780358624344,481.41,1,498,59.47907786371263,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
102,7.485,0,499,60.76571513344011,10.695,0,20,3.454219617486583,481.82,1,498,59.52836070851619,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
103,7.485,0,499,60.76571513344011,10.285,0,20,3.442824451087366,482.23,1,498,59.579321730693174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
104,7.485,0,499,60.76571513344011,9.875,0,20,3.395145070575227,482.64,1,498,59.6283329504713,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
105,7.485,0,499,60.76571513344011,9.5,0,20,3.3655063758414046,483.015,1,499,59.67369204777819,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
106,7.485,0,499,60.76571513344011,9.055,0,19,3.2255224344087847,483.46,1,499,59.72195542511141,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
107,7.485,0,499,60.76571513344011,8.685,0,19,3.1663708757208244,483.83,1,499,59.765379635831614,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
108,7.485,0,499,60.76571513344011,8.295,0,17,3.028835456261289,484.22,1,499,59.80724145664359,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
109,7.485,0,499,60.76571513344011,7.96,0,17,3.079907327457864,484.555,1,500,59.851969611130244,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
110,7.485,0,499,60.76571513344011,7.62,0,16,2.983303622247082,484.895,1,500,59.889798084255254,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
111,7.485,0,499,60.76571513344011,7.3,0,16,2.9433512503462054,485.215,1,500,59.92791964321655,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
112,7.485,0,499,60.76571513344011,6.995,0,15,2.7917637299058975,485.52,1,500,59.95894407737993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
113,7.485,0,499,60.76571513344011,6.685,0,14,2.6591597645245635,485.83,1,500,59.991800947333815,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
114,7.485,0,499,60.76571513344011,6.465,0,13,2.623583609259264,486.05,1,500,60.01781561298924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
115,7.485,0,499,60.76571513344011,6.215,0,13,2.5772048666381018,486.3,1,500,60.04713391542752,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
116,7.485,0,499,60.76571513344011,5.94,0,12,2.545347514554594,486.575,1,500,60.08013388331608,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
117,7.485,0,499,60.76571513344011,5.73,0,12,2.5036857252968625,486.785,1,500,60.104672307282634,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
118,7.485,0,499,60.76571513344011,5.49,0,12,2.4164220404115953,487.025,1,500,60.13113287394073,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
119,7.485,0,499,60.76571513344011,5.295,0,12,2.3867252222306945,487.22,1,500,60.15433751283476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
120,7.485,0,499,60.76571513344011,5.065,0,12,2.344838231447596,487.45,1,500,60.1814467478418,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
121,7.485,0,499,60.76571513344011,4.865,0,12,2.318111993860608,487.65,1,500,60.20540635834851,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
122,7.485,0,499,60.76571513344011,4.68,0,12,2.2789400692418345,487.835,1,500,60.22702255824339,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
123,7.485,0,499,60.76571513344011,4.495,0,12,2.2750503887511555,488.02,1,500,60.2499784190624,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
124,7.485,0,499,60.76571513344011,4.345,0,12,2.2340388645323976,488.17,1,500,60.26716982565194,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
125,7.485,0,499,60.76571513344011,4.12,0,11,2.1930910243776998,488.395,1,500,60.29374472751159,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
126,7.485,0,499,60.76571513344011,3.94,0,10,2.1375795262763395,488.575,1,500,60.314205556898436,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
127,7.485,0,499,60.76571513344011,3.755,0,9,2.0896911363228132,488.76,1,500,60.33551417993209,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
128,7.485,0,499,60.76571513344011,3.585,0,9,2.020690712299601,488.93,1,500,60.35435644349578,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
129,7.485,0,499,60.76571513344011,3.455,0,9,1.9767429177346434,489.06,1,500,60.36910255017519,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
130,7.485,0,499,60.76571513344011,3.275,0,9,1.9411893468701111,489.24,1,500,60.39037495275776,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
131,7.485,0,499,60.76571513344011,3.13,0,9,1.8763537826294745,489.385,1,500,60.406385690262944,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
132,7.485,0,499,60.76571513344011,2.99,0,9,1.8430638681582778,489.525,1,500,60.42279325489362,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
133,7.485,0,499,60.76571513344011,2.89,0,9,1.795555652298895,489.625,1,500,60.4338117531492,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
134,7.485,0,499,60.76571513344011,2.78,0,8,1.7512665911753234,489.735,1,500,60.44620329236826,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
135,7.485,0,499,60.76571513344011,2.66,0,8,1.7231500895614926,489.855,1,500,60.4603277460169,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
136,7.485,0,499,60.76571513344011,2.555,0,8,1.6736128284335916,489.96,1,500,60.471999417646494,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
137,7.485,0,499,60.76571513344011,2.48,0,8,1.613261623335358,490.035,1,500,60.479688645804615,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
138,7.485,0,499,60.76571513344011,2.41,0,8,1.6108613757425856,490.105,1,500,60.48833082363199,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
139,7.485,0,499,60.76571513344011,2.305,0,8,1.5407284709206643,490.21,1,500,60.49956102668937,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
140,7.485,0,499,60.76571513344011,2.185,0,8,1.5403370381039252,490.33,1,500,60.5144702160371,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
141,7.485,0,499,60.76571513344011,2.11,0,7,1.5393988254245854,490.405,1,500,60.52376895105095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
142,7.485,0,499,60.76571513344011,2.005,0,7,1.4648220088420094,490.51,1,500,60.53496767619349,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
143,7.485,0,499,60.76571513344011,1.965,0,7,1.4712572820379677,490.55,1,500,60.54009427706051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
144,7.485,0,499,60.76571513344011,1.895,0,7,1.412071075979566,490.62,1,500,60.54738250030459,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
145,7.485,0,499,60.76571513344011,1.8,0,6,1.3261952985323264,490.715,1,500,60.55724294720521,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
146,7.485,0,499,60.76571513344011,1.735,0,6,1.3051020869213388,490.78,1,500,60.564775738885636,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
147,7.485,0,499,60.76571513344011,1.675,0,5,1.2796729324598346,490.84,1,500,60.57168517736755,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
148,7.485,0,499,60.76571513344011,1.62,0,5,1.2938198673873536,490.895,1,500,60.5788159317966,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
149,7.485,0,499,60.76571513344011,1.565,0,5,1.2782584729302953,490.95,1,500,60.58531506900042,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
150,7.485,0,499,60.76571513344011,1.48,0,5,1.2519733167802134,491.035,1,500,60.59523651610093,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
151,7.485,0,499,60.76571513344011,1.405,0,5,1.2363729576678153,491.11,1,500,60.60414351391559,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
152,7.485,0,499,60.76571513344011,1.345,0,4,1.184478767116044,491.17,1,500,60.6105543324132,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
153,7.485,0,499,60.76571513344011,1.295,0,4,1.155269769883221,491.22,1,500,60.61619598820436,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
154,7.485,0,499,60.76571513344011,1.235,0,4,1.1296706506298515,491.28,1,500,60.62315924781493,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
155,7.485,0,499,60.76571513344011,1.185,0,4,1.112186944265655,491.33,1,500,60.62904009229045,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
156,7.485,0,499,60.76571513344011,1.135,0,4,1.092125768154628,491.38,1,500,60.63487892882748,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
157,7.485,0,499,60.76571513344011,1.1,0,4,1.089003970718751,491.415,1,500,60.63916487372592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
158,7.485,0,499,60.76571513344011,1.08,0,4,1.0860467243342646,491.435,1,500,60.64159289583943,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
159,7.485,0,499,60.76571513344011,1.02,0,4,1.0607667654358643,491.495,1,500,60.648588039259224,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
160,7.485,0,499,60.76571513344011,0.98,0,4,1.036809950941762,491.535,1,500,60.653135029812965,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
161,7.485,0,499,60.76571513344011,0.95,0,4,1.0211334720981369,491.565,1,500,60.656589785629315,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
162,7.485,0,499,60.76571513344011,0.91,0,4,1.0134274398689809,491.605,1,500,60.661421142892586,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
163,7.485,0,499,60.76571513344011,0.87,0,3,0.9889337438619149,491.645,1,500,60.66597711151178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
164,7.485,0,499,60.76571513344011,0.845,0,3,0.9672917172868059,491.67,1,500,60.668728129608276,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
165,7.485,0,499,60.76571513344011,0.83,0,3,0.962147932085332,491.685,1,500,60.670506233532976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
166,7.485,0,499,60.76571513344011,0.81,0,3,0.9425188107102762,491.705,1,500,60.67267790547163,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
167,7.485,0,499,60.76571513344011,0.79,0,3,0.9220361998147597,491.725,1,500,60.674842874035896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
168,7.485,0,499,60.76571513344011,0.75,0,3,0.8952695335419619,491.765,1,500,60.67940114749066,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
169,7.485,0,499,60.76571513344011,0.715,0,3,0.8761353008106875,491.8,1,500,60.68346077853751,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
170,7.485,0,499,60.76571513344011,0.695,0,3,0.8577023180169554,491.82,1,500,60.68567670203505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
171,7.485,0,499,60.76571513344011,0.67,0,3,0.8394183197773859,491.845,1,500,60.68851997937033,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
172,7.485,0,499,60.76571513344011,0.645,0,3,0.8381452363319435,491.87,1,500,60.69160116738813,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
173,7.485,0,499,60.76571513344011,0.625,0,3,0.817137422860559,491.89,1,500,60.69379361116401,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
174,7.485,0,499,60.76571513344011,0.585,0,3,0.7847638315804214,491.93,1,500,60.698323969145285,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
175,7.485,0,499,60.76571513344011,0.56,0,3,0.7742073268347588,491.955,1,500,60.70128669171808,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
176,7.485,0,499,60.76571513344011,0.54,0,3,0.7624346087785606,491.975,1,500,60.703616202830155,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
177,7.485,0,499,60.76571513344011,0.52,0,3,0.7432104742569402,491.995,1,500,60.70585622408679,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
178,7.485,0,499,60.76571513344011,0.5,0,3,0.7229198194313344,492.015,1,500,60.70808954067316,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
179,7.485,0,499,60.76571513344011,0.49,0,3,0.7158647299300261,492.025,1,500,60.709245071783975,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
180,7.485,0,499,60.76571513344011,0.47,0,3,0.6866274728207143,492.045,1,500,60.71138556056365,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
181,7.485,0,499,60.76571513344011,0.445,0,3,0.6702395881531008,492.07,1,500,60.71430005489463,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
182,7.485,0,499,60.76571513344011,0.42,0,3,0.6447312556094974,492.095,1,500,60.71712130112457,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
183,7.485,0,499,60.76571513344011,0.395,0,3,0.633229736744483,492.12,1,500,60.72009758931782,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
184,7.485,0,499,60.76571513344011,0.38,0,3,0.622525251248663,492.135,1,500,60.72184522424518,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
185,7.485,0,499,60.76571513344011,0.365,0,3,0.6194299535352512,492.15,1,500,60.723671838979236,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
186,7.485,0,499,60.76571513344011,0.355,0,3,0.6171542732452923,492.16,1,500,60.72488748280227,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
187,7.485,0,499,60.76571513344011,0.335,0,3,0.5954391141783241,492.18,1,500,60.72714823423965,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
188,7.485,0,499,60.76571513344011,0.32,0,3,0.5910556096242905,492.195,1,500,60.728963518656,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
189,7.485,0,499,60.76571513344011,0.3,0,3,0.5758978133812338,492.215,1,500,60.731295277893196,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
190,7.485,0,499,60.76571513344011,0.29,0,3,0.5544701848879235,492.225,1,500,60.7323345285395,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
191,7.485,0,499,60.76571513344011,0.285,0,3,0.5525409555297133,492.23,1,500,60.73293626804728,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
192,7.485,0,499,60.76571513344011,0.25,0,3,0.4987421363720583,492.265,1,500,60.736805751243814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
193,7.485,0,499,60.76571513344011,0.245,0,3,0.4859586185000449,492.27,1,500,60.737321401715434,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
194,7.485,0,499,60.76571513344011,0.235,0,3,0.48055140020730985,492.28,1,500,60.73851691625284,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
195,7.485,0,499,60.76571513344011,0.23,0,3,0.47774596390775576,492.285,1,500,60.73911404420033,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
196,7.485,0,499,60.76571513344011,0.22,0,3,0.4719253837623018,492.295,1,500,60.74030704151477,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
197,7.485,0,499,60.76571513344011,0.215,0,3,0.4580656291439198,492.3,1,500,60.74082018034417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
198,7.485,0,499,60.76571513344011,0.205,0,3,0.451658028683618,492.31,1,500,60.742010662279554,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
199,7.485,0,499,60.76571513344011,0.2,0,3,0.4483358396622203,492.315,1,500,60.742605274036336,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
200,7.485,0,499,60.76571513344011,0.195,0,3,0.4449323815149927,492.32,1,500,60.743199466335604,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,10
1,497.7,495,499,1.0124848779812523,2.195,0,5,1.0306728055793475,0.105,0,1,0.3073226906378775,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
2,494.93,484,499,2.927104319714705,4.78,0,14,2.865774470641909,0.29,0,2,0.5071350211218322,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
3,489.38,467,499,6.399246186762478,9.955,0,30,6.128684923739544,0.665,0,4,0.8344197273596993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
4,478.305,431,499,13.11112056279174,20.15,0,62,12.39458059559514,1.545,0,7,1.3140045814992445,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
5,456.82,377,499,25.113963362617508,39.95,0,110,23.428872365129052,3.23,0,13,2.430356592319149,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
6,418.535,300,499,45.52208338133136,75.125,0,179,42.23325245662861,6.34,0,21,4.132771345595455,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
7,355.97,201,499,72.5854831340885,132.26,0,270,66.72528545156601,11.77,0,31,6.869720906021812,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
8,273.47,106,499,96.613039997132,206.1,0,351,87.18806566250825,20.43,0,44,10.62589517364095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
9,185.94,48,499,107.27495504496612,281.815,0,399,94.48698176795622,32.245,1,65,14.320276765243252,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
10,114.29,12,499,105.06148427176795,339.58,0,421,89.65440962846806,46.13,1,83,17.755828542655532,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
11,67.34,3,499,96.15243550878652,371.555,0,429,79.38575100300783,61.105,1,100,20.513850572884486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
12,39.825,1,499,84.83832910558259,383.315,0,426,67.8737801004602,76.86,1,121,22.514995561305977,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
13,25.415,1,499,76.44318529397796,381.905,0,420,60.01445366110739,92.68,1,136,23.9852886234825,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
14,17.535,0,499,71.56512144921015,374.34,0,415,55.81253979160911,108.125,1,147,25.3632776720864,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
15,13.47,0,499,70.11217931602333,362.99,0,420,54.35089695672005,123.54,1,163,26.698736160403065,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
16,11.67,0,499,69.92768051717832,350.09,0,418,53.06175315838335,138.24,1,175,27.790537415624875,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
17,10.84,0,499,69.9445178544355,337.2,0,419,51.62826151377433,151.96,1,190,29.026904864800013,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
18,10.415,0,499,69.98120907154706,323.785,0,398,49.843965325774256,165.8,1,203,30.17753165991924,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
19,10.18,0,499,70.0090274150269,310.915,0,384,47.95619625026542,178.905,1,213,31.20665395803083,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
20,10.075,0,499,70.02246139991448,298.815,0,373,46.15944373832029,191.11,1,224,32.29820070598702,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
21,10.06,0,499,70.02444942723892,286.855,0,360,44.43700272357798,203.085,1,237,33.55813638430984,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
22,10.035,0,499,70.02787510311367,275.35,0,352,42.877850345501884,214.615,1,251,34.93161697261677,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
23,10.025,0,499,70.02924281502858,264.39,0,333,41.16931457179676,225.585,1,262,36.006459149748565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
24,10.01,0,499,70.03121988651894,254.195,0,325,39.688067330650036,235.795,1,279,37.15758882160111,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
25,10.005,0,499,70.03190209867064,243.875,0,311,38.04981362086961,246.12,1,290,38.21554315580857,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
26,10.0,0,499,70.03258394540609,233.99,0,297,36.49808833708015,256.01,1,298,39.28071758343203,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
27,10.0,0,499,70.03258394540609,224.59,0,283,35.17325245754524,265.41,1,306,40.456216174225666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
28,10.0,0,499,70.03258394540609,215.79,0,270,34.03745941189031,274.21,1,314,41.64911938719286,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
29,10.0,0,499,70.03258394540609,206.885,0,259,32.87729241868799,283.115,1,320,42.84436923184155,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
30,10.0,0,499,70.03258394540609,198.57,0,243,31.651924453467903,291.43,1,329,43.85626477253843,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,12
