day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T,network
75,17.21,4,499,39.673237654030416,69.51333333333334,0,94,10.028879147012065,413.27666666666664,1,439,35.02163863668026,0.9944973036467509,0.9871856479256768,1.0,0.0022201013057061253,0.9038796100588511,0.8325324638819604,1.0,0.02775397850389816,0.01,3,Erdos-Renyi
76,16.59,3,499,39.7249140463088,67.2,0,94,9.933558540839273,416.21,1,443,35.244286996423774,0.9949725025361738,0.98830690373218,1.0,0.0021278678151002467,0.9080593038518773,0.8278550953342129,1.0,0.027624691781797002,0.01,3,Erdos-Renyi
77,15.983333333333333,3,499,39.76103017559156,65.07,0,91,9.860486667726637,418.94666666666666,1,447,35.43165009305396,0.9954226066527845,0.9889476213358962,1.0,0.001963608586351849,0.9119967425404599,0.8235247600522201,1.0,0.027848708318710162,0.01,3,Erdos-Renyi
78,15.37,2,499,39.80378000906489,63.086666666666666,0,86,9.573120582190501,421.54333333333335,1,450,35.59191016395843,0.995842810614555,0.9892679801377543,1.0,0.0018197209030542205,0.9158851423031876,0.8251140393764932,1.0,0.027265863664236115,0.01,3,Erdos-Renyi
79,14.803333333333333,2,499,39.84843344116057,61.10333333333333,0,83,9.310295065297266,424.0933333333333,1,451,35.738056061558325,0.9962411233915318,0.9899086977414705,1.0,0.0017204697742089071,0.9202301991789502,0.8436088037658664,1.0,0.026579566456587884,0.01,3,Erdos-Renyi
80,14.313333333333333,2,499,39.87860117482925,59.04666666666667,0,80,9.113800529372263,426.64,1,455,35.914759731274614,0.9965855091035294,0.9913503123498318,1.0,0.0015696749449829444,0.924142963910467,0.8415552101407364,1.0,0.02587861043442189,0.01,3,Erdos-Renyi
81,13.776666666666667,1,499,39.91269890651633,57.24666666666667,0,79,8.971479646396572,428.9766666666667,1,457,36.067422773290126,0.9969245555021625,0.9915104917507609,1.0,0.0014570381345385,0.9280133866146781,0.8189202401608416,1.0,0.02654496416765258,0.01,3,Erdos-Renyi
82,13.35,1,499,39.94495585587446,55.29666666666667,0,76,8.774887524013389,431.35333333333335,1,458,36.22239678687079,0.9972000640717603,0.9918308505526189,1.0,0.0013678170191143433,0.9315110546912609,0.8248726211132225,1.0,0.02599509756632776,0.01,3,Erdos-Renyi
83,12.793333333333333,1,499,39.98365831180959,53.74,0,75,8.654211958080568,433.46666666666664,1,458,36.369925218834794,0.997463826151957,0.992151209354477,1.0,0.0012764590017897931,0.9341074370361863,0.8383437990580848,1.0,0.026118499792446355,0.01,3,Erdos-Renyi
84,12.28,1,499,40.01331216609881,52.17666666666667,0,73,8.43896771783717,435.54333333333335,1,460,36.48156343219244,0.9977323936141812,0.9931122857600513,1.0,0.001156764031970766,0.937450858787754,0.8542168149311007,1.0,0.025624138101357396,0.01,3,Erdos-Renyi
85,11.916666666666666,1,499,40.036560075734315,50.43,0,71,8.28899621148303,437.6533333333333,1,462,36.6227238459294,0.9979534411874634,0.9932724651609803,1.0,0.0010837812940249604,0.9411893975215565,0.8415238411615222,1.0,0.02595290867376404,0.01,3,Erdos-Renyi
86,11.556666666666667,1,499,40.06191014380273,48.85666666666667,0,70,8.09162345408083,439.58666666666664,1,464,36.72872381027319,0.9981376474985317,0.9939131827646964,1.0,0.0010084019263924212,0.9438265413404976,0.858298447584162,1.0,0.025335994406433485,0.01,3,Erdos-Renyi
87,11.183333333333334,1,499,40.08815189007964,47.26,0,67,7.9601263834272045,441.5566666666667,1,466,36.885161959766656,0.9983175823589087,0.9943937209674836,1.0,0.0009635284984838933,0.9470985845706116,0.858298447584162,1.0,0.025534851828313887,0.01,3,Erdos-Renyi
88,10.823333333333334,1,499,40.11261891487001,45.653333333333336,0,65,7.87824290433817,443.5233333333333,1,467,37.029087213817704,0.9984622777510812,0.9953547973730579,1.0,0.0008868721095260248,0.9490298863361939,0.8515460018908294,1.0,0.02556592503170575,0.01,3,Erdos-Renyi
89,10.51,1,499,40.136013319927414,44.14,0,65,7.73951334966431,445.35,1,468,37.14890267423343,0.9986133803192909,0.9953547973730579,1.0,0.0008427994641734463,0.9522114471961104,0.8665366034931252,1.0,0.025312032239612144,0.01,3,Erdos-Renyi
90,10.243333333333334,1,499,40.153186467583836,42.846666666666664,0,63,7.627828532153961,446.91,1,469,37.262091256611626,0.9987441934967164,0.9958353355758449,1.0,0.0008066258309495916,0.9553868806230855,0.8665366034931252,1.0,0.024741146824975472,0.01,3,Erdos-Renyi
91,9.996666666666666,1,499,40.16833295183308,41.32666666666667,0,60,7.408299302182968,448.6766666666667,1,472,37.356890212875214,0.9988621923220673,0.9963158737786321,1.0,0.0007451031283821916,0.9582889397336595,0.8665366034931252,1.0,0.023791337020166583,0.01,3,Erdos-Renyi
92,9.74,1,499,40.18526161213984,39.87,0,60,7.229614402906682,450.39,1,473,37.46808541611335,0.9989711143146991,0.9963158737786321,1.0,0.0007067709636121182,0.9611591562696261,0.8774061687105165,1.0,0.02350732471606671,0.01,3,Erdos-Renyi
93,9.51,1,499,40.20370247014187,38.39333333333333,0,58,7.078061320900684,452.0966666666667,1,473,37.57739823906049,0.9990725612686208,0.9963158737786321,1.0,0.0006591861237800257,0.9635986839094873,0.8783475783475784,1.0,0.022815140093087247,0.01,3,Erdos-Renyi
94,9.23,1,499,40.2257480064148,37.14,0,58,6.996922400378833,453.63,1,474,37.694154244578115,0.9991659992524962,0.9969565913823483,1.0,0.0006212144197502241,0.9659780886234484,0.8853094159990711,1.0,0.022570504361455943,0.01,3,Erdos-Renyi
95,8.973333333333333,1,499,40.24447807597434,35.89,0,57,6.831799050094315,455.13666666666666,1,476,37.791604094326246,0.9992535639916708,0.9972769501842063,1.0,0.0005850870799997158,0.9681786845439759,0.8808791942412633,1.0,0.022711853919265786,0.01,3,Erdos-Renyi
96,8.77,0,499,40.25608369237489,34.67666666666667,0,57,6.630132054422887,456.55333333333334,1,477,37.872261390517224,0.9993229750654066,0.9972769501842063,1.0,0.0005430436269828082,0.969712897494066,0.8970756414721932,1.0,0.022643376769744195,0.01,3,Erdos-Renyi
97,8.58,0,499,40.268043380896366,33.54666666666667,0,55,6.5332559775185235,457.87333333333333,1,478,37.96289275476675,0.9993785039243952,0.9975973089860644,1.0,0.0004995102167700987,0.9709671161495155,0.8951863354037267,1.0,0.022313609034984788,0.01,3,Erdos-Renyi
98,8.406666666666666,0,499,40.279474621800254,32.32,0,53,6.291492370986443,459.2733333333333,1,478,38.043083597252135,0.9994377703027391,0.9975973089860644,1.0,0.0004704291404523272,0.9729348665777305,0.8951863354037267,1.0,0.02198889367810978,0.01,3,Erdos-Renyi
99,8.226666666666667,0,499,40.2904416437495,31.2,0,52,6.092925883300894,460.5733333333333,1,480,38.12150029626784,0.999499706337765,0.9974371295851353,1.0,0.00044100434128711716,0.974582231261363,0.8333333333333334,1.0,0.022732903986792594,0.01,3,Erdos-Renyi
100,8.063333333333333,0,499,40.30094966667256,30.126666666666665,0,51,5.911608291958068,461.81,1,480,38.19191854490254,0.9995450905013615,0.9977574883869934,1.0,0.0004040292970009521,0.9754993415480745,0.8333333333333334,1.0,0.023399747892223724,0.01,3,Erdos-Renyi
101,7.91,0,499,40.309777480595415,29.06,0,51,5.752684410466247,463.03,1,480,38.264382610838354,0.9995947461156495,0.9985583853916387,1.0,0.0003673653206644112,0.9773624946174595,0.8732758620689656,1.0,0.022231014564926346,0.01,3,Erdos-Renyi
102,7.78,0,499,40.31968738266025,28.036666666666665,0,52,5.653482268604634,464.18333333333334,1,480,38.34838175856391,0.9996390624165732,0.9985583853916387,1.0,0.00034496071253009775,0.9797156158663384,0.9123809523809524,1.0,0.019819760729932818,0.01,3,Erdos-Renyi
103,7.6066666666666665,0,499,40.331220081550285,27.046666666666667,0,50,5.480078444213916,465.3466666666667,1,481,38.42622896491104,0.9996844465801699,0.9985583853916387,1.0,0.000305654761723741,0.9815218250087384,0.9123809523809524,1.0,0.018892616413389563,0.01,3,Erdos-Renyi
104,7.473333333333334,0,499,40.339229877534834,26.156666666666666,0,49,5.41941161903615,466.37,1,482,38.50317842936969,0.9997148806663463,0.9985583853916387,1.0,0.0002910953212334183,0.9827935432755074,0.9123809523809524,1.0,0.018605617725332403,0.01,3,Erdos-Renyi
105,7.33,0,499,40.350567874060914,25.176666666666666,0,45,5.358591596855953,467.49333333333334,1,483,38.58409512841378,0.9997517219285599,0.9985583853916387,1.0,0.00027483629657296815,0.9847732154048882,0.9123809523809524,1.0,0.017789415720133376,0.01,3,Erdos-Renyi
106,7.21,0,499,40.360158257642404,24.253333333333334,0,42,5.194783422329099,468.5366666666667,1,485,38.64609152539906,0.9997789524267179,0.9985583853916387,1.0,0.0002598185324939675,0.9860909084020028,0.9,1.0,0.017370143726307023,0.01,3,Erdos-Renyi
107,7.1,0,499,40.367915005272565,23.42,0,40,5.045969284494992,469.48,1,485,38.71397905037719,0.9997949703668108,0.9985583853916387,1.0,0.0002581286487053618,0.987413113808646,0.9169254658385093,1.0,0.01612695966967879,0.01,3,Erdos-Renyi
108,7.0,0,499,40.37524656416425,22.56,0,39,4.946509867191284,470.44,1,486,38.78083173036645,0.9998184633456138,0.9987185647925677,1.0,0.0002398967871937291,0.9884630800841901,0.9210526315789473,1.0,0.015614065309263058,0.01,3,Erdos-Renyi
109,6.906666666666666,0,499,40.38151613100999,21.75,0,38,4.924938245542582,471.3433333333333,1,486,38.85766999293473,0.9998419563244166,0.9987185647925677,1.0,0.00022537843587970677,0.9895979543743739,0.9210526315789473,1.0,0.015382700883098855,0.01,3,Erdos-Renyi
110,6.816666666666666,0,499,40.38853593540589,20.94,0,39,4.79789530222406,472.24333333333334,1,487,38.91862862953379,0.9998590421271826,0.9988787441934968,1.0,0.00020582296852324715,0.99042217591879,0.9210526315789473,1.0,0.014859812046315741,0.01,3,Erdos-Renyi
111,6.756666666666667,0,499,40.39277215497142,20.14666666666667,0,39,4.681689468181025,473.0966666666667,1,489,38.97929287625244,0.9998739922046025,0.9988787441934968,1.0,0.00019745345802896414,0.9916873513985248,0.9278086419753087,1.0,0.013619835957805238,0.01,3,Erdos-Renyi
112,6.6466666666666665,0,499,40.4000292504061,19.48,0,38,4.6585340826628165,473.87333333333333,1,489,39.036694283166604,0.9998884083506862,0.9990389235944258,1.0,0.00018697339183973308,0.9922668193920667,0.9258241758241759,1.0,0.013445497033085367,0.01,3,Erdos-Renyi
113,6.566666666666666,0,499,40.40628393571807,18.84,0,36,4.619400705313859,474.5933333333333,1,490,39.087004686212794,0.9999012227027604,0.9990389235944258,1.0,0.00017352940137316296,0.9929031179041176,0.9258241758241759,1.0,0.013164110077857833,0.01,3,Erdos-Renyi
114,6.513333333333334,0,499,40.409482093097026,18.086666666666666,0,36,4.519651134414203,475.4,1,491,39.14453109160041,0.9999086977414705,0.9990389235944258,1.0,0.0001635012240895523,0.9934775974358805,0.9258241758241759,1.0,0.012200071612840207,0.01,3,Erdos-Renyi
115,6.463333333333333,0,499,40.41261254937341,17.413333333333334,0,36,4.381760106127186,476.12333333333333,1,492,39.186051229044594,0.9999177745741896,0.9991991029953547,1.0,0.000152480032946837,0.9941324372970014,0.9298737727910238,1.0,0.011305600004915683,0.01,3,Erdos-Renyi
116,6.43,0,499,40.41422354670374,16.81,0,36,4.299867774275643,476.76,1,492,39.228032431261376,0.9999247156815634,0.9993592823962838,1.0,0.00014432208646906813,0.9944912690001739,0.9298737727910238,1.0,0.011126908505512489,0.01,3,Erdos-Renyi
117,6.383333333333334,0,499,40.41692899499965,16.223333333333333,0,36,4.292809834651093,477.3933333333333,1,492,39.280212225289326,0.9999353943082919,0.9993592823962838,1.0,0.00012842335058721403,0.9950954092361659,0.9298737727910238,1.0,0.01059674308935454,0.01,3,Erdos-Renyi
118,6.3566666666666665,0,499,40.418828879399285,15.656666666666666,0,36,4.251946894879859,477.9866666666667,1,492,39.32668877988826,0.9999407336216561,0.9993592823962838,1.0,0.0001249462512789232,0.9952855862759409,0.9298737727910238,1.0,0.0106688492188613,0.01,3,Erdos-Renyi
119,6.32,0,499,40.42149499369221,15.073333333333334,0,34,4.126100407260049,478.6066666666667,1,493,39.3669634965498,0.9999476747290299,0.9993592823962838,1.0,0.000115695058415437,0.9957064665696221,0.9298737727910238,1.0,0.010169612170747416,0.01,3,Erdos-Renyi
120,6.256666666666667,0,499,40.427119141683534,14.536666666666667,0,33,4.133474032920126,479.20666666666665,1,495,39.414069210473336,0.9999567515617491,0.9995194617972128,1.0,9.852806743595953e-05,0.9962816430793277,0.9473684210526315,1.0,0.009220886703660704,0.01,3,Erdos-Renyi
121,6.223333333333334,0,499,40.43004763036441,14.003333333333334,0,30,4.023757485638641,479.7733333333333,1,496,39.45331209170625,0.9999594212184313,0.9995194617972128,1.0,9.660042736589195e-05,0.9964819735175982,0.9473684210526315,1.0,0.008889375118726778,0.01,3,Erdos-Renyi
122,6.183333333333334,0,499,40.43331008095385,13.496666666666666,0,27,3.9903716336708426,480.32,1,496,39.494433797730835,0.9999604890811042,0.9995194617972128,1.0,9.704356446980927e-05,0.9965875733760595,0.9473684210526315,1.0,0.008860360752263936,0.01,3,Erdos-Renyi
123,6.15,0,499,40.435846625335934,12.986666666666666,0,24,3.8352120838334574,480.86333333333334,1,496,39.523051005180285,0.999965294463132,0.9995194617972128,1.0,8.832686641393111e-05,0.9966988689597847,0.9035128419892734,1.0,0.00982036968406005,0.01,3,Erdos-Renyi
124,6.133333333333334,0,499,40.437104499331475,12.443333333333333,0,23,3.7443543529725254,481.42333333333335,1,497,39.56448682359305,0.9999706337764964,0.9995194617972128,1.0,8.33278282038973e-05,0.9973711338970638,0.9035128419892734,1.0,0.008790706905382563,0.01,3,Erdos-Renyi
125,6.1033333333333335,0,499,40.438970767623445,11.933333333333334,0,22,3.7597884140756666,481.9633333333333,1,497,39.6072945490331,0.9999749052271879,0.9995194617972128,1.0,7.618371891746728e-05,0.9975953068573575,0.9035128419892734,1.0,0.008661973184673362,0.01,3,Erdos-Renyi
126,6.066666666666666,0,499,40.44140509894298,11.493333333333334,0,21,3.725976187621793,482.44,1,497,39.64094366580744,0.9999786427465428,0.9995194617972128,1.0,6.973244681041502e-05,0.997935536569606,0.9035128419892734,1.0,0.008118181024306706,0.01,3,Erdos-Renyi
127,6.053333333333334,0,499,40.44258272184076,10.983333333333333,0,21,3.6313926065766022,482.9633333333333,1,497,39.676391498767046,0.999981312403225,0.9995194617972128,1.0,6.478873471321991e-05,0.9982160981441817,0.9035128419892734,1.0,0.007726495073254308,0.01,3,Erdos-Renyi
128,6.033333333333333,0,499,40.44442351590641,10.61,0,21,3.5833925742426165,483.3566666666667,1,497,39.70168175282038,0.999983982059907,0.9995194617972128,1.0,5.785000148284065e-05,0.9983725896654114,0.9035128419892734,1.0,0.007566614387889366,0.01,3,Erdos-Renyi
129,5.996666666666667,0,499,40.44728997650771,10.223333333333333,0,21,3.503479716315052,483.78,1,497,39.728993313435446,0.9999845159912436,0.9995194617972128,1.0,5.7251095755917895e-05,0.9983883009684046,0.9035128419892734,1.0,0.007583264037940014,0.01,3,Erdos-Renyi
130,5.973333333333334,0,499,40.44881098279605,9.826666666666666,0,21,3.461680661020768,484.2,1,497,39.75972988340513,0.9999877195792621,0.9996796411981419,1.0,4.834460863123505e-05,0.9988259180176625,0.9357811577746046,1.0,0.00552213576483301,0.01,3,Erdos-Renyi
131,5.96,0,499,40.44962679299166,9.426666666666666,0,21,3.383704144081029,484.61333333333334,1,497,39.78929229697192,0.999988787441935,0.9996796411981419,1.0,4.680545574298495e-05,0.9989197906921804,0.9357811577746046,1.0,0.005413826674118154,0.01,3,Erdos-Renyi
132,5.953333333333333,0,499,40.45019840154852,9.136666666666667,0,21,3.3228693058310816,484.91,1,497,39.80868000002614,0.999988787441935,0.9996796411981419,1.0,4.680545574298495e-05,0.9989197906921804,0.9357811577746046,1.0,0.005413826674118154,0.01,3,Erdos-Renyi
133,5.94,0,499,40.45109024910375,8.796666666666667,0,20,3.2656091160074134,485.2633333333333,1,497,39.83209730197245,0.9999898553046078,0.9996796411981419,1.0,4.51886258023491e-05,0.9989965569928556,0.9357811577746046,1.0,0.0053421019808700225,0.01,3,Erdos-Renyi
134,5.9366666666666665,0,499,40.45145720724437,8.44,0,17,3.1717397608202167,485.62333333333333,1,497,39.85527483276887,0.9999914570986171,0.9996796411981419,1.0,3.835843884968108e-05,0.9991473418154979,0.9357811577746046,1.0,0.004818436000539405,0.01,3,Erdos-Renyi
135,5.923333333333333,0,499,40.452508869062264,8.153333333333334,0,16,3.113755578326718,485.92333333333335,1,497,39.8767850028405,0.9999919910299536,0.9996796411981419,1.0,3.734201538683352e-05,0.9991916052563339,0.9357811577746046,1.0,0.004769962032355257,0.01,3,Erdos-Renyi
136,5.923333333333333,0,499,40.452508869062264,7.806666666666667,0,16,3.009898200851182,486.27,1,497,39.89958675740104,0.9999930588926265,0.999839820599071,1.0,3.266803920139938e-05,0.9993505012192477,0.9680494735599359,1.0,0.003357144275300996,0.01,3,Erdos-Renyi
137,5.91,0,499,40.45363876874499,7.52,0,16,2.9572653009496244,486.57,1,497,39.919715835343595,0.9999935928239627,0.999839820599071,1.0,3.144106949002696e-05,0.9994635013191009,0.9736842105263157,1.0,0.002783631208795771,0.01,3,Erdos-Renyi
138,5.8933333333333335,0,499,40.4544661935561,7.273333333333333,0,16,2.8982676561891103,486.8333333333333,1,497,39.937897722219404,0.999995194617972,0.999839820599071,1.0,2.737021398168595e-05,0.9995533513006477,0.9736842105263157,1.0,0.0026364124189275392,0.01,3,Erdos-Renyi
139,5.8933333333333335,0,499,40.4544661935561,6.983333333333333,0,16,2.8277865569371037,487.12333333333333,1,497,39.957269679283215,0.9999962624806451,0.999839820599071,1.0,2.4221067151639034e-05,0.999640823112477,0.9736842105263157,1.0,0.0024308882078565184,0.01,3,Erdos-Renyi
140,5.883333333333334,0,499,40.455141210854634,6.71,0,15,2.7539998275539572,487.4066666666667,1,498,39.97676526967856,0.9999962624806451,0.999839820599071,1.0,2.4221067151639034e-05,0.999640823112477,0.9736842105263157,1.0,0.0024308882078565184,0.01,3,Erdos-Renyi
141,5.873333333333333,0,499,40.45597907642738,6.446666666666666,0,15,2.6990315782561036,487.68,1,498,39.99662527570066,0.9999962624806451,0.999839820599071,1.0,2.4221067151639034e-05,0.999640823112477,0.9736842105263157,1.0,0.0024308882078565184,0.01,3,Erdos-Renyi
142,5.863333333333333,0,499,40.45631843391475,6.1866666666666665,0,15,2.6423022966683463,487.95,1,498,40.0149742038542,0.9999967964119814,0.999839820599071,1.0,2.2462585021882245e-05,0.9997358259625626,0.9827586206896552,1.0,0.0018599782026117527,0.01,3,Erdos-Renyi
143,5.8566666666666665,0,499,40.45687396548436,5.93,0,15,2.5847054650650483,488.2133333333333,1,498,40.034447820134865,0.9999973303433178,0.999839820599071,1.0,2.054028445560157e-05,0.9997583891394579,0.9827586206896552,1.0,0.0018246757463870344,0.01,3,Erdos-Renyi
144,5.8533333333333335,0,499,40.456985980226406,5.68,0,15,2.5585321879002687,488.46666666666664,1,498,40.05475627884175,0.9999973303433178,0.999839820599071,1.0,2.054028445560157e-05,0.9997583891394579,0.9827586206896552,1.0,0.0018246757463870344,0.01,3,Erdos-Renyi
145,5.85,0,499,40.45693238403551,5.47,0,15,2.5424358267437883,488.68,1,498,40.07181179251131,0.9999973303433178,0.999839820599071,1.0,2.054028445560157e-05,0.9997583891394579,0.9827586206896552,1.0,0.0018246757463870344,0.01,3,Erdos-Renyi
146,5.846666666666667,0,499,40.4572918491601,5.263333333333334,0,14,2.49024630194889,488.89,1,498,40.08691935879995,0.9999973303433178,0.999839820599071,1.0,2.054028445560157e-05,0.9997583891394579,0.9827586206896552,1.0,0.0018246757463870344,0.01,3,Erdos-Renyi
147,5.836666666666667,0,499,40.458203242204334,5.07,0,14,2.442331524914661,489.0933333333333,1,499,40.10076716614366,0.9999989321373272,0.999839820599071,1.0,1.3056704444909974e-05,0.9999251751056806,0.9888888888888889,1.0,0.0008812901313154066,0.01,3,Erdos-Renyi
148,5.833333333333333,0,499,40.45839626476327,4.8566666666666665,0,14,2.3525668516595473,489.31,1,499,40.11472552583873,0.9999989321373272,0.999839820599071,1.0,1.3056704444909974e-05,0.9999251751056806,0.9888888888888889,1.0,0.0008812901313154066,0.01,3,Erdos-Renyi
149,5.826666666666667,0,499,40.458781480479274,4.6433333333333335,0,13,2.286236751483758,489.53,1,499,40.127002810016215,0.9999989321373272,0.999839820599071,1.0,1.3056704444909974e-05,0.9999251751056806,0.9888888888888889,1.0,0.0008812901313154066,0.01,3,Erdos-Renyi
150,5.823333333333333,0,499,40.45905633709033,4.456666666666667,0,12,2.182659439686916,489.72,1,499,40.13674285602036,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
151,5.823333333333333,0,499,40.45905633709033,4.24,0,12,2.133284559085694,489.93666666666667,1,499,40.15187707939549,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
152,5.823333333333333,0,499,40.45905633709033,4.053333333333334,0,12,2.1115597324967856,490.12333333333333,1,499,40.16647783947439,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
153,5.823333333333333,0,499,40.45905633709033,3.91,0,12,2.0743456074137345,490.26666666666665,1,499,40.17764343923108,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
154,5.82,0,499,40.459413579007695,3.743333333333333,0,12,2.0813205438478315,490.43666666666667,1,499,40.19183916344243,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
155,5.816666666666666,0,499,40.459770542231084,3.5833333333333335,0,12,2.0140947049457543,490.6,1,499,40.20324617918908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
156,5.8133333333333335,0,499,40.460044565509726,3.4633333333333334,0,11,1.963374225677759,490.72333333333336,1,499,40.211233087828816,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
157,5.8133333333333335,0,499,40.460044565509726,3.33,0,11,1.9060982929379948,490.8566666666667,1,499,40.22024801086813,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
158,5.8133333333333335,0,499,40.460044565509726,3.1966666666666668,0,11,1.8752004723746751,490.99,1,499,40.22964887777958,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
159,5.8133333333333335,0,499,40.460044565509726,3.0833333333333335,0,10,1.824138287116404,491.10333333333335,1,499,40.237247784274025,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
160,5.81,0,499,40.46040097209544,2.9766666666666666,0,9,1.7644166484288983,491.2133333333333,1,499,40.244584449096884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
161,5.81,0,499,40.46040097209544,2.8666666666666667,0,9,1.727862044949425,491.3233333333333,1,499,40.252532136087765,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
162,5.81,0,499,40.46040097209544,2.7666666666666666,0,9,1.6737863537747275,491.42333333333335,1,499,40.25866352540444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
163,5.81,0,499,40.46040097209544,2.6466666666666665,0,9,1.6260285313727891,491.54333333333335,1,500,40.26801666470863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
164,5.81,0,499,40.46040097209544,2.526666666666667,0,9,1.615959976104026,491.66333333333336,1,500,40.2775901685811,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
165,5.81,0,499,40.46040097209544,2.42,0,9,1.5806945681331839,491.77,1,500,40.28540031153805,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
166,5.806666666666667,0,499,40.46059177989722,2.3333333333333335,0,10,1.5696394859782392,491.86,1,500,40.292663464916174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
167,5.803333333333334,0,499,40.46094763059943,2.2533333333333334,0,9,1.5374333241834992,491.9433333333333,1,500,40.29797195933902,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
168,5.803333333333334,0,499,40.46094763059943,2.1766666666666667,0,9,1.5009881546357202,492.02,1,500,40.30402355077308,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
169,5.803333333333334,0,499,40.46094763059943,2.0766666666666667,0,8,1.4644467338702922,492.12,1,500,40.3110680503241,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
170,5.8,0,499,40.46130320264274,1.98,0,8,1.4398532069364167,492.22,1,500,40.317945414021615,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
171,5.8,0,499,40.46130320264274,1.9033333333333333,0,8,1.4262196759624945,492.2966666666667,1,500,40.32321740339463,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
172,5.796666666666667,0,499,40.46149317960597,1.8333333333333333,0,8,1.4043252187279864,492.37,1,500,40.328746479925925,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
173,5.796666666666667,0,499,40.46149317960597,1.7633333333333334,0,8,1.3905999122472388,492.44,1,500,40.334467861357275,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
174,5.796666666666667,0,499,40.46149317960597,1.6566666666666667,0,7,1.3729794112688352,492.5466666666667,1,500,40.34244495696694,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
175,5.796666666666667,0,499,40.46149317960597,1.5966666666666667,0,7,1.3565111982553615,492.6066666666667,1,500,40.34705571958986,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
176,5.793333333333333,0,499,40.46176553806172,1.54,0,7,1.3470145361261392,492.6666666666667,1,500,40.351659324697025,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
177,5.793333333333333,0,499,40.46176553806172,1.49,0,7,1.3376088084394164,492.71666666666664,1,500,40.35564788986699,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
178,5.793333333333333,0,499,40.46176553806172,1.4233333333333333,0,7,1.312706956662118,492.78333333333336,1,500,40.36062009438862,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
179,5.793333333333333,0,499,40.46176553806172,1.3733333333333333,0,6,1.2725381724030778,492.8333333333333,1,500,40.36388277073935,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
180,5.793333333333333,0,499,40.46176553806172,1.31,0,6,1.2459566712995491,492.89666666666665,1,500,40.36844510368447,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
181,5.793333333333333,0,499,40.46176553806172,1.2633333333333334,0,6,1.2243306364076563,492.9433333333333,1,500,40.37127180946787,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
182,5.793333333333333,0,499,40.46176553806172,1.2066666666666668,0,5,1.1896806387835956,493.0,1,500,40.374998058543916,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01,3,Erdos-Renyi
