day,s_mean,s_max,s_min,s_std,i_mean,i_max,i_min,i_std,r_mean,r_max,r_min,r_std,edgecount_mean,edgecount_max,edgecount_min,edgecount_std,suscedgecount_mean,suscedgecount_max,suscedgecount_min,suscedgecount_std,edgecount1_mean,edgecount1_max,edgecount1_min,edgecount1_std,suscedgecount1_mean,suscedgecount1_max,suscedgecount1_min,suscedgecount1_std,edgecount2_mean,edgecount2_max,edgecount2_min,edgecount2_std,suscedgecount2_mean,suscedgecount2_max,suscedgecount2_min,suscedgecount2_std
84,0.04487999999999999,0.998,0.0,0.19656152798987467,0.17284000000000005,0.258,0.0,0.04423516008510766,0.7822799999999998,0.874,0.002,0.16314161120364862,0.8876924313971755,1.0,0.8297898640296663,0.02992602500796525,0.7245977582685827,1.0,0.45,0.162087531276456,0.9996232439335887,1.0,0.9974457215836526,0.0005066436333720824,0.9566168174801827,1.0,0.8181818181818182,0.047557520037127966,0.8160568095803548,1.0,0.7222670431625655,0.04866819869348948,0.5073756613756613,1.0,0.15000000000000002,0.2759061572509202
85,0.044639999999999985,0.998,0.0,0.1966089831236049,0.16804000000000002,0.252,0.0,0.04326565305983348,0.78732,0.874,0.002,0.16414061169668903,0.8909489676434549,1.0,0.8343634116192831,0.02934728662227192,0.7534220036120881,1.0,0.4877622377622378,0.15128209898586797,0.9996360153256704,1.0,0.9974457215836526,0.000507955971353869,0.9563324922375243,1.0,0.8181818181818182,0.04873493359915959,0.8213888868855986,1.0,0.7297297297297297,0.047723992518665895,0.5502116402116399,1.0,0.16666666666666666,0.30131505141596865
86,0.044479999999999985,0.998,0.0,0.196639755566843,0.16316,0.242,0.0,0.042136977798119125,0.7923600000000003,0.876,0.002,0.1650873312485713,0.8937948535083007,1.0,0.8388133498145859,0.028440732448749895,0.7591994833768911,1.0,0.47058823529411764,0.16723493493836328,0.9996871008939974,1.0,0.9984035759897829,0.00039495982760062563,0.9609192597871402,1.0,0.8181818181818182,0.046343170492014064,0.8260263140764258,1.0,0.7369907220653489,0.04624380196366115,0.5745978835978834,1.0,0.2,0.3120265360835855
87,0.04423999999999999,0.998,0.0,0.1966858637004496,0.15828000000000003,0.238,0.0,0.04165555552531317,0.7974800000000003,0.888,0.002,0.16619870575885473,0.896591889945277,1.0,0.8411619283065513,0.02829082556458565,0.8070848260869348,1.0,0.5147058823529411,0.15247682996593367,0.99970625798212,1.0,0.9984035759897829,0.0003861705982214335,0.9613407426252899,1.0,0.8181818181818182,0.04716759120628015,0.8306023983338255,1.0,0.7408229124647036,0.04600518599374678,0.6631746031746033,1.0,0.2,0.2918861529487834
88,0.04395999999999999,0.998,0.0,0.19674265383168615,0.15400000000000003,0.226,0.0,0.040112087851877455,0.8020400000000002,0.89,0.002,0.16685591486827975,0.8991985756641161,1.0,0.845859085290482,0.027512413714826343,0.7277991012571633,1.0,0.47058823529411764,0.17045095463396823,0.9997701149425287,1.0,0.9984035759897829,0.00035938178441146746,0.9702237007540411,1.0,0.8500000000000001,0.04148481819458034,0.8348343673581893,1.0,0.7484872932634127,0.04477535491848402,0.5030121816168326,1.0,0.16666666666666666,0.3245534957620755
89,0.043759999999999986,0.998,0.0,0.1967833741110529,0.14964000000000005,0.222,0.0,0.03932842353768052,0.8066,0.898,0.002,0.1677540716985092,0.9023463602771474,1.0,0.8519159456118665,0.026744895064221494,0.7849066737802428,1.0,0.5,0.16902575177006657,0.9997828863346103,1.0,0.9984035759897829,0.00034400123398950933,0.9706800080126738,1.0,0.8500000000000001,0.04156576913740141,0.8399891778656073,1.0,0.7583703106091165,0.043520569457281,0.6088593576965671,1.0,0.2,0.3252362549380524
90,0.04367999999999998,0.998,0.0,0.19679985067191944,0.14508000000000001,0.21,0.0,0.037902581894716805,0.81124,0.902,0.002,0.16856072120958038,0.9042422237349144,1.0,0.8589616810877627,0.026190904671056604,0.773868574232312,1.0,0.38461538461538464,0.18610151778367115,0.9998020434227329,1.0,0.9990421455938697,0.00030179920068733676,0.972636992356799,1.0,0.8500000000000001,0.04083774954565141,0.8430881150079016,1.0,0.7698668818071803,0.042604380327251286,0.6001661129568107,1.0,0.15000000000000002,0.32794000724262995
91,0.043599999999999986,0.998,0.0,0.1968158779060225,0.14040000000000002,0.202,0.0,0.036705112806289644,0.8160000000000001,0.902,0.002,0.16941628478697202,0.9076761557848552,1.0,0.861557478368356,0.02539105971214414,0.8002654580312532,1.0,0.47058823529411764,0.17206551722527155,0.9998595146871009,1.0,0.9990421455938697,0.0002511567213635456,0.982416209694156,1.0,0.8571428571428571,0.03162841735589027,0.8486807535143313,1.0,0.7741024606696248,0.04133389141372745,0.6254706533776301,1.0,0.2,0.32388768517940564
92,0.04355999999999999,0.998,0.0,0.19682387859117467,0.13567999999999997,0.198,0.0,0.035791596322976967,0.8207599999999999,0.904,0.002,0.17034078208349385,0.9103110581673424,1.0,0.8660074165636589,0.024778569739367186,0.7654026641796914,1.0,0.38461538461538464,0.1852377149483901,0.9998595146871009,1.0,0.9990421455938697,0.0002511567213635456,0.9818497219183658,1.0,0.8571428571428571,0.0319922153830673,0.8530056909214511,1.0,0.781363453005244,0.04032965988189475,0.5842746400885934,1.0,0.2,0.33163730310968575
93,0.04355999999999999,0.998,0.0,0.19682387859117467,0.13183999999999998,0.194,0.0,0.0348801797411583,0.8245999999999999,0.904,0.002,0.17106831193104927,0.912976901282881,1.0,0.8668726823238566,0.024401648950977843,0.7615507716115483,1.0,0.38461538461538464,0.17828180575021887,0.9998659003831417,1.0,0.9990421455938697,0.00025057620315307804,0.9830125126160402,1.0,0.8571428571428571,0.03171448736407518,0.8573730687595399,1.0,0.7827753126260589,0.03972188320978009,0.5604097452934661,1.0,0.2,0.3287406409955573
94,0.04339999999999999,0.998,0.0,0.19685662450688549,0.1286,0.192,0.0,0.0342267349853167,0.828,0.904,0.002,0.17175635329721925,0.9147539228435658,1.0,0.8702101359703337,0.023769376007373166,0.8325285515959947,1.0,0.5,0.15779597711157733,0.9998722860791825,1.0,0.9990421455938697,0.00023257706228756777,0.9830401981088419,1.0,0.8571428571428571,0.03164392840454177,0.8602809432461,1.0,0.7882210568777733,0.038694779855857946,0.6959025470653378,1.0,0.2,0.2874354458126223
95,0.043319999999999984,0.998,0.0,0.19687253101788413,0.12487999999999998,0.188,0.0,0.03333726235347602,0.8318000000000001,0.908,0.002,0.17247123392210145,0.9170011045501699,1.0,0.8720642768850433,0.023309859042902788,0.7609614540512625,1.0,0.47058823529411764,0.16083702954116263,0.999904214559387,1.0,0.9993614303959132,0.0001961851228571892,0.9859412158097912,1.0,0.8571428571428571,0.031350838556024684,0.8639479974809362,1.0,0.791246470350948,0.03794368648380338,0.5448504983388703,1.0,0.2,0.3055372658038316
96,0.04315999999999999,0.998,0.0,0.196902996940325,0.12059999999999998,0.186,0.0,0.03225472596285349,0.8362400000000001,0.912,0.002,0.17327417933578507,0.9194884528215377,1.0,0.8763961280714817,0.02254376373259316,0.8162035876263422,1.0,0.38461538461538464,0.16795130328179322,0.9999169859514686,1.0,0.9993614303959132,0.0001802688637599864,0.986225778190064,1.0,0.8571428571428571,0.03165993105061262,0.8680195465737173,1.0,0.7978075517661388,0.036701995143612234,0.6634920634920634,1.0,0.2,0.30637397872636735
97,0.04299999999999999,0.998,0.0,0.19693456905732906,0.11735999999999999,0.182,0.0,0.03155413876925479,0.8396400000000002,0.918,0.002,0.1739282939276167,0.9222216878330309,1.0,0.8777503090234858,0.022029661467142497,0.8410382645895418,1.0,0.5294117647058824,0.16640490370020788,0.9999297573435504,1.0,0.9993614303959132,0.00017416423181934037,0.9886901828975001,1.0,0.8571428571428571,0.029917721882267507,0.8724962479369416,1.0,0.8005244050020169,0.035865995686990504,0.7001626016260163,1.0,0.2,0.33005214337157907
98,0.042919999999999986,0.998,0.0,0.1969503034798787,0.11416,0.18,0.0,0.031083403275440638,0.8429199999999999,0.924,0.002,0.17460636077900998,0.9236831931121344,1.0,0.876644328617523,0.022156445060047197,0.8373913823313178,1.0,0.38461538461538464,0.17509738508598768,0.9999361430395913,1.0,0.9993614303959132,0.00015800499977823012,0.9891418540808785,1.0,0.8571428571428571,0.029074375505708235,0.8748903459912905,1.0,0.7982135606983354,0.03607768544177351,0.7053658536585365,1.0,0.2,0.3153524289926189
99,0.042919999999999986,0.998,0.0,0.1969503034798787,0.1106,0.172,0.0,0.03036714121062637,0.8464800000000003,0.928,0.002,0.17530920089478286,0.9261340213574485,1.0,0.8838421444527178,0.02159931426898338,0.78738996514471,1.0,0.38461538461538464,0.18100777976869958,0.9999425287356323,1.0,0.9993614303959132,0.0001538690731019228,0.990666244324781,1.0,0.8571428571428571,0.02791438531094826,0.8789069938648651,1.0,0.8099878197320342,0.03517372447530542,0.6055284552845528,1.0,0.2,0.32620342132896296
100,0.04283999999999999,0.998,0.0,0.19696641793950148,0.10684000000000003,0.164,0.0,0.029421885509579013,0.85032,0.934,0.002,0.17604793410330272,0.928218956121395,1.0,0.8885043263288009,0.020732139538002483,0.8560736274377074,1.0,0.5,0.16614316114203706,0.9999553001277139,1.0,0.9993614303959132,0.00014438233708578317,0.9942821067821066,1.0,0.9047619047619048,0.018187769148408833,0.8823147485720624,1.0,0.81807180314643,0.03376393090809772,0.7355833333333334,1.0,0.2,0.3043047163598691
101,0.04283999999999999,0.998,0.0,0.19696641793950148,0.10407999999999996,0.162,0.0,0.028622696859489042,0.8530800000000001,0.936,0.002,0.17655349423483696,0.9295264816462037,1.0,0.8872682323856613,0.020273002091608705,0.8078145774628649,1.0,0.5294117647058824,0.16540455666816636,0.9999616858237549,1.0,0.9993614303959132,0.00013894860620075153,0.9948773448773448,1.0,0.9047619047619048,0.017968789028602765,0.8844542797916699,1.0,0.8160548608309802,0.03301797555416624,0.6253333333333332,1.0,0.2,0.3237360255594274
102,0.04279999999999999,0.998,0.0,0.19697466945819014,0.10099999999999999,0.158,0.0,0.028021129054151044,0.8562000000000001,0.942,0.002,0.17718121704477988,0.9313545264918379,1.0,0.8877626699629172,0.020184943661596243,0.7952723929021379,1.0,0.38461538461538464,0.17506956764537407,0.9999680715197957,1.0,0.9993614303959132,0.00011628853114379664,0.9960678210678211,1.0,0.9444444444444444,0.012629512925447034,0.8874497474732681,1.0,0.8168616377571601,0.032875212787907,0.6146666666666665,1.0,0.2,0.31730776310108855
103,0.04267999999999999,0.998,0.0,0.1969997865947254,0.09863999999999995,0.156,0.0,0.02776119740992188,0.8586800000000001,0.944,0.002,0.17770629747779143,0.9331011095368967,1.0,0.8932014833127317,0.019910181553350132,0.8151828339222338,1.0,0.5098039215686274,0.17994817592325368,0.9999680715197957,1.0,0.9993614303959132,0.00011628853114379664,0.995966995966996,1.0,0.9444444444444444,0.012778292426833366,0.890316522152725,1.0,0.8257361839451391,0.0324243740926401,0.6307692307692307,1.0,0.2,0.35732801575192163
104,0.042559999999999994,0.998,0.0,0.19702316863656374,0.09584000000000001,0.154,0.0,0.027164923361285048,0.8616000000000001,0.946,0.002,0.17826190317184706,0.9349355400546573,1.0,0.894018366840407,0.01962583880088245,0.819450515925328,1.0,0.38461538461538464,0.192942379795761,0.9999744572158366,1.0,0.9993614303959132,0.0001087062149955449,0.9973914973914975,1.0,0.9523809523809524,0.00957982201961325,0.8933187617148461,1.0,0.8266341859520909,0.03197366106762825,0.6696581196581196,1.0,0.2,0.3469978132224562
105,0.04251999999999999,0.998,0.0,0.1970317740873284,0.09267999999999998,0.142,0.0,0.026293818626422136,0.8647999999999999,0.948,0.002,0.17886672726488007,0.9368783755261022,1.0,0.9003708281829419,0.018964135111453884,0.8523369103686814,1.0,0.5,0.17238659786423585,0.9999744572158366,1.0,0.9993614303959132,0.0001087062149955449,0.9973228525860105,1.0,0.9523809523809524,0.00969869073252479,0.8965067596178657,1.0,0.8374344493747479,0.03088588971041314,0.7175438596491229,1.0,0.2,0.32565359016461476
106,0.042319999999999997,0.998,0.0,0.19707094340539874,0.08983999999999996,0.14,0.0,0.02595078544680532,0.8678400000000001,0.95,0.002,0.17948899801426066,0.9383310724891949,1.0,0.8992583436341162,0.01926414801840219,0.8347296015813538,1.0,0.38461538461538464,0.18451557630103488,0.9999808429118775,1.0,0.9993614303959132,0.0001001391096519874,0.9983645983645985,1.0,0.9696969696969697,0.00684171404971409,0.8988901936719595,1.0,0.8356192012908431,0.03136732599538261,0.6977777777777778,1.0,0.2,0.32503968011735684
107,0.04228,0.998,0.0,0.1970790828524407,0.08732,0.134,0.0,0.02550585366986511,0.8704,0.952,0.002,0.18000317457518036,0.9397349887368857,1.0,0.9049443757725587,0.01854645448267881,0.8458441067628413,1.0,0.5294117647058824,0.17460527232271555,0.9999808429118775,1.0,0.9993614303959132,0.0001001391096519874,0.9983645983645985,1.0,0.9696969696969697,0.00684171404971409,0.9011884548195467,1.0,0.8448971359419121,0.030210741099521803,0.7070370370370369,1.0,0.2,0.3383693649852094
108,0.042199999999999994,0.998,0.0,0.19709492170846338,0.08488,0.134,0.0,0.025042527094231246,0.8729199999999999,0.952,0.002,0.18051229140127487,0.9409647801159323,1.0,0.9046971569839308,0.0184751543979455,0.8672236806872469,1.0,0.5,0.1758658526601744,0.9999808429118775,1.0,0.9993614303959132,0.0001001391096519874,0.9983645983645985,1.0,0.9696969696969697,0.00684171404971409,0.9032066631073272,1.0,0.8444937474788221,0.030091534107884538,0.744074074074074,1.0,0.2,0.33699051949465414
109,0.042199999999999994,0.998,0.0,0.19709492170846338,0.08268,0.134,0.0,0.02443353333065867,0.8751200000000001,0.952,0.002,0.1809228767926786,0.9424639051462617,1.0,0.9082898982377762,0.017892001102368545,0.7952699189132798,1.0,0.5,0.19656162268836616,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.905660208134908,1.0,0.8499796995533901,0.029151874319364463,0.6066666666666665,1.0,0.2,0.37384318926353355
110,0.042199999999999994,0.998,0.0,0.19709492170846338,0.08011999999999998,0.13,0.0,0.024093050907695694,0.87768,0.952,0.002,0.1814474050967016,0.9445050875358446,1.0,0.9121370067014147,0.017550223089808744,0.8886117570947853,1.0,0.38461538461538464,0.17355056099746222,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9090107012742176,1.0,0.856272838002436,0.02859107445469832,0.8014814814814815,1.0,0.2,0.29484937714504655
111,0.04216,0.998,0.0,0.19710262115280489,0.07751999999999998,0.126,0.0,0.023202955476773705,0.88032,0.952,0.002,0.18191335008397685,0.9458600840578932,1.0,0.9139985107967238,0.017081638936744217,0.8433705750892715,1.0,0.5,0.17610046000999824,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9112297284774601,1.0,0.8593179049939099,0.02783880632429944,0.6881481481481481,1.0,0.2,0.3559957592439091
112,0.04207999999999999,0.998,0.0,0.19711882255147942,0.07507999999999998,0.122,0.0,0.022490669267090133,0.88284,0.952,0.002,0.18238245977246015,0.9474145199436446,0.999877029021151,0.9152395135269298,0.016756886045289965,0.8311583020979195,1.0,0.38461538461538464,0.18898165372245987,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9137784671150838,0.9998,0.8613479496548924,0.027312813566665234,0.6881481481481481,1.0,0.2,0.33693713270178177
113,0.04207999999999999,0.998,0.0,0.19711882255147942,0.07296,0.118,0.0,0.021670030089541464,0.8849599999999999,0.954,0.002,0.1827536492837574,0.9486495250284657,0.999877029021151,0.9183420203524447,0.01658839059543431,0.8505248692976778,1.0,0.38461538461538464,0.17841802089349706,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9158080818504302,0.9998,0.8664230613073488,0.027024378658172633,0.7114814814814816,1.0,0.2,0.34212635226931526
114,0.04207999999999999,0.998,0.0,0.19711882255147942,0.071,0.116,0.0,0.020832666655999657,0.8869200000000003,0.954,0.002,0.18309101561791613,0.9497627126724707,1.0,0.9190866219905683,0.01526223844863632,0.86538479971451,1.0,0.38461538461538464,0.18905420493754427,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9176277950717622,1.0,0.8676410881039383,0.024861773241634497,0.7533333333333333,1.0,0.2,0.337873837635781
115,0.042039999999999994,0.998,0.0,0.19712649621551154,0.06944,0.11,0.0,0.02023147678893522,0.8885199999999999,0.956,0.002,0.18338086161909933,0.9506409152441093,1.0,0.922933730454207,0.0156389675772864,0.8184714901570581,1.0,0.5,0.19095260432496017,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987614237614237,1.0,0.9696969696969697,0.005521720018368678,0.9190717977519047,1.0,0.8739342265529841,0.025478752637209903,0.6533333333333333,1.0,0.2,0.36031732046707304
116,0.042,0.998,0.0,0.1971349894910405,0.06739999999999999,0.108,0.0,0.02000102038213377,0.8906000000000002,0.956,0.002,0.18381323707080777,0.9518265799734352,1.0,0.9242988334574336,0.015263090510523918,0.8614098682951443,1.0,0.5294117647058824,0.18292131013126936,0.9999872286079183,1.0,0.9996807151979565,6.320199991130688e-05,0.9987260358688931,1.0,0.9696969696969697,0.00559818987799334,0.9210184465291229,1.0,0.8761672756800649,0.024860257361268918,0.729142857142857,1.0,0.2,0.3606641865533434
117,0.04188,0.998,0.0,0.19715751912351395,0.06556000000000001,0.106,0.0,0.01969684528765239,0.89256,0.958,0.002,0.18420930420340345,0.9528891624491199,1.0,0.9260362372797221,0.015449108840555847,0.8452555553807406,1.0,0.5,0.1937851716079184,0.999993614303959,1.0,0.9996807151979565,4.515368973095314e-05,0.9987012987012986,1.0,0.9545454545454546,0.007683220497531956,0.9227580666488335,1.0,0.8790093382054405,0.025167572170403035,0.7085714285714285,1.0,0.2,0.3608579878497329
118,0.0418,0.998,0.0,0.19717401410108454,0.06336,0.102,0.0,0.01909135930205076,0.89484,0.96,0.002,0.184638683014438,0.9546609456285302,1.0,0.9261603375527426,0.014881207204626557,0.8567432258495897,1.0,0.5294117647058824,0.18069765950258576,0.999993614303959,1.0,0.9996807151979565,4.515368973095314e-05,0.9986631016042781,1.0,0.9545454545454546,0.007795390233750387,0.9256638816300847,1.0,0.8792123426715388,0.02423979234139713,0.7176470588235293,1.0,0.2,0.3588454451096402
119,0.0418,0.998,0.0,0.19717401410108454,0.061319999999999986,0.1,0.0,0.018672734679423986,0.89688,0.96,0.002,0.18504413593761343,0.955277082455928,1.0,0.9292628443782577,0.014448733356346595,0.8028925020698121,1.0,0.38461538461538464,0.20585116362961525,0.999993614303959,1.0,0.9996807151979565,4.515368973095314e-05,0.9986631016042781,1.0,0.9545454545454546,0.007795390233750387,0.9266698220900725,1.0,0.8842874543239951,0.023545471030295605,0.6352941176470587,1.0,0.2,0.37325947830720596
120,0.0418,0.998,0.0,0.19717401410108454,0.05944000000000001,0.098,0.0,0.018061301510270456,0.8987599999999999,0.962,0.002,0.18539572238202,0.9565872197407737,1.0,0.9313725490196079,0.014179795522029975,0.8820365315776781,1.0,0.5,0.18620670620278412,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9288163008068239,1.0,0.8877385302476655,0.023099255371547854,0.7823529411764704,1.0,0.2,0.3352706624688469
121,0.04175999999999999,0.998,0.0,0.19718245565041156,0.05799999999999999,0.098,0.0,0.017956864414252195,0.90024,0.964,0.002,0.1857044568827643,0.9572660952523805,1.0,0.9302556465624224,0.014065671859192283,0.8570836562233912,1.0,0.38461538461538464,0.19614079410704174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9299307905973726,1.0,0.8859114900527811,0.022915935525215692,0.7393939393939394,1.0,0.2,0.3408989897493409
122,0.04175999999999999,0.998,0.0,0.19718245565041156,0.056440000000000004,0.096,0.0,0.017664861928098265,0.9017999999999999,0.964,0.002,0.18601612833300238,0.9586072909738148,0.999877029021151,0.931000248200546,0.014028905894860121,0.8436247613929672,1.0,0.38461538461538464,0.19331549145683638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.932130971672425,0.9998,0.8871295168493707,0.022859943348275083,0.7151515151515151,1.0,0.2,0.3428932159955306
123,0.041719999999999986,0.998,0.0,0.19719047458055908,0.05467999999999998,0.096,0.0,0.017363390997693264,0.9036000000000002,0.964,0.002,0.18637596411554788,0.9594907593484128,1.0,0.9314966492926284,0.01387770798352007,0.877327039731132,1.0,0.5,0.1761109847350302,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9335786735188634,1.0,0.8879415347137637,0.022621393298157457,0.7575757575757575,1.0,0.2,0.3455342810690994
124,0.04163999999999999,0.998,0.0,0.19720731451434345,0.052960000000000014,0.096,0.0,0.017148760888180813,0.9054000000000001,0.966,0.002,0.18673882230297492,0.9608355281276987,0.999877029021151,0.9302556465624224,0.013829958754357403,0.8464237002593661,1.0,0.5,0.18142305529387073,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9357884377067442,0.9998,0.8859114900527811,0.022534641005339518,0.6967741935483871,1.0,0.2,0.35353818366879125
