day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
134,9.98,499,0,70.21194177400855,3.3,9,0,1.743675440098885,486.72,500,1,69.75832450957978,0.06,30
135,9.98,499,0,70.21194177400855,3.23,9,0,1.7165563365545728,486.79,500,1,69.76776700691597,0.06,30
136,9.98,499,0,70.21194177400855,3.11,9,0,1.6569108410996456,486.91,500,1,69.78366209184995,0.06,30
137,9.98,499,0,70.21194177400855,3.0,8,0,1.6080605044147394,487.02,500,1,69.79840813211847,0.06,30
138,9.98,499,0,70.21194177400855,2.87,8,0,1.5547580928468354,487.15,500,1,69.81597383135325,0.06,30
139,9.98,499,0,70.21194177400855,2.75,8,0,1.5658927811380323,487.27,500,1,69.83354740691858,0.06,30
140,9.98,499,0,70.21194177400855,2.6,7,0,1.4907119849998598,487.42,500,1,69.85355243564061,0.06,30
141,9.98,499,0,70.21194177400855,2.55,7,0,1.4728176802279094,487.47,500,1,69.86038819233572,0.06,30
142,9.98,499,0,70.21194177400855,2.41,7,0,1.4501480244889804,487.61,500,1,69.8801130653078,0.06,30
143,9.98,499,0,70.21194177400855,2.32,6,0,1.3989895343324468,487.7,500,1,69.89205240868945,0.06,30
144,9.98,499,0,70.21194177400855,2.25,6,0,1.3807844352271852,487.77,500,1,69.90178607853807,0.06,30
145,9.98,499,0,70.21194177400855,2.16,5,0,1.3612234544443074,487.86,500,1,69.91438053834565,0.06,30
146,9.98,499,0,70.21194177400855,2.08,5,0,1.3156401829182214,487.94,500,1,69.92504211762419,0.06,30
147,9.98,499,0,70.21194177400855,1.9,5,0,1.2431631210161223,488.12,500,1,69.94966155397148,0.06,30
148,9.98,499,0,70.21194177400855,1.83,5,0,1.2557343217690144,488.19,500,1,69.95997340471106,0.06,30
149,9.98,499,0,70.21194177400855,1.81,5,0,1.2447465362048369,488.21,500,1,69.9626588714554,0.06,30
150,9.98,499,0,70.21194177400855,1.72,5,0,1.2315712227750681,488.3,500,1,69.97539250018934,0.06,30
151,9.98,499,0,70.21194177400855,1.64,5,0,1.202018504370247,488.38,500,1,69.98640271978957,0.06,30
152,9.98,499,0,70.21194177400855,1.57,5,0,1.174260996920569,488.45,500,1,69.99601359500355,0.06,30
153,9.98,499,0,70.21194177400855,1.48,5,0,1.2266403159225059,488.54,500,1,70.00987231971091,0.06,30
154,9.98,499,0,70.21194177400855,1.4,5,0,1.2226812728383039,488.62,500,1,70.02132142815825,0.06,30
155,9.98,499,0,70.21194177400855,1.37,5,0,1.1947274741018294,488.65,500,1,70.02515781683557,0.06,30
156,9.98,499,0,70.21194177400855,1.3,5,0,1.1849221088495243,488.72,500,1,70.03506769519615,0.06,30
157,9.98,499,0,70.21194177400855,1.27,5,0,1.1446405637587809,488.75,500,1,70.0387158446792,0.06,30
158,9.98,499,0,70.21194177400855,1.24,5,0,1.1381359915904317,488.78,500,1,70.04292767418933,0.06,30
159,9.98,499,0,70.21194177400855,1.17,4,0,1.0922592654815535,488.85,500,1,70.05227124848064,0.06,30
160,9.98,499,0,70.21194177400855,1.14,4,0,1.0732749842976832,488.88,500,1,70.05629482383752,0.06,30
161,9.98,499,0,70.21194177400855,1.11,4,0,1.043449988637634,488.91,500,1,70.0601610162021,0.06,30
162,9.98,499,0,70.21194177400855,1.06,4,0,1.0619212624657104,488.96,500,1,70.06763255107974,0.06,30
163,9.98,499,0,70.21194177400855,1.03,4,0,1.0391818848974368,488.99,500,1,70.07160767400876,0.06,30
164,9.98,499,0,70.21194177400855,0.95,4,0,1.0087996667707457,489.07,500,1,70.08267196027067,0.06,30
165,9.98,499,0,70.21194177400855,0.9,4,0,1.020001980588293,489.12,500,1,70.09002580375981,0.06,30
166,9.98,499,0,70.21194177400855,0.86,4,0,0.9951397039124861,489.16,500,1,70.09542125423086,0.06,30
167,9.98,499,0,70.21194177400855,0.81,4,0,0.9815983667138781,489.21,500,1,70.10242074236376,0.06,30
168,9.98,499,0,70.21194177400855,0.78,4,0,0.9804142600003946,489.24,500,1,70.10671807460338,0.06,30
169,9.98,499,0,70.21194177400855,0.74,4,0,0.9704731741878194,489.28,500,1,70.11233122567663,0.06,30
170,9.98,499,0,70.21194177400855,0.7,4,0,0.926599081904282,489.32,500,1,70.1174887044753,0.06,30
171,9.98,499,0,70.21194177400855,0.67,4,0,0.9217352980091191,489.35,500,1,70.12173757693174,0.06,30
172,9.98,499,0,70.21194177400855,0.65,4,0,0.9031370691409837,489.37,500,1,70.12437075466256,0.06,30
173,9.98,499,0,70.21194177400855,0.59,3,0,0.8176709965419211,489.43,500,1,70.13194707121714,0.06,30
174,9.98,499,0,70.21194177400855,0.58,3,0,0.8187203614806645,489.44,500,1,70.13339670466087,0.06,30
175,9.98,499,0,70.21194177400855,0.55,3,0,0.7703468981143128,489.47,500,1,70.1371607147831,0.06,30
176,9.98,499,0,70.21194177400855,0.5,3,0,0.7316785737969475,489.52,500,1,70.14393283193719,0.06,30
177,9.98,499,0,70.21194177400855,0.47,3,0,0.7310570733153767,489.55,500,1,70.14823770078087,0.06,30
178,9.98,499,0,70.21194177400855,0.43,3,0,0.6854181058288289,489.59,500,1,70.15352500556955,0.06,30
179,9.98,499,0,70.21194177400855,0.41,3,0,0.6528105515091006,489.61,500,1,70.15608788028783,0.06,30
180,9.98,499,0,70.21194177400855,0.39,3,0,0.6339709708805223,489.63,500,1,70.15878887613196,0.06,30
181,9.98,499,0,70.21194177400855,0.36,3,0,0.6279677016721753,489.66,500,1,70.16304532510638,0.06,30
182,9.98,499,0,70.21194177400855,0.36,3,0,0.6279677016721753,489.66,500,1,70.16304532510638,0.06,30
183,9.98,499,0,70.21194177400855,0.35,3,0,0.6092717958449425,489.67,500,1,70.16431724275105,0.06,30
184,9.98,499,0,70.21194177400855,0.32,3,0,0.5663992238766581,489.7,500,1,70.16826817433831,0.06,30
185,9.98,499,0,70.21194177400855,0.31,3,0,0.5448565745851718,489.71,500,1,70.16953423925183,0.06,30
186,9.98,499,0,70.21194177400855,0.28,3,0,0.5333333333333333,489.74,500,1,70.17375549018278,0.06,30
187,9.98,499,0,70.21194177400855,0.28,3,0,0.5333333333333333,489.74,500,1,70.17375549018278,0.06,30
188,9.98,499,0,70.21194177400855,0.28,3,0,0.5333333333333333,489.74,500,1,70.17375549018278,0.06,30
189,9.98,499,0,70.21194177400855,0.28,3,0,0.5333333333333333,489.74,500,1,70.17375549018278,0.06,30
190,9.98,499,0,70.21194177400855,0.28,3,0,0.5333333333333333,489.74,500,1,70.17375549018278,0.06,30
191,9.98,499,0,70.21194177400855,0.26,2,0,0.4631905164675273,489.76,500,1,70.17613050695581,0.06,30
192,9.98,499,0,70.21194177400855,0.24,1,0,0.42923469599092784,489.78,500,1,70.17878755166849,0.06,30
193,9.98,499,0,70.21194177400855,0.23,1,0,0.42295258468165065,489.79,500,1,70.18018584221964,0.06,30
194,9.98,499,0,70.21194177400855,0.22,1,0,0.4163331998932266,489.8,500,1,70.18158266564345,0.06,30
195,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
196,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
197,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
198,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
199,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
200,9.98,499,0,70.21194177400855,0.2,1,0,0.40201512610368484,489.82,500,1,70.18437191145948,0.06,30
1,497.86,499,495,0.9746276160149642,2.07,5,1,0.9129262530097069,0.07,1,0,0.2564323999762428,0.06,35
2,495.62,499,489,2.3431826754448775,4.1,10,1,2.1719050893562812,0.28,3,0,0.5519478821831502,0.06,35
3,491.04,499,476,5.004886501099596,8.38,22,1,4.7071405032324805,0.58,4,0,0.8782443460183109,0.06,35
4,481.81,499,454,10.06714327589379,16.83,39,1,9.506037422330477,1.36,8,0,1.4036028676591574,0.06,35
5,462.79,498,413,20.87640154370818,34.53,80,2,19.559004229884668,2.68,13,0,2.1783136838046318,0.06,35
6,428.18,495,336,39.385014839903185,66.2,149,4,36.346814290813846,5.62,18,0,3.7112441759244756,0.06,35
7,369.81,492,234,64.22147521497682,119.85,248,6,59.10021876935702,10.34,26,0,6.0623361167061,0.06,35
8,288.23,485,131,87.54933443262695,193.52,337,11,79.59905587988902,18.25,45,2,9.403819340130807,0.06,35
9,195.02,471,42,95.98768649986287,274.73,407,24,84.14872055900297,30.25,67,3,13.629569014284774,0.06,35
10,114.72,446,19,83.85305569563313,341.87,419,47,70.439264618535,43.41,81,7,16.507785123903503,0.06,35
11,60.57,392,7,63.183595716584286,380.73,427,98,49.97066917480472,58.7,99,10,18.588309566102367,0.06,35
12,29.49,308,1,41.78697660924291,395.22,431,169,31.00132939476024,75.29,116,17,19.66347945411555,0.06,35
13,13.51,203,0,24.11483260392142,394.92,435,263,19.35770668443987,91.57,131,34,19.97233187196829,0.06,35
14,6.0,109,0,12.461658368488894,385.98,429,344,16.633895053368132,108.02,153,47,20.42625563317759,0.06,35
15,2.75,50,0,5.589266408921567,374.12,416,329,18.15270800957278,123.13,169,59,20.738708744857774,0.06,35
16,1.15,19,0,2.289082565111838,360.24,415,312,19.14755041431376,138.61,188,78,20.231935451686585,0.06,35
17,0.53,6,0,1.029415839054835,346.38,405,298,20.08455861973309,153.09,202,89,20.506266595774324,0.06,35
18,0.28,3,0,0.5874099974042876,332.7,386,284,20.30051997144682,167.02,216,113,20.481565991265054,0.06,35
19,0.14,1,0,0.34873508801977704,319.35,366,274,19.37267418428609,180.51,226,133,19.46169249442285,0.06,35
20,0.09,1,0,0.28762349126466136,306.59,358,261,18.683485388508917,193.32,239,142,18.68823429353616,0.06,35
21,0.08,1,0,0.27265992434429076,294.49,348,251,18.75708351045498,205.43,249,152,18.772564873218364,0.06,35
22,0.05,1,0,0.21904291355759029,283.06,326,241,18.0699091354001,216.89,259,174,18.0934136127381,0.06,35
23,0.04,1,0,0.19694638556693242,271.31,313,229,17.61237799349817,228.65,271,187,17.625380574729174,0.06,35
24,0.03,1,0,0.1714466079977653,260.19,302,220,17.251376756653368,239.78,280,198,17.253065896480045,0.06,35
25,0.03,1,0,0.1714466079977653,249.83,294,213,17.00330033323596,250.14,287,206,17.003279541062515,0.06,35
26,0.03,1,0,0.1714466079977653,239.7,285,203,16.91601357151014,260.27,297,215,16.915031268912358,0.06,35
27,0.01,1,0,0.1,230.15,273,195,16.46200093389242,269.84,305,227,16.46589373722716,0.06,35
28,0.01,1,0,0.1,220.68,260,184,15.760761915644057,279.31,316,240,15.765769722709232,0.06,35
29,0.01,1,0,0.1,211.65,248,176,15.341483341291061,288.34,324,252,15.346647710806291,0.06,35
30,0.01,1,0,0.1,203.42,237,169,14.542990952984393,296.57,331,263,14.546515428483588,0.06,35
31,0.01,1,0,0.1,195.75,227,163,14.686195676019832,304.24,337,273,14.692896655228065,0.06,35
32,0.01,1,0,0.1,187.88,221,154,14.236303004373125,312.11,346,279,14.243832618953638,0.06,35
33,0.01,1,0,0.1,180.01,215,143,14.098853739495167,319.98,357,285,14.103499100176766,0.06,35
34,0.01,1,0,0.1,173.19,204,140,13.84378575536345,326.8,360,296,13.84984410808229,0.06,35
35,0.01,1,0,0.1,165.71,198,131,13.619130187743526,334.28,369,302,13.624161544028244,0.06,35
36,0.01,1,0,0.1,159.52,190,122,13.807829721435645,340.47,378,310,13.813662538489673,0.06,35
37,0.01,1,0,0.1,152.96,186,120,13.754646597797528,347.03,380,314,13.757976566047757,0.06,35
38,0.01,1,0,0.1,146.88,180,119,13.347174633871797,353.11,381,320,13.349910149888702,0.06,35
39,0.01,1,0,0.1,140.96,173,114,12.955962708227036,359.03,386,327,12.959497901484685,0.06,35
40,0.01,1,0,0.1,134.65,162,110,12.504039751256794,365.34,390,338,12.508760566462648,0.06,35
41,0.01,1,0,0.1,129.31,158,104,12.11368288883745,370.68,396,342,12.115504716909435,0.06,35
42,0.01,1,0,0.1,124.19,155,97,12.237296030635777,375.8,403,345,12.23919849491705,0.06,35
43,0.01,1,0,0.1,119.36,147,92,11.573672666439942,380.63,408,353,11.573790488108305,0.06,35
44,0.01,1,0,0.1,114.37,141,89,10.765315610887596,385.62,411,359,10.767309296892577,0.06,35
45,0.01,1,0,0.1,110.17,136,86,10.68658651362217,389.82,414,364,10.690673741654706,0.06,35
46,0.01,1,0,0.1,105.8,131,79,10.519822558706336,394.19,421,369,10.52336985624438,0.06,35
47,0.01,1,0,0.1,102.01,127,77,10.297096776286116,397.98,423,373,10.298553394540512,0.06,35
48,0.01,1,0,0.1,98.15,125,74,9.939590260441054,401.84,426,375,9.938924600892319,0.06,35
49,0.01,1,0,0.1,94.16,121,72,9.65539572812356,405.83,428,379,9.655746182633141,0.06,35
50,0.01,1,0,0.1,90.46,115,70,9.328375306482146,409.53,430,385,9.33057859779856,0.06,35
51,0.01,1,0,0.1,86.87,107,66,9.259071445906663,413.12,434,393,9.26084403946165,0.06,35
52,0.01,1,0,0.1,83.14,106,64,9.295399100869446,416.85,436,394,9.295784859903778,0.06,35
53,0.01,1,0,0.1,79.56,104,60,9.092476632531497,420.43,440,396,9.094626007825852,0.06,35
54,0.01,1,0,0.1,76.57,100,57,9.085736407171739,423.42,443,400,9.091210096026876,0.06,35
55,0.01,1,0,0.1,73.61,94,52,8.82134120222433,426.38,448,406,8.82693307297317,0.06,35
56,0.01,1,0,0.1,71.03,93,51,8.8402831436898,428.96,449,407,8.847667043984643,0.06,35
57,0.01,1,0,0.1,68.03,92,45,8.985347219026353,431.96,455,408,8.990365213197224,0.06,35
58,0.01,1,0,0.1,65.2,89,44,8.747871313939896,434.79,456,411,8.753983220353037,0.06,35
59,0.01,1,0,0.1,62.79,87,43,8.561477027294348,437.2,457,413,8.564667848406929,0.06,35
60,0.01,1,0,0.1,60.36,84,43,8.527460100028364,439.63,457,416,8.533540480440292,0.06,35
61,0.01,1,0,0.1,57.77,78,43,8.00360398618502,442.22,457,422,8.00956498900729,0.06,35
62,0.01,1,0,0.1,55.52,73,40,7.665322675345881,444.47,460,427,7.667924797953531,0.06,35
63,0.01,1,0,0.1,53.33,70,38,7.261431252747894,446.66,462,430,7.2658325904415815,0.06,35
64,0.01,1,0,0.1,51.14,66,35,7.013723920452188,448.85,465,434,7.015675090089111,0.06,35
65,0.01,1,0,0.1,49.15,64,33,6.917077388316514,450.84,467,436,6.9219603692549,0.06,35
66,0.01,1,0,0.1,47.07,62,33,6.719871030508447,452.92,467,438,6.723515194126997,0.06,35
67,0.01,1,0,0.1,45.43,61,31,6.755850438805997,454.56,469,439,6.758937218470996,0.06,35
68,0.01,1,0,0.1,43.39,58,30,6.46653389429458,456.6,470,442,6.46513571380987,0.06,35
69,0.01,1,0,0.1,41.75,57,28,6.176486857347783,458.24,472,443,6.172797934764621,0.06,35
70,0.01,1,0,0.1,40.28,57,26,6.14320680906885,459.71,474,443,6.138625845637395,0.06,35
71,0.01,1,0,0.1,38.58,54,23,6.092187412969785,461.41,477,446,6.090388188188693,0.06,35
72,0.01,1,0,0.1,36.85,53,23,6.163389792749908,463.14,477,447,6.161168720299746,0.06,35
73,0.01,1,0,0.1,35.17,52,20,6.023615143245739,464.82,480,448,6.022483128270513,0.06,35
74,0.01,1,0,0.1,33.74,50,19,5.7815799455396855,466.25,481,450,5.781151889694401,0.06,35
75,0.01,1,0,0.1,32.31,46,17,5.688363099123926,467.68,483,454,5.690466952844393,0.06,35
76,0.01,1,0,0.1,31.0,44,16,5.568671386435101,468.99,484,456,5.571382506192073,0.06,35
77,0.01,1,0,0.1,29.71,42,16,5.255675143320904,470.28,484,458,5.255261913337696,0.06,35
78,0.01,1,0,0.1,28.53,41,14,5.076097681956848,471.46,486,459,5.076028034404524,0.06,35
79,0.01,1,0,0.1,27.49,41,14,4.957384044600192,472.5,486,459,4.955356249106158,0.06,35
80,0.01,1,0,0.1,26.33,39,13,4.966666666666667,473.66,487,461,4.9670022258009014,0.06,35
81,0.01,1,0,0.1,25.21,38,12,4.926315647477925,474.78,488,462,4.92484937984314,0.06,35
82,0.01,1,0,0.1,24.1,37,11,4.708685291216347,475.89,489,463,4.707387274220688,0.06,35
83,0.01,1,0,0.1,23.22,36,10,4.648405830785085,476.77,490,464,4.6490033688127514,0.06,35
84,0.01,1,0,0.1,22.06,35,10,4.668441221044069,477.93,490,465,4.660721321032094,0.06,35
85,0.01,1,0,0.1,21.19,33,10,4.4939802609556025,478.8,490,467,4.485667410900201,0.06,35
86,0.01,1,0,0.1,20.43,32,9,4.376832949367232,479.56,491,468,4.367742176133078,0.06,35
87,0.01,1,0,0.1,19.43,31,9,4.3837509882830625,480.56,491,469,4.374674591072776,0.06,35
88,0.01,1,0,0.1,18.65,31,9,4.312010475802946,481.34,491,469,4.30461345183246,0.06,35
89,0.01,1,0,0.1,17.82,30,9,4.108085154468397,482.17,491,470,4.097436991460613,0.06,35
90,0.01,1,0,0.1,17.21,29,9,4.0484315456480156,482.78,491,471,4.0391518261569965,0.06,35
91,0.01,1,0,0.1,16.6,29,9,3.972125095937662,483.39,491,471,3.964221298697963,0.06,35
92,0.01,1,0,0.1,15.97,27,7,3.927255190757703,484.02,493,473,3.9183071999437877,0.06,35
93,0.01,1,0,0.1,15.33,27,7,3.8639881004480383,484.66,493,473,3.856569889569141,0.06,35
94,0.01,1,0,0.1,14.74,26,7,3.767538113190553,485.25,493,474,3.7615143092895287,0.06,35
95,0.01,1,0,0.1,14.12,26,7,3.7666264411904122,485.87,493,474,3.7595803548327638,0.06,35
96,0.01,1,0,0.1,13.52,26,6,3.7158682387400077,486.47,494,474,3.7103595077522753,0.06,35
97,0.01,1,0,0.1,13.02,24,6,3.556130004100047,486.97,494,476,3.54610328175146,0.06,35
98,0.01,1,0,0.1,12.57,23,5,3.409004712715008,487.42,495,477,3.399881162510237,0.06,35
99,0.01,1,0,0.1,12.03,23,5,3.3073380305745665,487.96,495,477,3.293458468975842,0.06,35
100,0.01,1,0,0.1,11.53,23,5,3.2175497296275406,488.46,495,477,3.2048574244591754,0.06,35
101,0.01,1,0,0.1,11.12,23,5,3.1949455030840146,488.87,495,477,3.183464220694878,0.06,35
102,0.01,1,0,0.1,10.72,23,5,3.2006312508691788,489.27,495,477,3.1904370999737575,0.06,35
103,0.01,1,0,0.1,10.34,23,5,3.2199504356559285,489.65,495,477,3.2110132451620323,0.06,35
104,0.01,1,0,0.1,9.92,21,5,3.067193630613622,490.07,495,479,3.0558934615730493,0.06,35
105,0.01,1,0,0.1,9.49,20,4,2.9490453856915604,490.5,496,480,2.9387690682262906,0.06,35
106,0.01,1,0,0.1,9.14,18,3,2.943988910826721,490.85,497,482,2.9348997195196254,0.06,35
107,0.01,1,0,0.1,8.85,18,3,2.872281323269014,491.14,497,482,2.863987472462861,0.06,35
108,0.01,1,0,0.1,8.51,18,2,2.9456182146820504,491.48,498,482,2.9387003242861627,0.06,35
109,0.01,1,0,0.1,8.14,18,2,2.9542641668741756,491.85,498,482,2.945206686166936,0.06,35
110,0.01,1,0,0.1,7.73,16,2,2.7482041886705324,492.26,498,484,2.739977143604442,0.06,35
111,0.01,1,0,0.1,7.36,16,2,2.6987464355200776,492.63,498,484,2.691756964429662,0.06,35
112,0.01,1,0,0.1,7.04,15,2,2.635882923780719,492.95,498,485,2.6299556396765906,0.06,35
113,0.01,1,0,0.1,6.81,15,1,2.553251047016511,493.18,499,485,2.5480434165306582,0.06,35
114,0.01,1,0,0.1,6.5,14,1,2.4225372791118964,493.49,499,486,2.414162757185566,0.06,35
115,0.01,1,0,0.1,6.21,14,1,2.4300101841246455,493.78,499,486,2.422870824105774,0.06,35
116,0.01,1,0,0.1,6.01,14,1,2.418343201115971,493.98,499,486,2.412007002016739,0.06,35
117,0.01,1,0,0.1,5.75,14,1,2.3543426456081726,494.24,499,486,2.3489520551888123,0.06,35
118,0.01,1,0,0.1,5.58,14,1,2.3232683352500967,494.41,499,486,2.31854621814114,0.06,35
119,0.01,1,0,0.1,5.46,14,1,2.2715633383201093,494.53,499,486,2.267268191128932,0.06,35
120,0.01,1,0,0.1,5.26,12,1,2.1159328243523507,494.73,499,488,2.112277721256646,0.06,35
121,0.01,1,0,0.1,4.99,11,1,2.0670332030778464,495.0,499,489,2.0646128602297917,0.06,35
122,0.01,1,0,0.1,4.72,10,1,2.025494078645075,495.27,499,490,2.019375841164479,0.06,35
123,0.01,1,0,0.1,4.53,10,1,1.9093337988826247,495.46,499,490,1.9038504312698756,0.06,35
124,0.01,1,0,0.1,4.3,10,1,1.8395212376698407,495.69,499,490,1.8350955717825022,0.06,35
125,0.01,1,0,0.1,4.05,10,0,1.7602513594611564,495.94,500,490,1.757063666254797,0.06,35
126,0.01,1,0,0.1,3.83,9,0,1.6517820190278856,496.16,500,491,1.6497321484459666,0.06,35
127,0.01,1,0,0.1,3.71,8,0,1.6036259419254109,496.28,500,492,1.6022711154086016,0.06,35
128,0.01,1,0,0.1,3.53,7,0,1.527227632811901,496.46,500,493,1.5269961269489651,0.06,35
129,0.01,1,0,0.1,3.37,7,0,1.508594904491788,496.62,500,493,1.509431627594909,0.06,35
130,0.01,1,0,0.1,3.23,7,0,1.4829332112711313,496.76,500,493,1.4847371634213395,0.06,35
131,0.01,1,0,0.1,3.06,7,0,1.3767183936279541,496.93,500,493,1.3725667174820317,0.06,35
132,0.01,1,0,0.1,2.93,6,0,1.3503086067019396,497.06,500,494,1.3470506503266513,0.06,35
133,0.01,1,0,0.1,2.78,6,0,1.2916202337695197,497.21,500,494,1.2893894882948445,0.06,35
134,0.01,1,0,0.1,2.65,6,0,1.2821619998812142,497.34,500,494,1.2730302669638625,0.06,35
135,0.01,1,0,0.1,2.53,6,0,1.266945742781243,497.46,500,494,1.2586669234719856,0.06,35
136,0.01,1,0,0.1,2.43,5,0,1.265350193073487,497.56,500,495,1.2578641509408826,0.06,35
137,0.01,1,0,0.1,2.33,5,0,1.2476644848141933,497.66,500,495,1.2408859656704891,0.06,35
138,0.01,1,0,0.1,2.26,5,0,1.2522303334773555,497.73,500,495,1.2460442458541576,0.06,35
139,0.01,1,0,0.1,2.17,5,0,1.2557343217690147,497.82,500,495,1.25029289497794,0.06,35
140,0.01,1,0,0.1,2.08,5,0,1.2687383377580146,497.91,500,495,1.2560560368378308,0.06,35
141,0.01,1,0,0.1,1.97,5,0,1.274893538831198,498.02,500,495,1.2631530214331017,0.06,35
142,0.01,1,0,0.1,1.91,5,0,1.2398680281678076,498.08,500,495,1.2282861509790246,0.06,35
143,0.01,1,0,0.1,1.87,4,0,1.203152424913717,498.12,500,496,1.1915527599724638,0.06,35
144,0.01,1,0,0.1,1.8,4,0,1.1806521053804944,498.19,500,496,1.1694339475044058,0.06,35
145,0.01,1,0,0.1,1.72,4,0,1.146624382588943,498.27,500,496,1.1357816691600542,0.06,35
146,0.01,1,0,0.1,1.69,4,0,1.1432277537611202,498.3,500,496,1.132620096426108,0.06,35
147,0.01,1,0,0.1,1.65,4,0,1.1403968828899222,498.34,500,496,1.13012022244172,0.06,35
148,0.01,1,0,0.1,1.58,4,0,1.0934146311237816,498.41,500,496,1.0833449882822954,0.06,35
149,0.01,1,0,0.1,1.51,4,0,1.0492421507493357,498.48,500,496,1.039424860393497,0.06,35
150,0.01,1,0,0.1,1.44,4,0,1.0182178925788317,498.55,500,496,1.0087996667707384,0.06,35
151,0.01,1,0,0.1,1.36,4,0,0.9797958971132713,498.63,500,496,0.9708373975724519,0.06,35
152,0.01,1,0,0.1,1.34,4,0,0.9766982102673243,498.65,500,496,0.9679197729505759,0.06,35
153,0.01,1,0,0.1,1.29,4,0,1.0079983164969106,498.7,500,496,0.9999999999999983,0.06,35
154,0.01,1,0,0.1,1.22,4,0,0.9490026662797426,498.77,500,496,0.9412542674323494,0.06,35
155,0.01,1,0,0.1,1.16,4,0,0.9398044069019486,498.83,500,496,0.9326296048260357,0.06,35
156,0.01,1,0,0.1,1.13,4,0,0.9282872247947679,498.86,500,496,0.9213516640723453,0.06,35
157,0.01,1,0,0.1,1.08,4,0,0.883976324012211,498.91,500,496,0.8772661851433431,0.06,35
158,0.01,1,0,0.1,1.02,4,0,0.8987083885648155,498.97,500,496,0.8927881647236994,0.06,35
159,0.01,1,0,0.1,0.97,4,0,0.9040313751594728,499.02,500,496,0.898708388564816,0.06,35
160,0.01,1,0,0.1,0.93,4,0,0.912926253009707,499.06,500,496,0.9081004705683515,0.06,35
161,0.01,1,0,0.1,0.9,3,0,0.8703882797784891,499.09,500,497,0.8656754238130707,0.06,35
162,0.01,1,0,0.1,0.9,3,0,0.8703882797784891,499.09,500,497,0.8656754238130707,0.06,35
163,0.01,1,0,0.1,0.87,3,0,0.8367203894378396,499.12,500,497,0.8321810214882611,0.06,35
164,0.01,1,0,0.1,0.84,3,0,0.8494799359703332,499.15,500,497,0.8453676505795871,0.06,35
165,0.01,1,0,0.1,0.82,3,0,0.8454273917655344,499.17,500,497,0.8415353933031021,0.06,35
166,0.01,1,0,0.1,0.76,3,0,0.8302366706505616,499.23,500,497,0.8270062840990975,0.06,35
167,0.01,1,0,0.1,0.74,3,0,0.8362977576162328,499.25,500,497,0.8333333333333305,0.06,35
168,0.01,1,0,0.1,0.71,3,0,0.8444112167838029,499.28,500,497,0.8418354166265914,0.06,35
169,0.01,1,0,0.1,0.69,3,0,0.8127146181194544,499.3,500,497,0.8102873913406637,0.06,35
170,0.01,1,0,0.1,0.66,3,0,0.7941706810925917,499.33,500,497,0.7920692756153039,0.06,35
171,0.01,1,0,0.1,0.63,3,0,0.774009631135756,499.36,500,497,0.7722458393307349,0.06,35
172,0.01,1,0,0.1,0.58,3,0,0.7808309482192478,499.41,500,497,0.7797305932049843,0.06,35
173,0.01,1,0,0.1,0.58,3,0,0.7808309482192478,499.41,500,497,0.7797305932049843,0.06,35
174,0.01,1,0,0.1,0.56,3,0,0.7291893935852137,499.43,500,497,0.7282884321503736,0.06,35
175,0.01,1,0,0.1,0.51,3,0,0.7034546786030247,499.48,500,497,0.7032392583932301,0.06,35
176,0.01,1,0,0.1,0.5,3,0,0.7035264706814484,499.49,500,497,0.7034546786030293,0.06,35
177,0.01,1,0,0.1,0.48,2,0,0.6587407638361193,499.51,500,498,0.6589707309451845,0.06,35
178,0.01,1,0,0.1,0.43,2,0,0.6396811074214394,499.56,500,498,0.6407066805528422,0.06,35
179,0.01,1,0,0.1,0.41,2,0,0.6210938542262157,499.58,500,498,0.6224746962525839,0.06,35
180,0.01,1,0,0.1,0.39,2,0,0.6178326405404394,499.6,500,498,0.6195469181897308,0.06,35
181,0.01,1,0,0.1,0.38,2,0,0.6159496240715953,499.61,500,498,0.6178326405404428,0.06,35
182,0.01,1,0,0.1,0.37,2,0,0.6138963160572695,499.62,500,498,0.6159496240715988,0.06,35
183,0.01,1,0,0.1,0.37,2,0,0.6138963160572695,499.62,500,498,0.6159496240715988,0.06,35
184,0.01,1,0,0.1,0.37,2,0,0.6138963160572695,499.62,500,498,0.6159496240715988,0.06,35
185,0.01,1,0,0.1,0.36,2,0,0.611671001553461,499.63,500,498,0.6138963160572681,0.06,35
186,0.01,1,0,0.1,0.34,2,0,0.589812502307969,499.65,500,498,0.5924610544247685,0.06,35
187,0.01,1,0,0.1,0.33,2,0,0.5869799439039247,499.66,500,498,0.5898125023079689,0.06,35
188,0.01,1,0,0.1,0.31,2,0,0.5807518637703432,499.68,500,498,0.5839607015973761,0.06,35
189,0.01,1,0,0.1,0.3,2,0,0.5773502691896258,499.69,500,498,0.5807518637703446,0.06,35
