day,s_mean,s_max,s_min,s_std,i_mean,i_max,i_min,i_std,r_mean,r_max,r_min,r_std,edgecount_mean,edgecount_max,edgecount_min,edgecount_std,suscedgecount_mean,suscedgecount_max,suscedgecount_min,suscedgecount_std,edgecount1_mean,edgecount1_max,edgecount1_min,edgecount1_std,suscedgecount1_mean,suscedgecount1_max,suscedgecount1_min,suscedgecount1_std,edgecount2_mean,edgecount2_max,edgecount2_min,edgecount2_std,suscedgecount2_mean,suscedgecount2_max,suscedgecount2_min,suscedgecount2_std
26,0.4798000000000001,0.998,0.272,0.14498486902052213,0.40787999999999996,0.548,0.0,0.10424806365352886,0.11231999999999998,0.186,0.002,0.04455010478926727,0.5325724510172029,1.0,0.48659534298300816,0.0744988859609837,0.6394101242315131,1.0,0.5383297640477474,0.06880995433168483,0.8348864,1.0,0.80416,0.03177241453763028,0.81157706725894,1.0,0.7257239343051334,0.05553387404278619,0.33899346492680515,1.0,0.27199170124481326,0.10447012164839636,0.44264083368270557,1.0,0.3316176470588236,0.09235799652243525
27,0.44300000000000006,0.998,0.234,0.14515030914503058,0.4306800000000001,0.568,0.0,0.10300672456748859,0.12632,0.21,0.002,0.04628634920199454,0.5328471119099785,1.0,0.4795046439628483,0.0734768944419864,0.6325120049998028,1.0,0.5054792236830428,0.07157124695217618,0.8369983999999999,1.0,0.79904,0.030496389572859155,0.7975163289199416,1.0,0.7047062370610556,0.055625855970819024,0.33809218673561053,1.0,0.2581443298969072,0.10440516223242631,0.44519384516826777,1.0,0.29338842975206614,0.09598034283601002
28,0.40788,0.998,0.21,0.14518357696519316,0.4510800000000002,0.566,0.0,0.10034244223799672,0.14104,0.228,0.002,0.049569971160132086,0.5265960029487043,0.9997538461538461,0.47429993777224644,0.07172095385183945,0.613453975449455,1.0,0.5257735585984565,0.06925806138323852,0.8423999999999997,1.0,0.79904,0.030384511629097735,0.7869261568549517,1.0,0.7145451601040966,0.053627963874762714,0.32437807761800025,0.9996,0.2419551934826884,0.10207720018830607,0.4171163211494532,1.0,0.28,0.09479498032665097
29,0.37544,0.998,0.18,0.14534521326967795,0.4674000000000001,0.578,0.0,0.09702114223619679,0.15716,0.262,0.002,0.05432192777078786,0.5322332309313722,1.0,0.4836341008089608,0.07097273417066045,0.6108193534227283,1.0,0.5331317141038873,0.06843195267143942,0.8494464,1.0,0.80256,0.03152047172546628,0.7787186736138267,1.0,0.7108877200119864,0.051419240821543935,0.3291164116566215,1.0,0.2796334012219959,0.1011911781473227,0.42355030486314654,1.0,0.3387755102040817,0.0942252978080542
30,0.3440800000000001,0.998,0.16,0.14450193699711558,0.48347999999999997,0.586,0.0,0.09490429981011915,0.17244000000000004,0.284,0.002,0.056769192565068224,0.5351470592764261,1.0,0.47380211574362163,0.07105642469939309,0.6052479630089111,1.0,0.523731853927866,0.06664058116331652,0.8564224000000001,1.0,0.80832,0.03265635060656314,0.7689745786698081,1.0,0.706243838201736,0.050475773744957556,0.3294424207507097,1.0,0.26089613034623216,0.10084440845655974,0.421591549895196,1.0,0.32277227722772284,0.09158393043855148
31,0.31560000000000005,0.998,0.138,0.14367082557864344,0.49711999999999995,0.59,0.0,0.09258655960995725,0.18728000000000009,0.294,0.002,0.05913907510336658,0.5371152151670078,1.0,0.4855009334163037,0.07062777051771049,0.5925639342435949,1.0,0.5145218903221432,0.0682908594268366,0.8637952000000001,1.0,0.81792,0.0337927074755873,0.7603258677045145,1.0,0.7045409357870658,0.048814736742383305,0.3279511954039879,1.0,0.26339468302658486,0.100460346279517,0.4049206331965265,1.0,0.30700000000000005,0.09482736274474159
32,0.28896,0.998,0.126,0.14221813656263024,0.5083600000000001,0.592,0.0,0.09044713418142476,0.20267999999999997,0.314,0.002,0.06113432517240797,0.5437299799439581,1.0,0.49047915370255135,0.07024976428189268,0.5886451645671572,1.0,0.511861641760204,0.06854925518908273,0.8719743999999998,1.0,0.82432,0.03373607989033916,0.7522795126387188,1.0,0.6981996123344383,0.04835982308703515,0.33356791860477253,1.0,0.26822810590631363,0.10005617655832152,0.40947193709203566,1.0,0.29636363636363644,0.09482427019092816
33,0.26376000000000005,0.998,0.114,0.14051023058111883,0.5168,0.588,0.0,0.08785609755475723,0.21943999999999997,0.322,0.002,0.06212566593081268,0.5499823510125816,0.9998769230769231,0.49023024268823895,0.06965369346220945,0.5831814850667735,1.0,0.5076553476957928,0.0678040061301848,0.8816767999999996,1.0,0.82016,0.034071808769367204,0.7477568991078886,1.0,0.7040864161394862,0.046874067407706305,0.33762014175296495,0.9998,0.2690427698574338,0.09929737362627764,0.40313926232387076,1.0,0.26701030927835057,0.09606754893378615
34,0.24136000000000002,0.998,0.102,0.1402513428943676,0.52416,0.59,0.0,0.08656797730037101,0.23448,0.338,0.002,0.0651648584400381,0.5572762128401825,1.0,0.5035425730267247,0.069374556753722,0.5807062645102797,1.0,0.5205526213020013,0.0685079429941928,0.8908608000000002,1.0,0.81248,0.03517276334011295,0.7445700872576463,1.0,0.6999826723935503,0.04568072439817377,0.34371601242876965,1.0,0.2786150712830957,0.0988723047914103,0.4022423805472989,1.0,0.3149253731343285,0.09769316694308566
35,0.22104,0.998,0.092,0.1383867635524822,0.52612,0.59,0.0,0.08435533202362686,0.25284,0.35,0.002,0.0667766181735334,0.5659615280018532,1.0,0.5024268823895457,0.06922014813275519,0.5786387947031437,1.0,0.5299601591242065,0.06634116066558365,0.9001791999999998,1.0,0.80384,0.0350181221795172,0.7431280638553336,1.0,0.69615361802144,0.04441707381981231,0.35200275842813444,1.0,0.28065173116089615,0.0984842727645016,0.3996499984091495,1.0,0.31951219512195134,0.09404428336329988
36,0.2016,0.998,0.082,0.13754346251869864,0.5287599999999998,0.596,0.0,0.08317465273232498,0.26964000000000005,0.37,0.002,0.06829789490884466,0.5764379590460948,0.9998769230769231,0.498070939639079,0.06831787561178214,0.5832691155482916,1.0,0.4970797440345887,0.06688424209488958,0.9095871999999997,1.0,0.8064,0.03393122401901486,0.7429312438489504,1.0,0.6804396864049671,0.04526136898877347,0.36315744553979235,0.9998,0.2889570552147239,0.09746768597290759,0.4108348383870013,1.0,0.25365853658536586,0.09643032344136186
37,0.1843200000000001,0.998,0.076,0.13666724672184852,0.5308000000000002,0.602,0.0,0.08201144768274979,0.28487999999999997,0.392,0.002,0.06924804277791126,0.5829493240835872,1.0,0.49085252022401993,0.0681539202905727,0.5778140708174742,1.0,0.5222123125098933,0.06704820873354371,0.9176192000000001,1.0,0.8112,0.033044324705844806,0.7417854052813788,1.0,0.6736599163069751,0.044137335859280764,0.3687178081131956,1.0,0.2869653767820774,0.09741367391589231,0.4005664331485935,1.0,0.3123595505617978,0.10172668634321748
38,0.16884,0.998,0.062,0.13548888952114663,0.52956,0.606,0.0,0.08055855013591046,0.30159999999999987,0.398,0.002,0.07048867328319133,0.5928926207027587,1.0,0.49471064094586187,0.06691454078618526,0.577516806106594,1.0,0.500949654081129,0.0680244901691091,0.9255103999999998,1.0,0.81728,0.031408428412560516,0.7421818658683356,1.0,0.6827053103330829,0.04343596247729439,0.3799727261595537,1.0,0.28940936863543787,0.09612818321763561,0.40237754148021126,1.0,0.2730769230769232,0.09989505249594138
39,0.15456,0.998,0.062,0.1346821140194001,0.5284,0.598,0.0,0.07982429684843419,0.31704,0.414,0.002,0.07298335286843408,0.6006191525543528,1.0,0.4762912258867455,0.06809989520960884,0.5756150806570844,1.0,0.4493412175251038,0.0698699659503905,0.9331135999999998,1.0,0.82944,0.02956753140365492,0.7439054096004597,1.0,0.6901809539242694,0.0431538529536904,0.38779566769115015,1.0,0.2515274949083503,0.0980162240985953,0.396184166681498,1.0,0.19818181818181815,0.10904190589336644
40,0.14164,0.998,0.058,0.13425330307949634,0.5258799999999999,0.588,0.0,0.07982369348017121,0.3324799999999999,0.428,0.002,0.07475735988611995,0.6109043270577729,1.0,0.48724331051649034,0.06632316347952984,0.5845530722906248,1.0,0.5047362549679221,0.06948071711456658,0.9402112000000001,1.0,0.83744,0.028064503009012275,0.7474591699121865,1.0,0.6927468817575768,0.0437819801043523,0.4001241605246767,1.0,0.26435845213849285,0.0961529324894717,0.41077022349314996,1.0,0.26875000000000004,0.10618659282337159
41,0.13035999999999998,0.998,0.058,0.13357421845825898,0.5206400000000001,0.582,0.0,0.07931383285173309,0.34899999999999987,0.448,0.002,0.07635924759894867,0.6200326179001316,0.9997538461538461,0.4970752955818295,0.06620785627300227,0.5810304654555278,1.0,0.47918269015823867,0.07000300680969901,0.946976,1.0,0.84992,0.02560548920741454,0.7537179962552429,1.0,0.6967412456824222,0.04334053155290356,0.41077924014289136,0.9996,0.2725050916496945,0.09659086170044226,0.39874376294679764,1.0,0.24400000000000002,0.10427648177127674
42,0.12095999999999994,0.998,0.05,0.13368939939353489,0.5146000000000001,0.578,0.0,0.07869678312021013,0.36444000000000004,0.466,0.002,0.07720134290890784,0.6301045800336498,1.0,0.500684505289359,0.06387869005975151,0.589647226297144,1.0,0.5124515156536775,0.07135620589489104,0.9520000000000001,1.0,0.85952,0.023386420619405504,0.7558633521208827,1.0,0.6944187909720997,0.042801600545707995,0.4240945092525994,1.0,0.27230142566191445,0.0939993349448825,0.4135703967053309,1.0,0.25000000000000006,0.11273647637695901
43,0.11148000000000001,0.998,0.044,0.13372882094380556,0.50852,0.568,0.0,0.07847090712682073,0.38,0.476,0.002,0.07819076619631851,0.6392764024983341,1.0,0.5080273802115743,0.06337433057937004,0.5934287468590989,1.0,0.5062286072873698,0.06979161451435915,0.9570303999999998,1.0,0.87008,0.02138950276205978,0.7590618855686599,1.0,0.6998565100609577,0.043023150681073874,0.4359156733641084,1.0,0.27759674134419554,0.0937218900078641,0.4198160954637941,1.0,0.2551724137931034,0.107499435793552
44,0.10279999999999997,0.998,0.04,0.13381681051164762,0.5020399999999999,0.56,0.0,0.07764228807781999,0.39516000000000007,0.486,0.002,0.07846911780426484,0.6474769234978652,1.0,0.5230864965774735,0.06093802491007482,0.585037157010293,1.0,0.50059769997335,0.07213595696522647,0.9619264,1.0,0.88256,0.019253421191877482,0.7637376065737445,1.0,0.7018463033168917,0.04264801885829822,0.44623864721793366,1.0,0.29429735234215887,0.09102453958453186,0.3982489912732215,1.0,0.21538461538461534,0.11668017343911981
45,0.09612,0.998,0.038,0.13381706062489085,0.49384,0.564,0.0,0.07743103844251165,0.4100399999999999,0.502,0.002,0.07967022848042077,0.6570152598906777,1.0,0.5391412570006223,0.05989326563457253,0.6017182926517745,1.0,0.49931204228852055,0.06993285045050572,0.9657727999999999,1.0,0.89152,0.017257365069524862,0.768433702706859,1.0,0.7104093540696412,0.04220744596650923,0.45942320151047733,1.0,0.314867617107943,0.09003185837103664,0.4257817745786895,1.0,0.2227272727272727,0.11446796866961202
46,0.08868000000000001,0.998,0.036,0.13428243764999387,0.4880799999999999,0.566,0.0,0.07694043283009028,0.42324,0.51,0.002,0.0802617045949673,0.6638812426329413,1.0,0.5406347230864966,0.0591760359109897,0.5923094900810576,1.0,0.48323529109399344,0.07811533211100762,0.9693952,1.0,0.9008,0.015868423560193832,0.7705233936736413,1.0,0.7188914081561142,0.0425233037034192,0.4683650173253022,1.0,0.3114052953156823,0.08943257219740074,0.40517752484263625,1.0,0.17200000000000004,0.1302203662280822
47,0.08308,0.998,0.034,0.1346967629870283,0.47928,0.558,0.0,0.0759481670722385,0.43764,0.528,0.002,0.08064301784116597,0.6737137031871775,1.0,0.5549471064094587,0.05740665773479804,0.6116489096072046,1.0,0.4736839019562702,0.07526816227591031,0.9728191999999997,1.0,0.91136,0.014138566136923637,0.7772129884889413,1.0,0.7161822007156693,0.04086747230303907,0.4823059356967002,1.0,0.3281059063136456,0.08738260543696293,0.4365335829208761,1.0,0.18181818181818182,0.12276235445070166
48,0.07687999999999999,0.998,0.028,0.13507316838042457,0.4697599999999999,0.558,0.0,0.07503755794294494,0.45336000000000004,0.538,0.002,0.08201188564930756,0.6820013663946558,0.9998769230769231,0.5665214685749844,0.05590684341471628,0.5978025566344723,1.0,0.48282982001108843,0.0766335548125476,0.9763583999999998,1.0,0.91648,0.01284508630900215,0.7856760129075517,1.0,0.7299193076908008,0.039617688211525594,0.4936358666355667,0.9998,0.3437881873727088,0.08566277499064956,0.40681981862759364,1.0,0.16428571428571434,0.12797552321735445
49,0.07191999999999997,0.998,0.024,0.13540744862398502,0.46116,0.556,0.0,0.07402601859192097,0.46692000000000006,0.548,0.002,0.08287606680447372,0.6908020977248043,1.0,0.5666459240821407,0.05436447757114109,0.6186776945678962,1.0,0.5209791381767468,0.07357638545961188,0.9791808000000001,1.0,0.92448,0.011549243608062282,0.7926493273411345,1.0,0.7354132223985164,0.03995012498728146,0.5062574117380905,1.0,0.3389002036659878,0.0836494058342945,0.43822610934431727,1.0,0.23499999999999996,0.12724023121490705
50,0.06771999999999996,0.998,0.022,0.13572000589448852,0.4505200000000001,0.544,0.0,0.07300076600101325,0.4817600000000001,0.572,0.002,0.08384304091696632,0.699621725898412,0.9998769230769231,0.5854387056627256,0.05340538014580495,0.621100314367858,1.0,0.49465572990332884,0.07924083079393653,0.9815231999999997,1.0,0.93312,0.010311142663177906,0.7986538701029666,1.0,0.7355849909959113,0.04090849688900508,0.5192323023285415,0.9998,0.36415478615071284,0.08263276084416815,0.43404272474195055,1.0,0.19642857142857145,0.1343539467163742
51,0.06399999999999999,0.998,0.018,0.13605701085971877,0.4407600000000001,0.538,0.0,0.07252066841210703,0.49524000000000007,0.588,0.002,0.08568465202028154,0.7079369995489375,0.9998769230769231,0.605849408836341,0.05151295098453521,0.6223755341134509,1.0,0.4947812988048481,0.07905066524468915,0.9836608000000002,1.0,0.9376,0.00944648079164608,0.8066215496415249,1.0,0.7399791913037196,0.040204446964481645,0.5314979530995005,0.9998,0.39470468431771893,0.08008103583850937,0.4374978518055466,1.0,0.17500000000000004,0.13566924728855675
52,0.06039999999999999,0.998,0.016,0.13635727381569704,0.4303600000000001,0.536,0.0,0.07158575847420025,0.50924,0.598,0.002,0.08680345145023596,0.7161211699734548,1.0,0.6085874299937772,0.05061136764169744,0.6425947417648501,1.0,0.5325684275519802,0.07530618857862915,0.9856128,1.0,0.94624,0.008363080928237237,0.8147803478547903,1.0,0.7296757475328904,0.040427938630234014,0.5436706654512736,1.0,0.3936863543788187,0.07910408923586806,0.4584753616034433,1.0,0.26875000000000004,0.12678547863556366
53,0.05683999999999997,0.998,0.016,0.13668440634825726,0.42156000000000016,0.528,0.0,0.0699565929556263,0.5216,0.604,0.002,0.08735197391552622,0.7233173664277284,0.9998769230769231,0.6302426882389546,0.048995424369213746,0.6318889448758513,1.0,0.47578899240855754,0.08432622485915571,0.9873215999999997,1.0,0.95392,0.007385054781276096,0.8198087481973159,1.0,0.7393413530913532,0.04090510657840621,0.5543809836831456,0.9998,0.42423625254582487,0.07686365844999522,0.44654395553615767,1.0,0.1,0.14442870947317255
54,0.05383999999999998,0.998,0.014,0.13692473129722157,0.41092,0.528,0.0,0.06862641842703472,0.53524,0.612,0.002,0.08851693254365955,0.7312303689281117,1.0,0.6327317983820784,0.048044994958448446,0.6441819998110777,1.0,0.5355615313180262,0.07871289037121726,0.9887552000000003,1.0,0.96256,0.006463363072277562,0.827119732524381,1.0,0.7524288389673006,0.03983235597723941,0.5664407759360176,1.0,0.42281059063136456,0.07560766628931594,0.4526801346089634,1.0,0.22857142857142862,0.13350723718190932
55,0.051,0.998,0.012,0.13734702065073218,0.40172,0.52,0.0,0.06729285373102634,0.5472800000000002,0.63,0.002,0.08965945549234434,0.7382991341672952,1.0,0.639576851275669,0.046592825043391725,0.6412071926449171,1.0,0.5186445324317178,0.07897844000567751,0.9901184000000001,1.0,0.96544,0.006007782490152197,0.8332437431132219,1.0,0.7572259337884337,0.03976611076913272,0.577161032110847,1.0,0.4321792260692464,0.07354027844594237,0.45133919518561944,1.0,0.2384615384615385,0.13727885560977757
56,0.04856,0.998,0.012,0.1376135019479097,0.39155999999999996,0.518,0.0,0.06651719433993847,0.55988,0.642,0.002,0.09120992606205146,0.7461072827244051,1.0,0.6475420037336652,0.045590499294037676,0.6463784085694181,1.0,0.5065949080269267,0.08048844356972365,0.9912768000000003,1.0,0.96736,0.005588675663649593,0.8402435108957101,1.0,0.7553266586354822,0.03876457070416128,0.5892240963116032,1.0,0.4439918533604888,0.07214647039006127,0.4537762055450271,1.0,0.21250000000000002,0.13883486687977073
57,0.04672,0.998,0.01,0.13783442299826743,0.38044000000000006,0.494,0.0,0.06428925704523711,0.57284,0.656,0.002,0.09206660410722628,0.7539513626517163,1.0,0.666832607342875,0.04391924483573194,0.6650419393148234,1.0,0.45657004830917874,0.08319640533541922,0.9923327999999999,1.0,0.97152,0.0051236558376668035,0.8500887626855942,1.0,0.7747342501248751,0.0372039334387167,0.6014175623744847,1.0,0.4729124236252546,0.06962531072471312,0.47473301764025455,1.0,0.1,0.14930610005904968
58,0.044719999999999996,0.998,0.01,0.13802854481473556,0.3696800000000001,0.482,0.0,0.06307282477017971,0.5856000000000001,0.672,0.002,0.09354339820072165,0.7611226879168284,1.0,0.6695706285003111,0.04319867551182678,0.6491947855740521,1.0,0.4704713859748185,0.08820204980320469,0.9932031999999996,1.0,0.9744,0.004450778166311396,0.8559418666742853,1.0,0.7817944555444556,0.03659874029239213,0.6126234471574155,1.0,0.4755600814663951,0.06867023451777486,0.44642855582632474,1.0,0.09999999999999999,0.1593338308669646
59,0.04288,0.998,0.01,0.1382167242309803,0.3608,0.476,0.0,0.061859617238534226,0.59632,0.688,0.002,0.09450741035625142,0.7673531554721827,1.0,0.6789047915370255,0.04217225751579763,0.6587187985904057,1.0,0.4947368421052632,0.07467555901569287,0.9938367999999999,1.0,0.97632,0.004031061763205283,0.8589362454325851,1.0,0.7716447014523938,0.037818488527786596,0.6224366292638281,1.0,0.4896130346232179,0.067124881271075,0.46004678216520317,1.0,0.1,0.13361720656972687
60,0.04096,0.998,0.008,0.13844573975801083,0.35044,0.456,0.0,0.06040582483063523,0.6086,0.696,0.002,0.09564240371171724,0.7747343761794044,1.0,0.6934660858742999,0.04094716421564986,0.6760406426261816,1.0,0.5246544391281233,0.08201505911768234,0.9947263999999996,1.0,0.98016,0.0035067595135273117,0.8688283297615468,1.0,0.7831766060026929,0.038022227019099894,0.6339720901625706,1.0,0.5109979633401222,0.06537630305705984,0.4863339051613349,1.0,0.19000000000000003,0.14039894609536832
61,0.03988000000000001,0.998,0.006,0.13859022552923747,0.34004000000000006,0.438,0.0,0.05894652021025464,0.6200800000000001,0.704,0.002,0.09690471650870584,0.7813015454442295,0.9998769230769231,0.7085252022401991,0.03982599394863213,0.6602223745098692,1.0,0.5110223914127053,0.09240464136957557,0.9951872000000002,1.0,0.98144,0.0033040772832786005,0.8742741742381682,1.0,0.7967565043652,0.037254093790210045,0.644446600773505,0.9998,0.534826883910387,0.06367219472795328,0.4450261599485452,1.0,0.19,0.16914598418359453
