day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
37,7.51,0,499,60.80399269487317,162.995,0,223,24.401890012474542,329.495,1,367,42.89568947900705,0.9999943793158824,0.9995182270756383,1.0,4.372846202117478e-05,0.9305288461538461,0.7692307692307693,1.0,0.08474289530784504,0.02,20
38,7.51,0,499,60.80399269487317,156.405,0,214,23.395033940247373,336.085,1,373,43.48658633365895,0.9999951822707565,0.9995182270756383,1.0,4.2320288299591273e-05,0.9430288461538462,0.7692307692307693,1.0,0.08694311679427899,0.02,20
39,7.51,0,499,60.80399269487317,150.235,0,205,22.397948914529856,342.255,1,374,44.0243191701128,0.9999959852256304,0.9996788180504256,1.0,3.3913981344773454e-05,0.9526442307692308,0.8461538461538461,1.0,0.06692542546719066,0.02,20
40,7.51,0,499,60.80399269487317,144.19,0,198,21.649884236115113,348.3,1,380,44.67774057080956,0.9999959852256304,0.9996788180504256,1.0,3.3913981344773454e-05,0.9526442307692308,0.8461538461538461,1.0,0.06692542546719066,0.02,20
41,7.51,0,499,60.80399269487317,138.57,0,190,20.98372425040621,353.92,1,388,45.301376064826485,0.9999967881805043,0.9996788180504256,1.0,2.7698448898395128e-05,0.9604567307692308,0.8461538461538461,1.0,0.059839700058450934,0.02,20
42,7.51,0,499,60.80399269487317,133.0,0,176,20.24473379007874,359.49,1,391,45.88690379289601,0.9999967881805043,0.9996788180504256,1.0,2.7698448898395128e-05,0.9604567307692308,0.8461538461538461,1.0,0.059839700058450934,0.02,20
43,7.505,0,499,60.804571824607656,127.76,0,170,19.572629848744903,364.735,1,395,46.45195037312574,0.9999975911353782,0.9996788180504256,1.0,2.5340572683575056e-05,0.9637362637362638,0.8461538461538461,1.0,0.06385299402875022,0.02,20
44,7.505,0,499,60.804571824607656,122.725,0,163,18.992179691842544,369.77,1,401,47.02332469452404,0.9999975911353782,0.9996788180504256,1.0,2.5340572683575056e-05,0.9637362637362638,0.8461538461538461,1.0,0.06385299402875022,0.02,20
45,7.505,0,499,60.804571824607656,117.875,0,158,18.45323778973822,374.62,1,404,47.581673766188175,0.9999975911353782,0.9996788180504256,1.0,2.5340572683575056e-05,0.9637362637362638,0.8461538461538461,1.0,0.06385299402875022,0.02,20
46,7.505,0,499,60.804571824607656,113.12,0,151,17.80197041773098,379.375,1,409,48.08267978677339,0.9999983940902522,0.9998394090252127,1.0,1.601869716950101e-05,0.9747252747252747,0.9,1.0,0.04367584687086549,0.02,20
47,7.505,0,499,60.804571824607656,108.465,0,146,17.21950439641894,384.03,1,413,48.597093405235526,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
48,7.505,0,499,60.804571824607656,104.175,0,138,16.753440357702512,388.32,1,416,49.09541116015756,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
49,7.505,0,499,60.804571824607656,100.095,0,131,16.248570868737417,392.4,1,421,49.549122877094895,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
50,7.505,0,499,60.804571824607656,96.005,0,129,15.728697806028535,396.49,1,429,49.99999899497486,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
51,7.505,0,499,60.804571824607656,92.17,0,124,15.183669487165396,400.325,1,431,50.40628276027248,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
52,7.505,0,499,60.804571824607656,88.485,0,118,14.598470870567027,404.01,1,433,50.78212303656183,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
53,7.505,0,499,60.804571824607656,85.035,0,116,14.099922484551175,407.46,1,436,51.15125270476111,0.9999991970451261,0.9998394090252127,1.0,1.1355496726974542e-05,0.989010989010989,0.9230769230769231,1.0,0.029074190231479027,0.02,20
54,7.505,0,499,60.804571824607656,81.745,0,113,13.695539933509444,410.75,1,438,51.523985730217305,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
55,7.505,0,499,60.804571824607656,78.545,0,109,13.3336757703095,413.95,1,441,51.8956965131302,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
56,7.505,0,499,60.804571824607656,75.405,0,105,12.965783148862107,417.09,1,443,52.25605588718329,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
57,7.505,0,499,60.804571824607656,72.36,0,102,12.64197363893143,420.135,1,447,52.61356967140547,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
58,7.505,0,499,60.804571824607656,69.45,0,101,12.060463252684237,423.045,1,447,52.892447761006046,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
59,7.505,0,499,60.804571824607656,66.64,0,93,11.507061410784154,425.855,1,450,53.16801826125502,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
60,7.505,0,499,60.804571824607656,63.935,0,89,11.014416090244877,428.56,1,451,53.44528409466826,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
61,7.505,0,499,60.804571824607656,61.4,0,88,10.730129467623392,431.095,1,453,53.74381792191658,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
62,7.505,0,499,60.804571824607656,59.135,0,86,10.416780769894325,433.36,1,456,53.99814253272905,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
63,7.505,0,499,60.804571824607656,56.61,0,80,10.219102223348985,435.885,1,459,54.31086563136462,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
64,7.5,0,499,60.805150535610814,54.395,0,78,9.890809652292853,438.105,1,463,54.556816311347845,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
65,7.5,0,499,60.805150535610814,52.14,0,76,9.643411060637312,440.36,1,464,54.82287971917854,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
66,7.5,0,499,60.805150535610814,50.065,0,75,9.37497872694404,442.435,1,464,55.06091441741967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
67,7.5,0,499,60.805150535610814,48.195,0,71,8.993966430936021,444.305,1,465,55.25256741573329,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
68,7.5,0,499,60.805150535610814,46.36,0,69,8.719550032187389,446.14,1,467,55.45807778817976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
69,7.5,0,499,60.805150535610814,44.555,0,67,8.49102245383663,447.945,1,468,55.66701047547266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
70,7.5,0,499,60.805150535610814,42.8,0,63,8.260215238048854,449.7,1,471,55.86892412976185,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
71,7.5,0,499,60.805150535610814,41.08,0,62,8.007760055441699,451.42,1,473,56.0634385828112,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
72,7.5,0,499,60.805150535610814,39.32,0,59,7.861719478958095,453.18,1,474,56.278539158805884,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
73,7.5,0,499,60.805150535610814,37.785,0,58,7.725749870095223,454.715,1,475,56.464635394654394,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
74,7.495,0,499,60.80572882789465,36.19,0,55,7.496324057286966,456.315,1,477,56.647599486987886,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
75,7.495,0,499,60.80572882789465,34.765,0,53,7.2818197929835815,457.74,1,478,56.80861283698371,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
76,7.495,0,499,60.80572882789465,33.3,0,50,7.11357962458964,459.205,1,479,56.980936378342925,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
77,7.495,0,499,60.80572882789465,31.96,0,48,6.921556161622361,460.545,1,480,57.133960322303516,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
78,7.495,0,499,60.80572882789465,30.635,0,47,6.654561665111676,461.87,1,482,57.27648802433692,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
79,7.495,0,499,60.80572882789465,29.405,0,46,6.483917095747186,463.1,1,482,57.41832740169329,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
80,7.495,0,499,60.80572882789465,28.255,0,45,6.341216772099322,464.25,1,484,57.55309979907609,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
81,7.495,0,499,60.80572882789465,27.15,0,43,6.091224431538941,465.355,1,485,57.67051601195734,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
82,7.495,0,499,60.80572882789465,26.035,0,39,5.921918658932685,466.47,1,485,57.798202924541975,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
83,7.495,0,499,60.80572882789465,24.99,0,39,5.857598252392543,467.515,1,485,57.92734814676556,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
84,7.495,0,499,60.80572882789465,23.96,0,38,5.681531395229183,468.545,1,486,58.043459501952256,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
85,7.495,0,499,60.80572882789465,23.015,0,36,5.565938677962071,469.49,1,486,58.15470530183879,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
86,7.495,0,499,60.80572882789465,22.0,0,35,5.326524128968384,470.505,1,487,58.26348033462743,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
87,7.495,0,499,60.80572882789465,21.06,0,35,5.300649433994911,471.445,1,488,58.3821836852588,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
88,7.495,0,499,60.80572882789465,20.15,0,35,5.175075558402592,472.355,1,488,58.487802920371855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
89,7.495,0,499,60.80572882789465,19.365,0,35,5.040716129229794,473.14,1,489,58.57710119082029,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
90,7.495,0,499,60.80572882789465,18.56,0,34,4.902711791914029,473.945,1,489,58.66874879718447,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
91,7.495,0,499,60.80572882789465,17.92,0,31,4.717507220117345,474.585,1,490,58.73535549330251,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
92,7.495,0,499,60.80572882789465,17.18,0,31,4.68265268634185,475.325,1,493,58.82714116535361,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
93,7.495,0,499,60.80572882789465,16.52,0,29,4.69572670054712,475.985,1,493,58.91246188905322,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
94,7.495,0,499,60.80572882789465,15.83,0,29,4.473383035119447,476.675,1,493,58.983341273097565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
95,7.495,0,499,60.80572882789465,15.125,0,29,4.389271410791082,477.38,1,494,59.06699713675793,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
96,7.495,0,499,60.80572882789465,14.5,0,28,4.2188855133642065,478.005,1,495,59.13416289341999,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
97,7.495,0,499,60.80572882789465,13.925,0,28,4.08199564456052,478.58,1,495,59.19759603974151,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
98,7.495,0,499,60.80572882789465,13.355,0,26,3.9109400738577595,479.15,1,495,59.25854686780989,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
99,7.495,0,499,60.80572882789465,12.85,0,24,3.8118434849517158,479.655,1,496,59.31625464682203,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
100,7.495,0,499,60.80572882789465,12.29,0,23,3.6897113503966987,480.215,1,496,59.37952860275524,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
101,7.495,0,499,60.80572882789465,11.755,0,22,3.625007364400768,480.75,1,496,59.44329251585605,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
102,7.495,0,499,60.80572882789465,11.255,0,22,3.513073215446189,481.25,1,496,59.499904987044616,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
103,7.495,0,499,60.80572882789465,10.785,0,22,3.4098254424147125,481.72,1,496,59.55329187261038,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
104,7.495,0,499,60.80572882789465,10.255,0,20,3.3279651078089705,482.25,1,496,59.6156660466941,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
105,7.495,0,499,60.80572882789465,9.805,0,20,3.2387377341416155,482.7,1,497,59.667588400467785,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
106,7.495,0,499,60.80572882789465,9.365,0,18,3.186304707406718,483.14,1,498,59.72028938998973,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
107,7.495,0,499,60.80572882789465,8.98,0,18,3.141487660904956,483.525,1,498,59.766374094149356,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
108,7.495,0,499,60.80572882789465,8.61,0,17,3.091226033786563,483.895,1,498,59.81037014502105,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
109,7.495,0,499,60.80572882789465,8.2,0,17,3.030829861315414,484.305,1,498,59.8588118977402,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
110,7.495,0,499,60.80572882789465,7.87,0,17,3.006375135821614,484.635,1,498,59.89909249234945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
111,7.495,0,499,60.80572882789465,7.575,0,16,2.9543214238428566,484.93,1,498,59.93350670643803,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
112,7.495,0,499,60.80572882789465,7.245,0,16,2.9046791223851383,485.26,1,498,59.97254313140508,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
113,7.495,0,499,60.80572882789465,6.995,0,15,2.9184863909345795,485.51,1,498,60.004521605170126,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
114,7.495,0,499,60.80572882789465,6.755,0,15,2.8593450773484452,485.75,1,498,60.031796432512095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
115,7.495,0,499,60.80572882789465,6.41,0,15,2.7622545594597683,486.095,1,498,60.0704441995534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
116,7.495,0,499,60.80572882789465,6.215,0,15,2.754398036361768,486.29,1,499,60.0945310599607,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
117,7.495,0,499,60.80572882789465,5.96,0,14,2.6634318738675606,486.545,1,499,60.12238753086956,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
118,7.495,0,499,60.80572882789465,5.72,0,14,2.669688405208466,486.785,1,500,60.15264314547562,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
119,7.495,0,499,60.80572882789465,5.525,0,14,2.625613113370956,486.98,1,500,60.17511798177553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
120,7.495,0,499,60.80572882789465,5.34,0,13,2.597718364934426,487.165,1,500,60.197061440157945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
121,7.495,0,499,60.80572882789465,5.14,0,12,2.4781254059547098,487.365,1,500,60.21704273858776,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
122,7.495,0,499,60.80572882789465,4.885,0,12,2.468245567382736,487.62,1,500,60.248527161463706,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
123,7.495,0,499,60.80572882789465,4.655,0,12,2.3736355509309375,487.85,1,500,60.27347642038738,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
124,7.495,0,499,60.80572882789465,4.425,0,11,2.2671734333492055,488.08,1,500,60.29811700685904,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
125,7.495,0,499,60.80572882789465,4.21,0,10,2.130397372516245,488.295,1,500,60.31998406321849,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
126,7.495,0,499,60.80572882789465,4.0,0,10,2.015018984411236,488.505,1,500,60.342239803661705,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
127,7.495,0,499,60.80572882789465,3.83,0,10,1.9673465026035775,488.675,1,500,60.36188500042076,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
128,7.495,0,499,60.80572882789465,3.65,0,9,1.922493146801175,488.855,1,500,60.38289863227982,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
129,7.495,0,499,60.80572882789465,3.495,0,9,1.8620718454960181,489.01,1,500,60.40033861264864,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
130,7.495,0,499,60.80572882789465,3.35,0,9,1.7898373076734373,489.155,1,500,60.41606973655321,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
131,7.495,0,499,60.80572882789465,3.19,0,9,1.7317316398223508,489.315,1,500,60.4343222974974,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
132,7.495,0,499,60.80572882789465,3.06,0,9,1.7002512377165864,489.445,1,500,60.44962997255728,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
133,7.495,0,499,60.80572882789465,2.915,0,8,1.6496611499176845,489.59,1,500,60.466294444252945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
134,7.495,0,499,60.80572882789465,2.82,0,8,1.6157516103447518,489.685,1,500,60.47721257801181,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
135,7.495,0,499,60.80572882789465,2.71,0,8,1.583806241639196,489.795,1,500,60.490067086096055,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
136,7.495,0,499,60.80572882789465,2.59,0,7,1.5633683516737429,489.915,1,500,60.504476972107945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
137,7.495,0,499,60.80572882789465,2.49,0,7,1.526943937721592,490.015,1,500,60.51599543523668,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
138,7.495,0,499,60.80572882789465,2.415,0,7,1.494638659883415,490.09,1,500,60.524523872144165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
139,7.495,0,499,60.80572882789465,2.3,0,6,1.4767885842642017,490.205,1,500,60.53839659514908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
140,7.495,0,499,60.80572882789465,2.25,0,6,1.4656879633913051,490.255,1,500,60.544264923074074,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
141,7.495,0,499,60.80572882789465,2.19,0,6,1.4437179807844052,490.315,1,500,60.55120159893921,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
142,7.495,0,499,60.80572882789465,2.145,0,6,1.4262348083829732,490.36,1,500,60.55638512076551,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
143,7.495,0,499,60.80572882789465,2.04,0,6,1.3885388727021744,490.465,1,500,60.568485885087654,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
144,7.495,0,499,60.80572882789465,1.95,0,6,1.373657407568144,490.555,1,500,60.57933852627814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
145,7.495,0,499,60.80572882789465,1.865,0,6,1.3512603459781778,490.64,1,500,60.58940318978618,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
146,7.495,0,499,60.80572882789465,1.795,0,6,1.3197285391645612,490.71,1,500,60.59741026358526,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
147,7.495,0,499,60.80572882789465,1.755,0,6,1.309023572579134,490.75,1,500,60.60215015174855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
148,7.495,0,499,60.80572882789465,1.715,0,5,1.2813995959977182,490.79,1,500,60.60653148210559,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
149,7.495,0,499,60.80572882789465,1.655,0,5,1.2585286934995994,490.85,1,500,60.61350911667453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
150,7.495,0,499,60.80572882789465,1.555,0,5,1.1891363362250154,490.95,1,500,60.62453439701019,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
151,7.495,0,499,60.80572882789465,1.495,0,5,1.1819305389890622,491.01,1,500,60.631848108276614,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
152,7.495,0,499,60.80572882789465,1.43,0,5,1.1583648152573225,491.075,1,500,60.63946817463452,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
153,7.495,0,499,60.80572882789465,1.37,0,4,1.1132369390260368,491.135,1,500,60.6460757801994,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
154,7.495,0,499,60.80572882789465,1.305,0,4,1.1082037619000609,491.2,1,500,60.65405652439348,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
155,7.495,0,499,60.80572882789465,1.255,0,4,1.0843681438315975,491.25,1,500,60.659834964245064,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
156,7.495,0,499,60.80572882789465,1.22,0,4,1.0617137942517854,491.285,1,500,60.66378034899536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
157,7.495,0,499,60.80572882789465,1.175,0,4,1.0487489555939002,491.33,1,500,60.66914227282764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
158,7.495,0,499,60.80572882789465,1.12,0,4,1.0348694477417655,491.385,1,500,60.67573236053634,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
159,7.495,0,499,60.80572882789465,1.08,0,4,1.029025982355066,491.425,1,500,60.68059863128622,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
160,7.495,0,499,60.80572882789465,1.04,0,4,1.026483483407572,491.465,1,500,60.685438013865166,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
161,7.495,0,499,60.80572882789465,1.0,0,4,1.012484877981248,491.505,1,500,60.690167715095626,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
162,7.495,0,499,60.80572882789465,0.955,0,4,0.9735058129457658,491.55,1,500,60.69511500050578,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
163,7.495,0,499,60.80572882789465,0.925,0,4,0.9768038332455579,491.58,1,500,60.69889106799582,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
164,7.495,0,499,60.80572882789465,0.905,0,4,0.9436244675072768,491.6,1,500,60.700848139248606,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
165,7.495,0,499,60.80572882789465,0.88,0,4,0.9540182145896607,491.625,1,500,60.70411288873299,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
166,7.495,0,499,60.80572882789465,0.83,0,4,0.9139345610652588,491.675,1,500,60.709700325136154,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
167,7.495,0,499,60.80572882789465,0.79,0,4,0.8999720822023972,491.715,1,500,60.7144546216138,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
168,7.495,0,499,60.80572882789465,0.775,0,4,0.8821940442205964,491.73,1,500,60.71605468475708,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
169,7.495,0,499,60.80572882789465,0.73,0,4,0.8430025304420259,491.775,1,500,60.72108054963761,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
170,7.495,0,499,60.80572882789465,0.7,0,4,0.8266904411127152,491.805,1,500,60.72457778143597,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
171,7.495,0,499,60.80572882789465,0.69,0,4,0.8290577081344129,491.815,1,500,60.72585050534893,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
172,7.495,0,499,60.80572882789465,0.655,0,4,0.7868102387226502,491.85,1,500,60.72962983337287,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
173,7.495,0,499,60.80572882789465,0.635,0,3,0.7513973582264905,491.87,1,500,60.73166203776533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
174,7.495,0,499,60.80572882789465,0.615,0,3,0.7480460308842016,491.89,1,500,60.734101255195846,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
175,7.495,0,499,60.80572882789465,0.595,0,3,0.7441395827349628,491.91,1,500,60.73653375574964,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
176,7.495,0,499,60.80572882789465,0.575,0,3,0.7396692184779754,491.93,1,500,60.73895954023375,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
177,7.495,0,499,60.80572882789465,0.56,0,3,0.7134036190110692,491.945,1,500,60.74050559635227,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
178,7.495,0,499,60.80572882789465,0.545,0,3,0.7003050304534388,491.96,1,500,60.74221334798444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
179,7.495,0,499,60.80572882789465,0.53,0,3,0.6939074417301218,491.975,1,500,60.74400005526115,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
180,7.495,0,499,60.80572882789465,0.475,0,3,0.6492167681601435,492.03,1,500,60.75032601190517,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
181,7.495,0,499,60.80572882789465,0.47,0,3,0.649003875297177,492.035,1,500,60.75094370299131,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
182,7.495,0,499,60.80572882789465,0.455,0,3,0.6481322217606695,492.05,1,500,60.752794257138916,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
183,7.495,0,499,60.80572882789465,0.425,0,3,0.6215356246131968,492.08,1,500,60.75623590221026,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
184,7.495,0,499,60.80572882789465,0.415,0,3,0.6202406730151704,492.09,1,500,60.757462473602,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
185,7.495,0,499,60.80572882789465,0.4,0,3,0.6098026701174833,492.105,1,500,60.75921647729398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
186,7.495,0,499,60.80572882789465,0.39,0,3,0.5997486910884523,492.115,1,500,60.76035614935932,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02,20
